"B","observations","genes","batch_size","k","initializer","method","memory"
5,1000,1000,0.005,3,random,hdf5,587.655466386837
5,1000,1000,0.01,3,random,hdf5,595.486132004725
5,1000,1000,0.05,3,random,hdf5,602.413278942449
5,1000,1000,0.1,3,random,hdf5,522.27410322542
5,1000,1000,0.2,3,random,hdf5,481.978204636072
5,1000,1000,0.5,3,random,hdf5,457.199945265356
5,1000,1000,0.8,3,random,hdf5,472.341134897608
5,1000,1000,1,3,random,hdf5,459.944513146792
5,5000,1000,0.005,3,random,hdf5,615.286692076898
5,5000,1000,0.01,3,random,hdf5,648.835314334668
5,5000,1000,0.05,3,random,hdf5,541.437357081813
5,5000,1000,0.1,3,random,hdf5,515.804773367057
5,5000,1000,0.2,3,random,hdf5,497.210702862419
5,5000,1000,0.5,3,random,hdf5,505.480760571805
5,5000,1000,0.8,3,random,hdf5,505.57180213709
5,5000,1000,1,3,random,hdf5,515.013071093566
5,25000,1000,0.005,3,random,hdf5,878.61104914829
5,25000,1000,0.01,3,random,hdf5,903.87839848667
5,25000,1000,0.05,3,random,hdf5,829.793528822728
5,25000,1000,0.1,3,random,hdf5,829.98431709249
5,25000,1000,0.2,3,random,hdf5,829.793528822728
5,25000,1000,0.5,3,random,hdf5,829.793528822728
5,25000,1000,0.8,3,random,hdf5,928.077960650615
5,25000,1000,1,3,random,hdf5,1033.53523643864
5,75000,1000,0.005,3,random,hdf5,1412.13546522128
5,75000,1000,0.01,3,random,hdf5,1607.21119532651
5,75000,1000,0.05,3,random,hdf5,1488.49069774778
5,75000,1000,0.1,3,random,hdf5,1437.69593589866
5,75000,1000,0.2,3,random,hdf5,1427.28577198003
5,75000,1000,0.5,3,random,hdf5,1497.25148574466
5,75000,1000,0.8,3,random,hdf5,2123.71866645012
5,75000,1000,1,3,random,hdf5,2466.14308332886
