"B","observations","genes","batch_size","k","initializer","method","memory"
4,1000,1000,0.005,3,random,hdf5,603.266359695176
4,1000,1000,0.01,3,random,hdf5,610.856401838035
4,1000,1000,0.05,3,random,hdf5,527.475343784571
4,1000,1000,0.1,3,random,hdf5,473.897607681794
4,1000,1000,0.2,3,random,hdf5,477.687326324005
4,1000,1000,0.5,3,random,hdf5,451.477014335587
4,1000,1000,0.8,3,random,hdf5,477.354287992671
4,1000,1000,1,3,random,hdf5,441.250505202812
4,5000,1000,0.005,3,random,hdf5,625.377779456233
4,5000,1000,0.01,3,random,hdf5,525.002374720076
4,5000,1000,0.05,3,random,hdf5,512.859415079591
4,5000,1000,0.1,3,random,hdf5,512.859476114748
4,5000,1000,0.2,3,random,hdf5,512.859415079591
4,5000,1000,0.5,3,random,hdf5,512.914712931362
4,5000,1000,0.8,3,random,hdf5,512.83004953993
4,5000,1000,1,3,random,hdf5,512.927553202406
4,25000,1000,0.005,3,random,hdf5,837.142314250812
4,25000,1000,0.01,3,random,hdf5,837.14234476839
4,25000,1000,0.05,3,random,hdf5,837.142283733233
4,25000,1000,0.1,3,random,hdf5,837.14234476839
4,25000,1000,0.2,3,random,hdf5,837.142283733233
4,25000,1000,0.5,3,random,hdf5,837.14234476839
4,25000,1000,0.8,3,random,hdf5,935.311748214495
4,25000,1000,1,3,random,hdf5,1040.88304530422
4,75000,1000,0.005,3,random,hdf5,935.079295821041
4,75000,1000,0.01,3,random,hdf5,935.07932633862
4,75000,1000,0.05,3,random,hdf5,934.980052656605
4,75000,1000,0.1,3,random,hdf5,935.07932633862
4,75000,1000,0.2,3,random,hdf5,934.979938215687
4,75000,1000,0.5,3,random,hdf5,1504.59170336265
4,75000,1000,0.8,3,random,hdf5,2131.06826059402
4,75000,1000,1,3,random,hdf5,2473.48755814902
4,1e+05,1000,0.005,3,random,hdf5,934.980090803578
4,1e+05,1000,0.01,3,random,hdf5,935.079387373776
4,1e+05,1000,0.05,3,random,hdf5,935.079387373776
4,1e+05,1000,0.1,3,random,hdf5,935.079387373776
4,1e+05,1000,0.2,3,random,hdf5,935.302493758894
4,1e+05,1000,0.5,3,random,hdf5,1793.97502812258
4,1e+05,1000,0.8,3,random,hdf5,2591.01971648987
4,1e+05,1000,1,3,random,hdf5,3236.34145048903
