"B","observations","genes","batch_size","k","initializer","method","memory"
2,1000,1000,0.005,3,random,hdf5,600.161646243535
2,1000,1000,0.01,3,random,hdf5,606.928064726064
2,1000,1000,0.05,3,random,hdf5,529.164140788005
2,1000,1000,0.1,3,random,hdf5,480.380647562181
2,1000,1000,0.2,3,random,hdf5,481.277749921519
2,1000,1000,0.5,3,random,hdf5,454.342332644725
2,1000,1000,0.8,3,random,hdf5,476.363466150559
2,1000,1000,1,3,random,hdf5,444.599336392189
2,5000,1000,0.005,3,random,hdf5,627.717310409873
2,5000,1000,0.01,3,random,hdf5,661.998331657219
2,5000,1000,0.05,3,random,hdf5,549.751726314805
2,5000,1000,0.1,3,random,hdf5,518.624109315181
2,5000,1000,0.2,3,random,hdf5,505.607965467304
2,5000,1000,0.5,3,random,hdf5,530.814546678013
2,5000,1000,0.8,3,random,hdf5,511.917528174186
2,5000,1000,1,3,random,hdf5,521.436479626072
2,25000,1000,0.005,3,random,hdf5,847.105601641872
2,25000,1000,0.01,3,random,hdf5,908.631976690618
2,25000,1000,0.05,3,random,hdf5,836.151522926277
2,25000,1000,0.1,3,random,hdf5,836.151522926277
2,25000,1000,0.2,3,random,hdf5,836.151522926277
2,25000,1000,0.5,3,random,hdf5,836.151522926277
2,25000,1000,0.8,3,random,hdf5,934.425693218481
2,25000,1000,1,3,random,hdf5,1039.97993098197
2,75000,1000,0.005,3,random,hdf5,1513.9271297284
2,75000,1000,0.01,3,random,hdf5,1634.82154699305
2,75000,1000,0.05,3,random,hdf5,1496.84038344819
2,75000,1000,0.1,3,random,hdf5,1446.08794185069
2,75000,1000,0.2,3,random,hdf5,1435.69707267091
2,75000,1000,0.5,3,random,hdf5,1423.67163622423
2,75000,1000,0.8,3,random,hdf5,2130.07301370307
2,75000,1000,1,3,random,hdf5,2472.49231125806
2,1e+05,1000,0.005,3,random,hdf5,2036.24629215809
2,1e+05,1000,0.01,3,random,hdf5,1985.39804062371
2,1e+05,1000,0.05,3,random,hdf5,1851.90941554792
2,1e+05,1000,0.1,3,random,hdf5,1791.49302585492
2,1e+05,1000,0.2,3,random,hdf5,1781.10217956333
2,1e+05,1000,0.5,3,random,hdf5,1901.38639785107
2,1e+05,1000,0.8,3,random,hdf5,2590.43938659266
2,1e+05,1000,1,3,random,hdf5,3235.85646513564
