"B","observations","genes","batch_size","k","initializer","method","memory"
1,1000,1000,0.005,3,random,mbkmeans,373.269204592633
1,1000,1000,0.01,3,random,mbkmeans,378.576745506188
1,1000,1000,0.05,3,random,mbkmeans,405.427438356394
1,1000,1000,0.1,3,random,mbkmeans,406.484849554226
1,1000,1000,0.2,3,random,mbkmeans,406.402978521203
1,1000,1000,0.5,3,random,mbkmeans,403.305215448006
1,1000,1000,0.8,3,random,mbkmeans,426.177835163103
1,1000,1000,1,3,random,mbkmeans,403.323114007644
1,5000,1000,0.005,3,random,mbkmeans,423.101815864403
1,5000,1000,0.01,3,random,mbkmeans,462.408296420237
1,5000,1000,0.05,3,random,mbkmeans,462.80774100182
1,5000,1000,0.1,3,random,mbkmeans,460.852098294255
1,5000,1000,0.2,3,random,mbkmeans,495.168245274156
1,5000,1000,0.5,3,random,mbkmeans,491.347925130365
1,5000,1000,0.8,3,random,mbkmeans,487.528177191166
1,5000,1000,1,3,random,mbkmeans,472.26030909164
1,25000,1000,0.005,3,random,mbkmeans,645.723040153018
1,25000,1000,0.01,3,random,mbkmeans,645.588038016278
1,25000,1000,0.05,3,random,mbkmeans,645.490000296182
1,25000,1000,0.1,3,random,mbkmeans,702.712351586033
1,25000,1000,0.2,3,random,mbkmeans,702.710329796475
1,25000,1000,0.5,3,random,mbkmeans,740.885424544823
1,25000,1000,0.8,3,random,mbkmeans,855.384219531955
1,25000,1000,1,3,random,mbkmeans,931.715327912857
1,75000,1000,0.005,3,random,mbkmeans,1233.2933090908
1,75000,1000,0.01,3,random,mbkmeans,1233.17995154643
1,75000,1000,0.05,3,random,mbkmeans,1421.9564567744
1,75000,1000,0.1,3,random,mbkmeans,1393.32401037744
1,75000,1000,0.2,3,random,mbkmeans,1393.33794165191
1,75000,1000,0.5,3,random,mbkmeans,1507.83392139245
1,75000,1000,0.8,3,random,mbkmeans,1851.31253749392
1,75000,1000,1,3,random,mbkmeans,1507.83366199304
1,1e+05,1000,0.005,3,random,mbkmeans,1529.48469356876
1,1e+05,1000,0.01,3,random,mbkmeans,1525.52973749917
1,1e+05,1000,0.05,3,random,mbkmeans,1586.48551012878
1,1e+05,1000,0.1,3,random,mbkmeans,1739.13121688075
1,1e+05,1000,0.2,3,random,mbkmeans,1739.12821089929
1,1e+05,1000,0.5,3,random,mbkmeans,1891.79122111813
1,1e+05,1000,0.8,3,random,mbkmeans,2349.79399994364
1,1e+05,1000,1,3,random,mbkmeans,1891.80446574709
