"B","observations","genes","batch_size","k","initializer","method","memory"
1,1000,1000,0.005,3,random,hdf5,590.246568996699
1,1000,1000,0.01,3,random,hdf5,594.856157637116
1,1000,1000,0.05,3,random,hdf5,605.952410120337
1,1000,1000,0.1,3,random,hdf5,522.27410322542
1,1000,1000,0.2,3,random,hdf5,481.925325302377
1,1000,1000,0.5,3,random,hdf5,457.199945265356
1,1000,1000,0.8,3,random,hdf5,470.042093140898
1,1000,1000,1,3,random,hdf5,457.021684461462
1,5000,1000,0.005,3,random,hdf5,637.389406698762
1,5000,1000,0.01,3,random,hdf5,645.953753044512
1,5000,1000,0.05,3,random,hdf5,541.437357081813
1,5000,1000,0.1,3,random,hdf5,514.265550643972
1,5000,1000,0.2,3,random,hdf5,505.508920667126
1,5000,1000,0.5,3,random,hdf5,505.555643079412
1,5000,1000,0.8,3,random,hdf5,505.576044080465
1,5000,1000,1,3,random,hdf5,515.084260974205
1,25000,1000,0.005,3,random,hdf5,832.270533836945
1,25000,1000,0.01,3,random,hdf5,901.272670327436
1,25000,1000,0.05,3,random,hdf5,829.793528822728
1,25000,1000,0.1,3,random,hdf5,829.793528822728
1,25000,1000,0.2,3,random,hdf5,829.793528822728
1,25000,1000,0.5,3,random,hdf5,829.793528822728
1,25000,1000,0.8,3,random,hdf5,928.07258192745
1,25000,1000,1,3,random,hdf5,1033.63611229351
1,75000,1000,0.005,3,random,hdf5,1545.94248019084
1,75000,1000,0.01,3,random,hdf5,1606.68545374738
1,75000,1000,0.05,3,random,hdf5,1492.03185071523
1,75000,1000,0.1,3,random,hdf5,1437.69593589866
1,75000,1000,0.2,3,random,hdf5,1427.28577198003
1,75000,1000,0.5,3,random,hdf5,1497.25591079351
1,75000,1000,0.8,3,random,hdf5,2123.71866645012
1,75000,1000,1,3,random,hdf5,2466.15967726203
