"B","observations","genes","batch_size","k","initializer","method","memory"
3,1000,1000,0.005,3,random,hdf5,589.068048789621
3,1000,1000,0.01,3,random,hdf5,595.012651778331
3,1000,1000,0.05,3,random,hdf5,603.268778213251
3,1000,1000,0.1,3,random,hdf5,522.274042190264
3,1000,1000,0.2,3,random,hdf5,481.978143600916
3,1000,1000,0.5,3,random,hdf5,457.1998842302
3,1000,1000,0.8,3,random,hdf5,470.042032105741
3,1000,1000,1,3,random,hdf5,458.853418171978
3,5000,1000,0.005,3,random,hdf5,616.62371295596
3,5000,1000,0.01,3,random,hdf5,649.912249153179
3,5000,1000,0.05,3,random,hdf5,541.437296046657
3,5000,1000,0.1,3,random,hdf5,516.097284354488
3,5000,1000,0.2,3,random,hdf5,505.50885963197
3,5000,1000,0.5,3,random,hdf5,505.480699536649
3,5000,1000,0.8,3,random,hdf5,505.57068061609
3,5000,1000,1,3,random,hdf5,515.084199939049
3,25000,1000,0.005,3,random,hdf5,830.086840896588
3,25000,1000,0.01,3,random,hdf5,902.765559737359
3,25000,1000,0.05,3,random,hdf5,829.793467787572
3,25000,1000,0.1,3,random,hdf5,829.793467787572
3,25000,1000,0.2,3,random,hdf5,829.793467787572
3,25000,1000,0.5,3,random,hdf5,829.793467787572
3,25000,1000,0.8,3,random,hdf5,927.966266314257
3,25000,1000,1,3,random,hdf5,1033.63712700299
3,75000,1000,0.005,3,random,hdf5,1533.86659818733
3,75000,1000,0.01,3,random,hdf5,1607.43878779563
3,75000,1000,0.05,3,random,hdf5,1488.49063671262
3,75000,1000,0.1,3,random,hdf5,1437.6958748635
3,75000,1000,0.2,3,random,hdf5,1427.28571094488
3,75000,1000,0.5,3,random,hdf5,1497.25806228277
3,75000,1000,0.8,3,random,hdf5,2123.72081793938
3,75000,1000,1,3,random,hdf5,2466.15500807256
