"B","observations","genes","batch_size","k","initializer","method","memory"
5,1000,1000,0.005,3,random,hdf5,600.161585208378
5,1000,1000,0.01,3,random,hdf5,607.088587187606
5,1000,1000,0.05,3,random,hdf5,529.059457865247
5,1000,1000,0.1,3,random,hdf5,528.477678383075
5,1000,1000,0.2,3,random,hdf5,482.41936674711
5,1000,1000,0.5,3,random,hdf5,454.342271609568
5,1000,1000,0.8,3,random,hdf5,483.609002982061
5,1000,1000,1,3,random,hdf5,444.603517300408
5,5000,1000,0.005,3,random,hdf5,627.212854841566
5,5000,1000,0.01,3,random,hdf5,661.005785571936
5,5000,1000,0.05,3,random,hdf5,551.109613587988
5,5000,1000,0.1,3,random,hdf5,518.624048280025
5,5000,1000,0.2,3,random,hdf5,511.868845007499
5,5000,1000,0.5,3,random,hdf5,530.814485642857
5,5000,1000,0.8,3,random,hdf5,511.921709082405
5,5000,1000,1,3,random,hdf5,521.436418590916
5,25000,1000,0.005,3,random,hdf5,836.151492408699
5,25000,1000,0.01,3,random,hdf5,908.631915655461
5,25000,1000,0.05,3,random,hdf5,836.151461891121
5,25000,1000,0.1,3,random,hdf5,836.151461891121
5,25000,1000,0.2,3,random,hdf5,838.720866502854
5,25000,1000,0.5,3,random,hdf5,836.151461891121
5,25000,1000,0.8,3,random,hdf5,934.313396159952
5,25000,1000,1,3,random,hdf5,1039.97858057913
5,75000,1000,0.005,3,random,hdf5,1589.59783771619
5,75000,1000,0.01,3,random,hdf5,1634.82148595789
5,75000,1000,0.05,3,random,hdf5,1496.84032241303
5,75000,1000,0.1,3,random,hdf5,1446.08788081553
5,75000,1000,0.2,3,random,hdf5,1435.69701163575
5,75000,1000,0.5,3,random,hdf5,1503.59977525833
5,75000,1000,0.8,3,random,hdf5,2130.06631509464
5,75000,1000,1,3,random,hdf5,2472.49999405838
5,1e+05,1000,0.005,3,random,hdf5,1871.27252139482
5,1e+05,1000,0.01,3,random,hdf5,2008.26847070256
5,1e+05,1000,0.05,3,random,hdf5,1851.90935451277
5,1e+05,1000,0.1,3,random,hdf5,1791.49296481977
5,1e+05,1000,0.2,3,random,hdf5,1781.10211852817
5,1e+05,1000,0.5,3,random,hdf5,1901.39334060012
5,1e+05,1000,0.8,3,random,hdf5,2590.54290221805
5,1e+05,1000,1,3,random,hdf5,3235.86807707416
