"B","observations","genes","batch_size","k","initializer","method","memory"
3,1000,1000,0.005,3,random,hdf5,603.975359331637
3,1000,1000,0.01,3,random,hdf5,612.021158617327
3,1000,1000,0.05,3,random,hdf5,524.668947289621
3,1000,1000,0.1,3,random,hdf5,473.89766871695
3,1000,1000,0.2,3,random,hdf5,479.518228430513
3,1000,1000,0.5,3,random,hdf5,457.743440445627
3,1000,1000,0.8,3,random,hdf5,476.7091158711
3,1000,1000,1,3,random,hdf5,450.392251758257
3,5000,1000,0.005,3,random,hdf5,623.241281950623
3,5000,1000,0.01,3,random,hdf5,523.742967671873
3,5000,1000,0.05,3,random,hdf5,512.859537149904
3,5000,1000,0.1,3,random,hdf5,512.859476114748
3,5000,1000,0.2,3,random,hdf5,512.859537149904
3,5000,1000,0.5,3,random,hdf5,512.925378824957
3,5000,1000,0.8,3,random,hdf5,512.83004953993
3,5000,1000,1,3,random,hdf5,512.925554301032
3,25000,1000,0.005,3,random,hdf5,837.142436321125
3,25000,1000,0.01,3,random,hdf5,837.142405803546
3,25000,1000,0.05,3,random,hdf5,837.142405803546
3,25000,1000,0.1,3,random,hdf5,837.142405803546
3,25000,1000,0.2,3,random,hdf5,837.142405803546
3,25000,1000,0.5,3,random,hdf5,837.142405803546
3,25000,1000,0.8,3,random,hdf5,935.309718795542
3,25000,1000,1,3,random,hdf5,1040.88842402738
3,75000,1000,0.005,3,random,hdf5,934.980029768421
3,75000,1000,0.01,3,random,hdf5,935.079387373776
3,75000,1000,0.05,3,random,hdf5,935.07932633862
3,75000,1000,0.1,3,random,hdf5,934.979999250843
3,75000,1000,0.2,3,random,hdf5,934.980060285999
3,75000,1000,0.5,3,random,hdf5,1424.38438952281
3,75000,1000,0.8,3,random,hdf5,2131.05056039864
3,75000,1000,1,3,random,hdf5,2473.49315049523
3,1e+05,1000,0.005,3,random,hdf5,935.079417891354
3,1e+05,1000,0.01,3,random,hdf5,934.980174726918
3,1e+05,1000,0.05,3,random,hdf5,935.079448408933
3,1e+05,1000,0.1,3,random,hdf5,935.079448408933
3,1e+05,1000,0.2,3,random,hdf5,935.298991866791
3,1e+05,1000,0.5,3,random,hdf5,1793.98326023931
3,1e+05,1000,0.8,3,random,hdf5,2590.92910217068
3,1e+05,1000,1,3,random,hdf5,3236.35545805744
