"B","observations","genes","batch_size","k","initializer","method","memory"
3,1000,1000,0.005,3,random,kmeans,443.324136497247
3,1000,1000,0.01,3,random,kmeans,427.974221888623
3,1000,1000,0.05,3,random,kmeans,443.324136497247
3,1000,1000,0.1,3,random,kmeans,443.324105979669
3,1000,1000,0.2,3,random,kmeans,427.974191371045
3,1000,1000,0.5,3,random,kmeans,443.390550376892
3,1000,1000,0.8,3,random,kmeans,443.324105979669
3,1000,1000,1,3,random,kmeans,427.927667323018
3,5000,1000,0.005,3,random,kmeans,703.395006923078
3,5000,1000,0.01,3,random,kmeans,703.389536647179
3,5000,1000,0.05,3,random,kmeans,703.389536647179
3,5000,1000,0.1,3,random,kmeans,703.389506129601
3,5000,1000,0.2,3,random,kmeans,703.389445094444
3,5000,1000,0.5,3,random,kmeans,703.389506129601
3,5000,1000,0.8,3,random,kmeans,703.389506129601
3,5000,1000,1,3,random,kmeans,703.389445094444
3,25000,1000,0.005,3,random,kmeans,2079.34336110712
3,25000,1000,0.01,3,random,kmeans,2079.34419271112
3,25000,1000,0.05,3,random,kmeans,2079.34419271112
3,25000,1000,0.1,3,random,kmeans,2079.34413167597
3,25000,1000,0.2,3,random,kmeans,2079.34336110712
3,25000,1000,0.5,3,random,kmeans,2079.34336110712
3,25000,1000,0.8,3,random,kmeans,2079.34330007196
3,25000,1000,1,3,random,kmeans,2079.34333058954
3,75000,1000,0.005,3,random,kmeans,5524.38755591288
3,75000,1000,0.01,3,random,kmeans,5520.00957280312
3,75000,1000,0.05,3,random,kmeans,5524.37247259983
3,75000,1000,0.1,3,random,kmeans,5524.37247259983
3,75000,1000,0.2,3,random,kmeans,5524.37253363499
3,75000,1000,0.5,3,random,kmeans,5524.37253363499
3,75000,1000,0.8,3,random,kmeans,5524.37253363499
3,75000,1000,1,3,random,kmeans,5524.37250311741
3,1e+05,1000,0.005,3,random,kmeans,7246.13608992783
3,1e+05,1000,0.01,3,random,kmeans,7246.13615096299
3,1e+05,1000,0.05,3,random,kmeans,7246.15117324088
3,1e+05,1000,0.1,3,random,kmeans,7246.13615096299
3,1e+05,1000,0.2,3,random,kmeans,7246.20038283579
3,1e+05,1000,0.5,3,random,kmeans,7246.13615096299
3,1e+05,1000,0.8,3,random,kmeans,7246.13615096299
3,1e+05,1000,1,3,random,kmeans,7246.13612044541
