"B","observations","genes","batch_size","k","initializer","method","memory"
1,1000,1000,0.005,3,random,kmeans,442.219583270429
1,1000,1000,0.01,3,random,kmeans,442.219583270429
1,1000,1000,0.05,3,random,kmeans,442.219583270429
1,1000,1000,0.1,3,random,kmeans,442.219552752851
1,1000,1000,0.2,3,random,kmeans,442.219552752851
1,1000,1000,0.5,3,random,kmeans,442.219552752851
1,1000,1000,0.8,3,random,kmeans,426.823114096199
1,1000,1000,1,3,random,kmeans,442.219552752851
1,5000,1000,0.005,3,random,kmeans,663.950266479028
1,5000,1000,0.01,3,random,kmeans,663.744814512922
1,5000,1000,0.05,3,random,kmeans,663.744814512922
1,5000,1000,0.1,3,random,kmeans,663.744783995343
1,5000,1000,0.2,3,random,kmeans,663.744783995343
1,5000,1000,0.5,3,random,kmeans,663.744783995343
1,5000,1000,0.8,3,random,kmeans,663.758654234653
1,5000,1000,1,3,random,kmeans,663.744783995343
1,25000,1000,0.005,3,random,kmeans,2078.17230244792
1,25000,1000,0.01,3,random,kmeans,2078.17230244792
1,25000,1000,0.05,3,random,kmeans,2078.17230244792
1,25000,1000,0.1,3,random,kmeans,2078.17313405192
1,25000,1000,0.2,3,random,kmeans,2078.17230244792
1,25000,1000,0.5,3,random,kmeans,2078.17230244792
1,25000,1000,0.8,3,random,kmeans,2078.17230244792
1,25000,1000,1,3,random,kmeans,2078.17227193034
1,75000,1000,0.005,3,random,kmeans,5523.20147497579
1,75000,1000,0.01,3,random,kmeans,5523.20147497579
1,75000,1000,0.05,3,random,kmeans,5523.20147497579
1,75000,1000,0.1,3,random,kmeans,5523.20147497579
1,75000,1000,0.2,3,random,kmeans,5523.20147497579
1,75000,1000,0.5,3,random,kmeans,5523.20147497579
1,75000,1000,0.8,3,random,kmeans,5523.20147497579
1,75000,1000,1,3,random,kmeans,5523.20144445821
1,1e+05,1000,0.005,3,random,kmeans,7245.46509230567
1,1e+05,1000,0.01,3,random,kmeans,7245.46509230567
1,1e+05,1000,0.05,3,random,kmeans,7245.46612990333
1,1e+05,1000,0.1,3,random,kmeans,7245.46509230567
1,1e+05,1000,0.2,3,random,kmeans,7245.46509230567
1,1e+05,1000,0.5,3,random,kmeans,7245.46612990333
1,1e+05,1000,0.8,3,random,kmeans,7245.46509230567
1,1e+05,1000,1,3,random,kmeans,7245.4650617881
