"B","observations","genes","abs_batch","k","method","WCSS"
12,10000,1000,500,15,ClusterR,387435961.533893
13,10000,1000,500,15,ClusterR,280328702.592148
14,10000,1000,500,15,ClusterR,391005959.507579
15,10000,1000,500,15,ClusterR,287844848.145962
16,10000,1000,500,15,ClusterR,278512861.047374
17,10000,1000,500,15,ClusterR,336546709.473479
18,10000,1000,500,15,ClusterR,345251956.166572
19,10000,1000,500,15,ClusterR,230575928.89869
20,10000,1000,500,15,ClusterR,283218762.21291
21,10000,1000,500,15,ClusterR,331716056.460141
22,10000,1000,500,15,ClusterR,498897630.394496
23,10000,1000,500,15,ClusterR,569305198.439104
24,10000,1000,500,15,ClusterR,271435087.204113
25,10000,1000,500,15,ClusterR,259053811.532412
26,10000,1000,500,15,ClusterR,261155717.115116
27,10000,1000,500,15,ClusterR,312137475.450114
28,10000,1000,500,15,ClusterR,282500059.689217
29,10000,1000,500,15,ClusterR,349211602.749217
30,10000,1000,500,15,ClusterR,393445747.418146
31,10000,1000,500,15,ClusterR,470514450.033706
32,10000,1000,500,15,ClusterR,249742759.403405
33,10000,1000,500,15,ClusterR,355824546.840961
34,10000,1000,500,15,ClusterR,370104801.053295
35,10000,1000,500,15,ClusterR,333973375.004864
36,10000,1000,500,15,ClusterR,315624218.790203
37,10000,1000,500,15,ClusterR,334837258.669455
38,10000,1000,500,15,ClusterR,256742761.999067
39,10000,1000,500,15,ClusterR,382356364.58478
40,10000,1000,500,15,ClusterR,439353879.046438
41,10000,1000,500,15,ClusterR,349695421.74708
42,10000,1000,500,15,ClusterR,278448087.169138
43,10000,1000,500,15,ClusterR,243367813.843848
44,10000,1000,500,15,ClusterR,329883589.740405
45,10000,1000,500,15,ClusterR,290805408.076995
46,10000,1000,500,15,ClusterR,254371096.695688
47,10000,1000,500,15,ClusterR,333596771.423016
48,10000,1000,500,15,ClusterR,499680442.530782
49,10000,1000,500,15,ClusterR,327945551.110699
50,10000,1000,500,15,ClusterR,273535736.627113
1,10000,1000,750,15,ClusterR,532288661.942831
2,10000,1000,750,15,ClusterR,224285576.821618
3,10000,1000,750,15,ClusterR,263003972.672835
4,10000,1000,750,15,ClusterR,250515972.318537
5,10000,1000,750,15,ClusterR,312625138.785306
6,10000,1000,750,15,ClusterR,241359528.837506
7,10000,1000,750,15,ClusterR,247600346.514191
8,10000,1000,750,15,ClusterR,329828618.313074
9,10000,1000,750,15,ClusterR,435063943.590131
10,10000,1000,750,15,ClusterR,371135592.249798
11,10000,1000,750,15,ClusterR,427970022.016567
12,10000,1000,750,15,ClusterR,252053087.39154
13,10000,1000,750,15,ClusterR,378490585.027493
14,10000,1000,750,15,ClusterR,362208634.692466
15,10000,1000,750,15,ClusterR,246681032.3133
16,10000,1000,750,15,ClusterR,304597508.187069
17,10000,1000,750,15,ClusterR,327070573.835773
18,10000,1000,750,15,ClusterR,227742783.349015
19,10000,1000,750,15,ClusterR,265462537.202336
20,10000,1000,750,15,ClusterR,359481184.613754
21,10000,1000,750,15,ClusterR,321392758.949942
22,10000,1000,750,15,ClusterR,319181289.907058
23,10000,1000,750,15,ClusterR,358320158.904532
24,10000,1000,750,15,ClusterR,299225758.021422
25,10000,1000,750,15,ClusterR,244691336.025551
26,10000,1000,750,15,ClusterR,308341463.956066
27,10000,1000,750,15,ClusterR,260242837.144461
28,10000,1000,750,15,ClusterR,325974718.874764
29,10000,1000,750,15,ClusterR,257750911.505578
30,10000,1000,750,15,ClusterR,269895050.059174
31,10000,1000,750,15,ClusterR,522398119.02675
32,10000,1000,750,15,ClusterR,267877676.462285
33,10000,1000,750,15,ClusterR,405428145.714305
34,10000,1000,750,15,ClusterR,237920870.963211
35,10000,1000,750,15,ClusterR,250817809.271686
36,10000,1000,750,15,ClusterR,234723410.566318
37,10000,1000,750,15,ClusterR,369861533.62927
38,10000,1000,750,15,ClusterR,335385247.731974
39,10000,1000,750,15,ClusterR,250422113.661112
40,10000,1000,750,15,ClusterR,338281902.2036
41,10000,1000,750,15,ClusterR,341497068.925019
