"B","observations","genes","abs_batch","k","method","WCSS"
18,5000,1000,500,15,mbkmeans,135529163.448261
19,5000,1000,500,15,mbkmeans,145687090.667252
20,5000,1000,500,15,mbkmeans,171296179.726123
21,5000,1000,500,15,mbkmeans,123044111.311256
22,5000,1000,500,15,mbkmeans,170559512.423191
23,5000,1000,500,15,mbkmeans,130436816.921671
24,5000,1000,500,15,mbkmeans,196472532.828977
25,5000,1000,500,15,mbkmeans,156304892.676347
26,5000,1000,500,15,mbkmeans,190356913.798779
27,5000,1000,500,15,mbkmeans,145313598.615567
28,5000,1000,500,15,mbkmeans,162239560.856448
29,5000,1000,500,15,mbkmeans,166768845.903472
30,5000,1000,500,15,mbkmeans,156579638.801946
31,5000,1000,500,15,mbkmeans,162174899.936089
32,5000,1000,500,15,mbkmeans,198981156.658868
33,5000,1000,500,15,mbkmeans,164024728.813805
34,5000,1000,500,15,mbkmeans,180291876.511018
35,5000,1000,500,15,mbkmeans,149083088.109267
36,5000,1000,500,15,mbkmeans,166600745.258252
37,5000,1000,500,15,mbkmeans,149551071.832556
38,5000,1000,500,15,mbkmeans,140704371.20904
39,5000,1000,500,15,mbkmeans,193296572.889227
40,5000,1000,500,15,mbkmeans,176658820.953698
41,5000,1000,500,15,mbkmeans,140505621.292088
42,5000,1000,500,15,mbkmeans,140536940.994385
43,5000,1000,500,15,mbkmeans,174967408.427898
44,5000,1000,500,15,mbkmeans,126108662.857129
45,5000,1000,500,15,mbkmeans,141917972.955887
46,5000,1000,500,15,mbkmeans,132381924.651188
47,5000,1000,500,15,mbkmeans,161039156.479389
48,5000,1000,500,15,mbkmeans,163123421.84326
49,5000,1000,500,15,mbkmeans,149101832.637264
50,5000,1000,500,15,mbkmeans,175186078.905481
1,5000,1000,750,15,mbkmeans,128903410.218151
2,5000,1000,750,15,mbkmeans,174008156.061957
3,5000,1000,750,15,mbkmeans,156034900.047394
4,5000,1000,750,15,mbkmeans,160132115.882188
5,5000,1000,750,15,mbkmeans,160130241.510236
6,5000,1000,750,15,mbkmeans,126743536.894012
7,5000,1000,750,15,mbkmeans,159376801.968587
8,5000,1000,750,15,mbkmeans,123803921.001935
9,5000,1000,750,15,mbkmeans,162554893.736122
10,5000,1000,750,15,mbkmeans,132988373.728179
11,5000,1000,750,15,mbkmeans,156357279.248297
12,5000,1000,750,15,mbkmeans,127359297.262657
13,5000,1000,750,15,mbkmeans,179878643.009307
14,5000,1000,750,15,mbkmeans,166521314.837528
15,5000,1000,750,15,mbkmeans,158989522.294104
16,5000,1000,750,15,mbkmeans,130453332.916843
17,5000,1000,750,15,mbkmeans,130418400.354649
18,5000,1000,750,15,mbkmeans,127244966.204513
19,5000,1000,750,15,mbkmeans,158418456.685267
20,5000,1000,750,15,mbkmeans,156757977.832182
21,5000,1000,750,15,mbkmeans,176078074.354085
22,5000,1000,750,15,mbkmeans,135307221.865773
23,5000,1000,750,15,mbkmeans,126093844.493716
24,5000,1000,750,15,mbkmeans,165579699.636816
25,5000,1000,750,15,mbkmeans,131245287.737134
26,5000,1000,750,15,mbkmeans,123287658.11804
27,5000,1000,750,15,mbkmeans,171188692.696423
28,5000,1000,750,15,mbkmeans,160204005.831145
29,5000,1000,750,15,mbkmeans,158022832.743302
30,5000,1000,750,15,mbkmeans,135162738.578205
31,5000,1000,750,15,mbkmeans,128111967.89484
32,5000,1000,750,15,mbkmeans,126942898.074505
33,5000,1000,750,15,mbkmeans,129082030.403199
34,5000,1000,750,15,mbkmeans,131287071.552737
35,5000,1000,750,15,mbkmeans,125554317.554504
36,5000,1000,750,15,mbkmeans,123967498.959955
37,5000,1000,750,15,mbkmeans,116185811.359011
38,5000,1000,750,15,mbkmeans,134908432.540422
39,5000,1000,750,15,mbkmeans,116390472.345118
40,5000,1000,750,15,mbkmeans,129445848.570361
41,5000,1000,750,15,mbkmeans,137854022.370652
42,5000,1000,750,15,mbkmeans,155055697.063477
43,5000,1000,750,15,mbkmeans,118377189.483934
44,5000,1000,750,15,mbkmeans,163812583.83423
45,5000,1000,750,15,mbkmeans,118883901.041008
46,5000,1000,750,15,mbkmeans,135082924.473554
47,5000,1000,750,15,mbkmeans,127967801.194179
48,5000,1000,750,15,mbkmeans,120119289.058736
49,5000,1000,750,15,mbkmeans,126580079.846685
50,5000,1000,750,15,mbkmeans,134958057.693227
1,5000,1000,1000,15,mbkmeans,117083144.040189
2,5000,1000,1000,15,mbkmeans,137251503.693785
3,5000,1000,1000,15,mbkmeans,126180389.52029
4,5000,1000,1000,15,mbkmeans,154323258.056317
5,5000,1000,1000,15,mbkmeans,129049035.188742
6,5000,1000,1000,15,mbkmeans,138283251.646279
7,5000,1000,1000,15,mbkmeans,161791084.963202
8,5000,1000,1000,15,mbkmeans,114801290.904294
9,5000,1000,1000,15,mbkmeans,124769857.035671
10,5000,1000,1000,15,mbkmeans,125192950.770359
11,5000,1000,1000,15,mbkmeans,125843101.525361
12,5000,1000,1000,15,mbkmeans,138557549.029241
13,5000,1000,1000,15,mbkmeans,152245665.911854
14,5000,1000,1000,15,mbkmeans,152919501.170775
15,5000,1000,1000,15,mbkmeans,128266526.741355
16,5000,1000,1000,15,mbkmeans,131378810.246777
17,5000,1000,1000,15,mbkmeans,155905434.06583
18,5000,1000,1000,15,mbkmeans,132492206.294816
19,5000,1000,1000,15,mbkmeans,117866256.410469
20,5000,1000,1000,15,mbkmeans,121693455.561895
21,5000,1000,1000,15,mbkmeans,160174879.059458
22,5000,1000,1000,15,mbkmeans,124628351.188681
23,5000,1000,1000,15,mbkmeans,169850439.560832
24,5000,1000,1000,15,mbkmeans,143850260.664168
25,5000,1000,1000,15,mbkmeans,125642313.838136
26,5000,1000,1000,15,mbkmeans,155548987.597009
27,5000,1000,1000,15,mbkmeans,163536611.432126
28,5000,1000,1000,15,mbkmeans,152979142.316449
29,5000,1000,1000,15,mbkmeans,155833514.44876
30,5000,1000,1000,15,mbkmeans,112380213.432997
31,5000,1000,1000,15,mbkmeans,128768570.881199
32,5000,1000,1000,15,mbkmeans,121823922.960262
33,5000,1000,1000,15,mbkmeans,133080258.022586
34,5000,1000,1000,15,mbkmeans,124233376.44641
35,5000,1000,1000,15,mbkmeans,191900477.173744
36,5000,1000,1000,15,mbkmeans,125084691.926434
37,5000,1000,1000,15,mbkmeans,162208136.174211
38,5000,1000,1000,15,mbkmeans,151239367.922687
39,5000,1000,1000,15,mbkmeans,128055117.350473
40,5000,1000,1000,15,mbkmeans,161936002.007598
41,5000,1000,1000,15,mbkmeans,159693723.958578
42,5000,1000,1000,15,mbkmeans,155815914.866245
43,5000,1000,1000,15,mbkmeans,156803426.171522
44,5000,1000,1000,15,mbkmeans,107510253.571698
45,5000,1000,1000,15,mbkmeans,130159894.077327
46,5000,1000,1000,15,mbkmeans,157047720.389385
47,5000,1000,1000,15,mbkmeans,163547728.925604
48,5000,1000,1000,15,mbkmeans,131039750.018161
49,5000,1000,1000,15,mbkmeans,125117849.451345
50,5000,1000,1000,15,mbkmeans,155973815.838828
