"B","observations","genes","abs_batch","k","method","WCSS"
46,25000,5000,10,15,kmeans,565964008.187051
47,25000,5000,10,15,kmeans,559062311.938697
48,25000,5000,10,15,kmeans,688497835.627568
49,25000,5000,10,15,kmeans,563606161.898515
50,25000,5000,10,15,kmeans,501869779.013286
1,25000,5000,35,15,kmeans,562976650.128232
2,25000,5000,35,15,kmeans,688967735.4353
3,25000,5000,35,15,kmeans,689151157.104072
4,25000,5000,35,15,kmeans,688495093.670248
5,25000,5000,35,15,kmeans,563121377.512141
6,25000,5000,35,15,kmeans,563108885.131397
7,25000,5000,35,15,kmeans,566150920.85072
8,25000,5000,35,15,kmeans,564995941.851487
9,25000,5000,35,15,kmeans,502290653.428688
10,25000,5000,35,15,kmeans,558757071.347575
11,25000,5000,35,15,kmeans,688967208.081329
12,25000,5000,35,15,kmeans,562475704.669218
13,25000,5000,35,15,kmeans,688497853.605549
14,25000,5000,35,15,kmeans,564385346.611114
15,25000,5000,35,15,kmeans,690376761.213986
16,25000,5000,35,15,kmeans,688967795.464341
17,25000,5000,35,15,kmeans,690331337.737752
18,25000,5000,35,15,kmeans,692315176.908373
19,25000,5000,35,15,kmeans,688510846.770535
20,25000,5000,35,15,kmeans,560876520.344352
21,25000,5000,35,15,kmeans,688918557.655988
22,25000,5000,35,15,kmeans,688497857.777278
23,25000,5000,35,15,kmeans,688497857.777278
24,25000,5000,35,15,kmeans,688495093.670248
25,25000,5000,35,15,kmeans,558621048.889672
26,25000,5000,35,15,kmeans,688495095.100144
27,25000,5000,35,15,kmeans,693580914.379136
28,25000,5000,35,15,kmeans,563617292.784852
29,25000,5000,35,15,kmeans,690377960.059646
30,25000,5000,35,15,kmeans,565954546.764765
31,25000,5000,35,15,kmeans,563121397.667738
32,25000,5000,35,15,kmeans,687146982.875963
33,25000,5000,35,15,kmeans,690331513.136638
34,25000,5000,35,15,kmeans,690496353.543124
35,25000,5000,35,15,kmeans,689349483.786347
36,25000,5000,35,15,kmeans,687698819.139619
37,25000,5000,35,15,kmeans,688967474.10002
38,25000,5000,35,15,kmeans,690507856.180079
39,25000,5000,35,15,kmeans,689309404.083728
40,25000,5000,35,15,kmeans,565953364.706964
41,25000,5000,35,15,kmeans,688965885.35781
42,25000,5000,35,15,kmeans,687699320.785236
43,25000,5000,35,15,kmeans,688967208.081329
44,25000,5000,35,15,kmeans,690333317.986848
45,25000,5000,35,15,kmeans,688495089.595983
46,25000,5000,35,15,kmeans,563108538.79727
47,25000,5000,35,15,kmeans,570635615.339346
48,25000,5000,35,15,kmeans,562984157.384339
49,25000,5000,35,15,kmeans,502290999.451767
50,25000,5000,35,15,kmeans,567005136.011556
1,25000,5000,75,15,kmeans,563108566.363324
2,25000,5000,75,15,kmeans,688979231.721962
3,25000,5000,75,15,kmeans,690440228.036178
4,25000,5000,75,15,kmeans,688566436.716602
5,25000,5000,75,15,kmeans,562984159.27807
6,25000,5000,75,15,kmeans,564740952.2633
7,25000,5000,75,15,kmeans,692293809.962804
8,25000,5000,75,15,kmeans,565320476.255157
9,25000,5000,75,15,kmeans,690335662.168091
10,25000,5000,75,15,kmeans,688495288.89267
11,25000,5000,75,15,kmeans,565954719.043574
12,25000,5000,75,15,kmeans,565955616.827421
13,25000,5000,75,15,kmeans,689874946.158407
14,25000,5000,75,15,kmeans,688219587.825226
15,25000,5000,75,15,kmeans,565961802.42047
16,25000,5000,75,15,kmeans,687929118.870882
17,25000,5000,75,15,kmeans,690333173.418502
18,25000,5000,75,15,kmeans,565231280.825631
19,25000,5000,75,15,kmeans,688510846.770535
20,25000,5000,75,15,kmeans,561660349.59069
21,25000,5000,75,15,kmeans,567106491.296075
22,25000,5000,75,15,kmeans,690333079.093086
23,25000,5000,75,15,kmeans,688983321.410133
24,25000,5000,75,15,kmeans,566411521.538221
25,25000,5000,75,15,kmeans,690915178.980713
26,25000,5000,75,15,kmeans,687698181.686139
27,25000,5000,75,15,kmeans,559254789.312113
28,25000,5000,75,15,kmeans,560537852.747684
29,25000,5000,75,15,kmeans,686774312.956592
30,25000,5000,75,15,kmeans,689554532.540246
31,25000,5000,75,15,kmeans,559878758.484689
32,25000,5000,75,15,kmeans,688965192.423971
33,25000,5000,75,15,kmeans,686773235.804182
34,25000,5000,75,15,kmeans,561590999.643558
35,25000,5000,75,15,kmeans,558756609.759176
36,25000,5000,75,15,kmeans,559880791.067571
37,25000,5000,75,15,kmeans,563108550.046023
38,25000,5000,75,15,kmeans,558757227.156772
39,25000,5000,75,15,kmeans,688981156.221938
40,25000,5000,75,15,kmeans,565182600.630444
41,25000,5000,75,15,kmeans,558769757.892334
42,25000,5000,75,15,kmeans,687736061.630768
43,25000,5000,75,15,kmeans,687734844.019662
44,25000,5000,75,15,kmeans,558733657.602244
45,25000,5000,75,15,kmeans,688979962.401015
46,25000,5000,75,15,kmeans,690331307.86677
47,25000,5000,75,15,kmeans,565018071.780764
48,25000,5000,75,15,kmeans,561590451.692577
49,25000,5000,75,15,kmeans,687764945.284421
50,25000,5000,75,15,kmeans,687697144.043517
1,25000,5000,150,15,kmeans,561591485.088304
2,25000,5000,150,15,kmeans,687764869.664715
3,25000,5000,150,15,kmeans,692771185.123592
4,25000,5000,150,15,kmeans,564601284.113365
5,25000,5000,150,15,kmeans,690377452.377035
6,25000,5000,150,15,kmeans,558757071.347575
7,25000,5000,150,15,kmeans,502276339.053415
8,25000,5000,150,15,kmeans,690654089.072376
9,25000,5000,150,15,kmeans,690335789.163636
10,25000,5000,150,15,kmeans,561596360.238453
11,25000,5000,150,15,kmeans,689484787.074178
12,25000,5000,150,15,kmeans,690333277.952379
13,25000,5000,150,15,kmeans,692885270.539418
14,25000,5000,150,15,kmeans,687210675.401894
15,25000,5000,150,15,kmeans,561589386.734572
16,25000,5000,150,15,kmeans,565955309.75444
17,25000,5000,150,15,kmeans,687764847.951652
18,25000,5000,150,15,kmeans,562475386.773607
19,25000,5000,150,15,kmeans,565955336.278297
20,25000,5000,150,15,kmeans,701798761.360906
21,25000,5000,150,15,kmeans,689535521.059959
22,25000,5000,150,15,kmeans,688496565.174042
23,25000,5000,150,15,kmeans,687693790.714872
24,25000,5000,150,15,kmeans,687735336.819271
25,25000,5000,150,15,kmeans,690357029.971902
26,25000,5000,150,15,kmeans,689151157.104072
27,25000,5000,150,15,kmeans,690335662.168091
28,25000,5000,150,15,kmeans,565952955.277836
29,25000,5000,150,15,kmeans,563617292.784852
30,25000,5000,150,15,kmeans,689165852.549208
31,25000,5000,150,15,kmeans,563108963.825112
32,25000,5000,150,15,kmeans,689151157.104072
33,25000,5000,150,15,kmeans,688153229.837332
34,25000,5000,150,15,kmeans,690496564.743456
35,25000,5000,150,15,kmeans,688496310.237483
36,25000,5000,150,15,kmeans,565954032.025751
37,25000,5000,150,15,kmeans,690333079.093086
38,25000,5000,150,15,kmeans,560564476.993181
39,25000,5000,150,15,kmeans,690331358.786028
40,25000,5000,150,15,kmeans,565952556.160464
41,25000,5000,150,15,kmeans,565955336.278297
42,25000,5000,150,15,kmeans,690335662.168091
43,25000,5000,150,15,kmeans,565038730.662504
44,25000,5000,150,15,kmeans,692250979.97864
45,25000,5000,150,15,kmeans,688964826.267581
46,25000,5000,150,15,kmeans,561558210.019526
47,25000,5000,150,15,kmeans,688496434.434357
48,25000,5000,150,15,kmeans,690333317.986848
49,25000,5000,150,15,kmeans,688981519.771497
50,25000,5000,150,15,kmeans,687777065.247205
1,25000,5000,500,15,kmeans,688934735.756276
2,25000,5000,500,15,kmeans,565038055.800752
3,25000,5000,500,15,kmeans,688934790.249121
4,25000,5000,500,15,kmeans,689190361.201993
5,25000,5000,500,15,kmeans,688219587.825226
6,25000,5000,500,15,kmeans,690331337.737752
7,25000,5000,500,15,kmeans,566064601.439888
8,25000,5000,500,15,kmeans,565952292.625502
9,25000,5000,500,15,kmeans,566063345.778117
10,25000,5000,500,15,kmeans,688967208.081329
11,25000,5000,500,15,kmeans,690894357.746948
12,25000,5000,500,15,kmeans,690332764.362924
13,25000,5000,500,15,kmeans,688978922.647826
14,25000,5000,500,15,kmeans,563119167.997691
15,25000,5000,500,15,kmeans,690969864.13288
16,25000,5000,500,15,kmeans,563121057.028891
17,25000,5000,500,15,kmeans,690331358.786028
18,25000,5000,500,15,kmeans,563108538.79727
19,25000,5000,500,15,kmeans,564383430.747384
20,25000,5000,500,15,kmeans,559530388.581407
21,25000,5000,500,15,kmeans,688554803.912311
22,25000,5000,500,15,kmeans,566064403.368954
23,25000,5000,500,15,kmeans,563618038.384196
24,25000,5000,500,15,kmeans,559244923.71912
25,25000,5000,500,15,kmeans,687210706.726289
26,25000,5000,500,15,kmeans,692284636.743478
27,25000,5000,500,15,kmeans,690377960.059646
28,25000,5000,500,15,kmeans,688496310.237483
29,25000,5000,500,15,kmeans,688967203.804338
30,25000,5000,500,15,kmeans,559244923.71912
31,25000,5000,500,15,kmeans,563108538.79727
32,25000,5000,500,15,kmeans,688967208.081329
33,25000,5000,500,15,kmeans,688291553.017274
34,25000,5000,500,15,kmeans,688967474.10002
35,25000,5000,500,15,kmeans,563606115.011713
36,25000,5000,500,15,kmeans,688495109.551888
37,25000,5000,500,15,kmeans,564267175.832558
38,25000,5000,500,15,kmeans,689174905.298434
39,25000,5000,500,15,kmeans,565235474.432441
40,25000,5000,500,15,kmeans,690332049.990754
41,25000,5000,500,15,kmeans,687213519.470327
42,25000,5000,500,15,kmeans,692137774.864839
43,25000,5000,500,15,kmeans,563108538.79727
44,25000,5000,500,15,kmeans,689267845.638692
45,25000,5000,500,15,kmeans,558744388.96884
46,25000,5000,500,15,kmeans,558756517.317244
47,25000,5000,500,15,kmeans,690920073.2991
48,25000,5000,500,15,kmeans,563617292.784852
49,25000,5000,500,15,kmeans,562475755.837111
50,25000,5000,500,15,kmeans,565953140.950149
1,25000,5000,750,15,kmeans,687699122.394321
2,25000,5000,750,15,kmeans,690332259.898149
3,25000,5000,750,15,kmeans,563121407.015343
4,25000,5000,750,15,kmeans,688967474.10002
5,25000,5000,750,15,kmeans,564357625.705387
6,25000,5000,750,15,kmeans,563120984.660229
7,25000,5000,750,15,kmeans,688981049.057676
8,25000,5000,750,15,kmeans,565954810.231273
9,25000,5000,750,15,kmeans,502290653.428688
10,25000,5000,750,15,kmeans,563676664.806892
11,25000,5000,750,15,kmeans,687698015.09839
12,25000,5000,750,15,kmeans,690332256.928253
13,25000,5000,750,15,kmeans,688980969.293724
14,25000,5000,750,15,kmeans,692867127.578386
15,25000,5000,750,15,kmeans,692470292.115389
16,25000,5000,750,15,kmeans,690336990.700999
17,25000,5000,750,15,kmeans,688712646.640129
18,25000,5000,750,15,kmeans,687693790.714872
19,25000,5000,750,15,kmeans,561589504.717314
20,25000,5000,750,15,kmeans,690332196.359504
21,25000,5000,750,15,kmeans,692304734.983565
22,25000,5000,750,15,kmeans,690335662.168091
23,25000,5000,750,15,kmeans,687693398.328149
24,25000,5000,750,15,kmeans,688967208.081329
25,25000,5000,750,15,kmeans,690975932.334779
26,25000,5000,750,15,kmeans,690335662.168091
27,25000,5000,750,15,kmeans,688154573.862179
28,25000,5000,750,15,kmeans,565962594.290333
29,25000,5000,750,15,kmeans,563617595.085827
30,25000,5000,750,15,kmeans,565955336.278297
31,25000,5000,750,15,kmeans,558723091.2658
32,25000,5000,750,15,kmeans,688967208.081329
33,25000,5000,750,15,kmeans,688510846.770535
34,25000,5000,750,15,kmeans,690857256.760475
35,25000,5000,750,15,kmeans,565182657.354651
36,25000,5000,750,15,kmeans,563108560.379343
37,25000,5000,750,15,kmeans,565320471.367671
38,25000,5000,750,15,kmeans,691890818.541942
39,25000,5000,750,15,kmeans,688221571.028383
40,25000,5000,750,15,kmeans,563128513.03703
41,25000,5000,750,15,kmeans,690376761.213986
42,25000,5000,750,15,kmeans,690011181.717713
43,25000,5000,750,15,kmeans,688496567.532198
44,25000,5000,750,15,kmeans,690332764.362924
45,25000,5000,750,15,kmeans,690333101.957722
46,25000,5000,750,15,kmeans,690332052.247451
47,25000,5000,750,15,kmeans,560564796.23104
48,25000,5000,750,15,kmeans,688497856.336137
49,25000,5000,750,15,kmeans,566724168.892775
50,25000,5000,750,15,kmeans,692960894.824164
1,25000,5000,1000,15,kmeans,690186952.563361
2,25000,5000,1000,15,kmeans,688495091.850979
3,25000,5000,1000,15,kmeans,562413585.618858
4,25000,5000,1000,15,kmeans,690335780.439653
5,25000,5000,1000,15,kmeans,688495093.670248
6,25000,5000,1000,15,kmeans,559878432.867397
7,25000,5000,1000,15,kmeans,690331391.425843
8,25000,5000,1000,15,kmeans,560564547.865399
9,25000,5000,1000,15,kmeans,690332256.928253
10,25000,5000,1000,15,kmeans,563108592.563868
11,25000,5000,1000,15,kmeans,688301470.799266
12,25000,5000,1000,15,kmeans,688495089.595983
13,25000,5000,1000,15,kmeans,561590361.589613
14,25000,5000,1000,15,kmeans,693070659.349725
15,25000,5000,1000,15,kmeans,688983321.795197
16,25000,5000,1000,15,kmeans,688979971.092899
17,25000,5000,1000,15,kmeans,688495096.998277
18,25000,5000,1000,15,kmeans,565964008.885505
19,25000,5000,1000,15,kmeans,687765102.970803
20,25000,5000,1000,15,kmeans,559854118.918373
21,25000,5000,1000,15,kmeans,686731172.033948
22,25000,5000,1000,15,kmeans,690332256.143982
23,25000,5000,1000,15,kmeans,565321420.781373
24,25000,5000,1000,15,kmeans,563617595.085827
25,25000,5000,1000,15,kmeans,562481988.986185
26,25000,5000,1000,15,kmeans,688496310.237483
27,25000,5000,1000,15,kmeans,688712453.279424
28,25000,5000,1000,15,kmeans,690480239.180844
29,25000,5000,1000,15,kmeans,565321473.640044
30,25000,5000,1000,15,kmeans,559049324.506618
31,25000,5000,1000,15,kmeans,688967747.432498
32,25000,5000,1000,15,kmeans,690336022.249718
33,25000,5000,1000,15,kmeans,688978620.669327
34,25000,5000,1000,15,kmeans,687697602.769501
35,25000,5000,1000,15,kmeans,565321467.45386
36,25000,5000,1000,15,kmeans,565953386.621698
37,25000,5000,1000,15,kmeans,560874812.811136
38,25000,5000,1000,15,kmeans,564295382.758846
39,25000,5000,1000,15,kmeans,565955552.535057
40,25000,5000,1000,15,kmeans,563617394.313441
41,25000,5000,1000,15,kmeans,565496778.878919
42,25000,5000,1000,15,kmeans,565231280.825631
43,25000,5000,1000,15,kmeans,688967474.10002
44,25000,5000,1000,15,kmeans,561596462.806289
45,25000,5000,1000,15,kmeans,564995943.967984
46,25000,5000,1000,15,kmeans,690335662.168091
47,25000,5000,1000,15,kmeans,564550618.272104
48,25000,5000,1000,15,kmeans,687766913.090908
49,25000,5000,1000,15,kmeans,563108771.292542
50,25000,5000,1000,15,kmeans,690335662.168091
