"B","observations","genes","abs_batch","k","method","WCSS"
3,5000,1000,150,15,ClusterR,3081965.4711568
4,5000,1000,150,15,ClusterR,3081965.4711568
5,5000,1000,150,15,ClusterR,3081965.4711568
6,5000,1000,150,15,ClusterR,3081965.4711568
7,5000,1000,150,15,ClusterR,3081965.4711568
8,5000,1000,150,15,ClusterR,3081965.4711568
9,5000,1000,150,15,ClusterR,3081965.4711568
10,5000,1000,150,15,ClusterR,3081965.4711568
11,5000,1000,150,15,ClusterR,3081965.4711568
12,5000,1000,150,15,ClusterR,3081965.4711568
13,5000,1000,150,15,ClusterR,3081965.4711568
14,5000,1000,150,15,ClusterR,3081965.4711568
15,5000,1000,150,15,ClusterR,3081965.4711568
16,5000,1000,150,15,ClusterR,3081965.4711568
17,5000,1000,150,15,ClusterR,3081965.4711568
18,5000,1000,150,15,ClusterR,3081965.4711568
19,5000,1000,150,15,ClusterR,3081965.4711568
20,5000,1000,150,15,ClusterR,3081965.4711568
21,5000,1000,150,15,ClusterR,3081965.4711568
22,5000,1000,150,15,ClusterR,3081965.4711568
23,5000,1000,150,15,ClusterR,3081965.4711568
24,5000,1000,150,15,ClusterR,3081965.4711568
25,5000,1000,150,15,ClusterR,3081965.4711568
26,5000,1000,150,15,ClusterR,3081965.4711568
27,5000,1000,150,15,ClusterR,3081965.4711568
28,5000,1000,150,15,ClusterR,3081965.4711568
29,5000,1000,150,15,ClusterR,3081965.4711568
30,5000,1000,150,15,ClusterR,3081965.4711568
31,5000,1000,150,15,ClusterR,3081965.4711568
32,5000,1000,150,15,ClusterR,3081965.4711568
33,5000,1000,150,15,ClusterR,3081965.4711568
34,5000,1000,150,15,ClusterR,3081965.4711568
35,5000,1000,150,15,ClusterR,3081965.4711568
36,5000,1000,150,15,ClusterR,3081965.4711568
37,5000,1000,150,15,ClusterR,3081965.4711568
38,5000,1000,150,15,ClusterR,3081965.4711568
39,5000,1000,150,15,ClusterR,3081965.4711568
40,5000,1000,150,15,ClusterR,3081965.4711568
41,5000,1000,150,15,ClusterR,3081965.4711568
42,5000,1000,150,15,ClusterR,3081965.4711568
43,5000,1000,150,15,ClusterR,3081965.4711568
44,5000,1000,150,15,ClusterR,3081965.4711568
45,5000,1000,150,15,ClusterR,3081965.4711568
46,5000,1000,150,15,ClusterR,3081965.4711568
47,5000,1000,150,15,ClusterR,3081965.4711568
48,5000,1000,150,15,ClusterR,3081965.4711568
49,5000,1000,150,15,ClusterR,3081965.4711568
50,5000,1000,150,15,ClusterR,3081965.4711568
1,5000,1000,500,15,ClusterR,11114509.9771748
2,5000,1000,500,15,ClusterR,11114509.9771748
3,5000,1000,500,15,ClusterR,11114509.9771748
4,5000,1000,500,15,ClusterR,11114509.9771748
5,5000,1000,500,15,ClusterR,11114509.9771748
6,5000,1000,500,15,ClusterR,11114509.9771748
7,5000,1000,500,15,ClusterR,11114509.9771748
8,5000,1000,500,15,ClusterR,11114509.9771748
9,5000,1000,500,15,ClusterR,11114509.9771748
10,5000,1000,500,15,ClusterR,11114509.9771748
11,5000,1000,500,15,ClusterR,11114509.9771748
12,5000,1000,500,15,ClusterR,11114509.9771748
13,5000,1000,500,15,ClusterR,11114509.9771748
14,5000,1000,500,15,ClusterR,11114509.9771748
15,5000,1000,500,15,ClusterR,11114509.9771748
16,5000,1000,500,15,ClusterR,11114509.9771748
17,5000,1000,500,15,ClusterR,11114509.9771748
18,5000,1000,500,15,ClusterR,11114509.9771748
19,5000,1000,500,15,ClusterR,11114509.9771748
20,5000,1000,500,15,ClusterR,11114509.9771748
21,5000,1000,500,15,ClusterR,11114509.9771748
22,5000,1000,500,15,ClusterR,11114509.9771748
23,5000,1000,500,15,ClusterR,11114509.9771748
24,5000,1000,500,15,ClusterR,11114509.9771748
25,5000,1000,500,15,ClusterR,11114509.9771748
26,5000,1000,500,15,ClusterR,11114509.9771748
27,5000,1000,500,15,ClusterR,11114509.9771748
28,5000,1000,500,15,ClusterR,11114509.9771748
29,5000,1000,500,15,ClusterR,11114509.9771748
30,5000,1000,500,15,ClusterR,11114509.9771748
31,5000,1000,500,15,ClusterR,11114509.9771748
32,5000,1000,500,15,ClusterR,11114509.9771748
33,5000,1000,500,15,ClusterR,11114509.9771748
34,5000,1000,500,15,ClusterR,11114509.9771748
35,5000,1000,500,15,ClusterR,11114509.9771748
36,5000,1000,500,15,ClusterR,11114509.9771748
37,5000,1000,500,15,ClusterR,11114509.9771748
38,5000,1000,500,15,ClusterR,11114509.9771748
39,5000,1000,500,15,ClusterR,11114509.9771748
40,5000,1000,500,15,ClusterR,11114509.9771748
41,5000,1000,500,15,ClusterR,11114509.9771748
42,5000,1000,500,15,ClusterR,11114509.9771748
43,5000,1000,500,15,ClusterR,11114509.9771748
44,5000,1000,500,15,ClusterR,11114509.9771748
45,5000,1000,500,15,ClusterR,11114509.9771748
46,5000,1000,500,15,ClusterR,11114509.9771748
47,5000,1000,500,15,ClusterR,11114509.9771748
48,5000,1000,500,15,ClusterR,11114509.9771748
49,5000,1000,500,15,ClusterR,11114509.9771748
50,5000,1000,500,15,ClusterR,11114509.9771748
1,5000,1000,750,15,ClusterR,16776060.0573481
2,5000,1000,750,15,ClusterR,16776060.0573481
3,5000,1000,750,15,ClusterR,16776060.0573481
4,5000,1000,750,15,ClusterR,16776060.0573481
5,5000,1000,750,15,ClusterR,16776060.0573481
6,5000,1000,750,15,ClusterR,16776060.0573481
7,5000,1000,750,15,ClusterR,16776060.0573481
8,5000,1000,750,15,ClusterR,16776060.0573481
9,5000,1000,750,15,ClusterR,16776060.0573481
10,5000,1000,750,15,ClusterR,16776060.0573481
11,5000,1000,750,15,ClusterR,16776060.0573481
12,5000,1000,750,15,ClusterR,16776060.0573481
13,5000,1000,750,15,ClusterR,16776060.0573481
14,5000,1000,750,15,ClusterR,16776060.0573481
15,5000,1000,750,15,ClusterR,16776060.0573481
16,5000,1000,750,15,ClusterR,16776060.0573481
17,5000,1000,750,15,ClusterR,16776060.0573481
18,5000,1000,750,15,ClusterR,16776060.0573481
19,5000,1000,750,15,ClusterR,16776060.0573481
20,5000,1000,750,15,ClusterR,16776060.0573481
21,5000,1000,750,15,ClusterR,16776060.0573481
22,5000,1000,750,15,ClusterR,16776060.0573481
23,5000,1000,750,15,ClusterR,16776060.0573481
24,5000,1000,750,15,ClusterR,16776060.0573481
25,5000,1000,750,15,ClusterR,16776060.0573481
26,5000,1000,750,15,ClusterR,16776060.0573481
27,5000,1000,750,15,ClusterR,16776060.0573481
28,5000,1000,750,15,ClusterR,16776060.0573481
29,5000,1000,750,15,ClusterR,16776060.0573481
30,5000,1000,750,15,ClusterR,16776060.0573481
31,5000,1000,750,15,ClusterR,16776060.0573481
32,5000,1000,750,15,ClusterR,16776060.0573481
33,5000,1000,750,15,ClusterR,16776060.0573481
34,5000,1000,750,15,ClusterR,16776060.0573481
35,5000,1000,750,15,ClusterR,16776060.0573481
36,5000,1000,750,15,ClusterR,16776060.0573481
37,5000,1000,750,15,ClusterR,16776060.0573481
38,5000,1000,750,15,ClusterR,16776060.0573481
39,5000,1000,750,15,ClusterR,16776060.0573481
40,5000,1000,750,15,ClusterR,16776060.0573481
41,5000,1000,750,15,ClusterR,16776060.0573481
42,5000,1000,750,15,ClusterR,16776060.0573481
43,5000,1000,750,15,ClusterR,16776060.0573481
44,5000,1000,750,15,ClusterR,16776060.0573481
45,5000,1000,750,15,ClusterR,16776060.0573481
46,5000,1000,750,15,ClusterR,16776060.0573481
47,5000,1000,750,15,ClusterR,16776060.0573481
48,5000,1000,750,15,ClusterR,16776060.0573481
49,5000,1000,750,15,ClusterR,16776060.0573481
50,5000,1000,750,15,ClusterR,16776060.0573481
1,5000,1000,1000,15,ClusterR,22852677.0015396
2,5000,1000,1000,15,ClusterR,22852677.0015396
3,5000,1000,1000,15,ClusterR,22852677.0015396
4,5000,1000,1000,15,ClusterR,22852677.0015396
5,5000,1000,1000,15,ClusterR,22852677.0015396
6,5000,1000,1000,15,ClusterR,22852677.0015396
7,5000,1000,1000,15,ClusterR,22852677.0015396
8,5000,1000,1000,15,ClusterR,22852677.0015396
9,5000,1000,1000,15,ClusterR,22852677.0015396
10,5000,1000,1000,15,ClusterR,22852677.0015396
11,5000,1000,1000,15,ClusterR,22852677.0015396
12,5000,1000,1000,15,ClusterR,22852677.0015396
13,5000,1000,1000,15,ClusterR,22852677.0015396
14,5000,1000,1000,15,ClusterR,22852677.0015396
15,5000,1000,1000,15,ClusterR,22852677.0015396
16,5000,1000,1000,15,ClusterR,22852677.0015396
17,5000,1000,1000,15,ClusterR,22852677.0015396
18,5000,1000,1000,15,ClusterR,22852677.0015396
19,5000,1000,1000,15,ClusterR,22852677.0015396
20,5000,1000,1000,15,ClusterR,22852677.0015396
21,5000,1000,1000,15,ClusterR,22852677.0015396
22,5000,1000,1000,15,ClusterR,22852677.0015396
23,5000,1000,1000,15,ClusterR,22852677.0015396
24,5000,1000,1000,15,ClusterR,22852677.0015396
25,5000,1000,1000,15,ClusterR,22852677.0015396
26,5000,1000,1000,15,ClusterR,22852677.0015396
27,5000,1000,1000,15,ClusterR,22852677.0015396
28,5000,1000,1000,15,ClusterR,22852677.0015396
29,5000,1000,1000,15,ClusterR,22852677.0015396
30,5000,1000,1000,15,ClusterR,22852677.0015396
31,5000,1000,1000,15,ClusterR,22852677.0015396
32,5000,1000,1000,15,ClusterR,22852677.0015396
33,5000,1000,1000,15,ClusterR,22852677.0015396
34,5000,1000,1000,15,ClusterR,22852677.0015396
35,5000,1000,1000,15,ClusterR,22852677.0015396
36,5000,1000,1000,15,ClusterR,22852677.0015396
37,5000,1000,1000,15,ClusterR,22852677.0015396
38,5000,1000,1000,15,ClusterR,22852677.0015396
39,5000,1000,1000,15,ClusterR,22852677.0015396
40,5000,1000,1000,15,ClusterR,22852677.0015396
41,5000,1000,1000,15,ClusterR,22852677.0015396
42,5000,1000,1000,15,ClusterR,22852677.0015396
43,5000,1000,1000,15,ClusterR,22852677.0015396
44,5000,1000,1000,15,ClusterR,22852677.0015396
45,5000,1000,1000,15,ClusterR,22852677.0015396
46,5000,1000,1000,15,ClusterR,22852677.0015396
47,5000,1000,1000,15,ClusterR,22852677.0015396
48,5000,1000,1000,15,ClusterR,22852677.0015396
49,5000,1000,1000,15,ClusterR,22852677.0015396
50,5000,1000,1000,15,ClusterR,22852677.0015396
