"B","observations","genes","abs_batch","k","method","WCSS"
16,25000,1000,75,15,hdf5,1441502505.62387
17,25000,1000,75,15,hdf5,822233456.524023
18,25000,1000,75,15,hdf5,934695652.4919
19,25000,1000,75,15,hdf5,1230941544.67904
20,25000,1000,75,15,hdf5,1174798911.23194
21,25000,1000,75,15,hdf5,979599016.345959
22,25000,1000,75,15,hdf5,1108568980.59566
23,25000,1000,75,15,hdf5,824938314.945729
24,25000,1000,75,15,hdf5,986430888.098279
25,25000,1000,75,15,hdf5,879706295.971882
26,25000,1000,75,15,hdf5,1197141385.41672
27,25000,1000,75,15,hdf5,855741577.755023
28,25000,1000,75,15,hdf5,886174160.830635
29,25000,1000,75,15,hdf5,963493810.309666
30,25000,1000,75,15,hdf5,626040290.674493
31,25000,1000,75,15,hdf5,1649859253.64013
32,25000,1000,75,15,hdf5,665103026.875534
33,25000,1000,75,15,hdf5,879169218.100272
34,25000,1000,75,15,hdf5,816784202.353976
35,25000,1000,75,15,hdf5,963457719.926023
36,25000,1000,75,15,hdf5,887892088.570205
37,25000,1000,75,15,hdf5,923012968.996815
38,25000,1000,75,15,hdf5,1072926126.35123
39,25000,1000,75,15,hdf5,967226327.598682
40,25000,1000,75,15,hdf5,903386405.075582
41,25000,1000,75,15,hdf5,1085704305.84225
42,25000,1000,75,15,hdf5,1444958725.55411
43,25000,1000,75,15,hdf5,692972988.658204
44,25000,1000,75,15,hdf5,819100741.330977
45,25000,1000,75,15,hdf5,950042370.727361
46,25000,1000,75,15,hdf5,939835240.799804
47,25000,1000,75,15,hdf5,1317252081.64878
48,25000,1000,75,15,hdf5,853469988.319066
49,25000,1000,75,15,hdf5,1283536179.20056
50,25000,1000,75,15,hdf5,865545730.48534
1,25000,1000,150,15,hdf5,900335103.973484
2,25000,1000,150,15,hdf5,779834046.175784
3,25000,1000,150,15,hdf5,657458769.870673
4,25000,1000,150,15,hdf5,941416388.871379
5,25000,1000,150,15,hdf5,861196857.419321
6,25000,1000,150,15,hdf5,689603121.724177
7,25000,1000,150,15,hdf5,877468930.008993
8,25000,1000,150,15,hdf5,645349757.263774
9,25000,1000,150,15,hdf5,963538504.602789
10,25000,1000,150,15,hdf5,773872087.514338
11,25000,1000,150,15,hdf5,709569944.941155
12,25000,1000,150,15,hdf5,699952390.536219
13,25000,1000,150,15,hdf5,892754481.887976
14,25000,1000,150,15,hdf5,812018905.277071
15,25000,1000,150,15,hdf5,679258234.899571
16,25000,1000,150,15,hdf5,767145979.634473
17,25000,1000,150,15,hdf5,818807817.179218
18,25000,1000,150,15,hdf5,857541046.63157
19,25000,1000,150,15,hdf5,1307878896.03966
20,25000,1000,150,15,hdf5,776745098.34974
21,25000,1000,150,15,hdf5,1402546284.31219
22,25000,1000,150,15,hdf5,819015020.425743
23,25000,1000,150,15,hdf5,748885296.074927
24,25000,1000,150,15,hdf5,820165627.357323
25,25000,1000,150,15,hdf5,813252931.617872
26,25000,1000,150,15,hdf5,672364043.88272
27,25000,1000,150,15,hdf5,872353054.184
28,25000,1000,150,15,hdf5,1043796117.05075
29,25000,1000,150,15,hdf5,850129178.086921
30,25000,1000,150,15,hdf5,889039979.083172
31,25000,1000,150,15,hdf5,723989378.994395
32,25000,1000,150,15,hdf5,689568163.892377
33,25000,1000,150,15,hdf5,783077856.720562
34,25000,1000,150,15,hdf5,902674110.493902
35,25000,1000,150,15,hdf5,850674336.674449
36,25000,1000,150,15,hdf5,760630643.377308
37,25000,1000,150,15,hdf5,732218284.98797
38,25000,1000,150,15,hdf5,642161820.207935
39,25000,1000,150,15,hdf5,898641198.905829
40,25000,1000,150,15,hdf5,786272231.233734
41,25000,1000,150,15,hdf5,770685908.511605
42,25000,1000,150,15,hdf5,873840243.809924
43,25000,1000,150,15,hdf5,705075378.031337
44,25000,1000,150,15,hdf5,654435640.921735
45,25000,1000,150,15,hdf5,754817088.708547
46,25000,1000,150,15,hdf5,852312966.779255
47,25000,1000,150,15,hdf5,846099662.93527
48,25000,1000,150,15,hdf5,1053619609.37871
49,25000,1000,150,15,hdf5,981700927.71689
50,25000,1000,150,15,hdf5,772049628.279045
1,25000,1000,500,15,hdf5,746389097.130865
2,25000,1000,500,15,hdf5,716209152.350994
3,25000,1000,500,15,hdf5,608604754.218985
4,25000,1000,500,15,hdf5,736631420.013756
5,25000,1000,500,15,hdf5,590489864.059791
6,25000,1000,500,15,hdf5,599252135.947913
7,25000,1000,500,15,hdf5,733191242.667608
8,25000,1000,500,15,hdf5,707738324.056135
9,25000,1000,500,15,hdf5,672181776.443067
10,25000,1000,500,15,hdf5,752960557.689781
11,25000,1000,500,15,hdf5,714195826.654771
12,25000,1000,500,15,hdf5,708252965.80995
13,25000,1000,500,15,hdf5,585590136.880524
14,25000,1000,500,15,hdf5,727582598.633823
15,25000,1000,500,15,hdf5,681458012.816113
16,25000,1000,500,15,hdf5,606614806.479373
17,25000,1000,500,15,hdf5,824351415.506441
18,25000,1000,500,15,hdf5,769044600.333387
19,25000,1000,500,15,hdf5,618416284.397013
20,25000,1000,500,15,hdf5,708232232.25836
21,25000,1000,500,15,hdf5,744037424.858954
22,25000,1000,500,15,hdf5,714556594.547767
23,25000,1000,500,15,hdf5,625714171.84892
24,25000,1000,500,15,hdf5,654124284.103341
25,25000,1000,500,15,hdf5,773971554.036913
26,25000,1000,500,15,hdf5,845802069.379131
27,25000,1000,500,15,hdf5,670924118.288079
28,25000,1000,500,15,hdf5,739369020.241935
29,25000,1000,500,15,hdf5,741300683.097369
30,25000,1000,500,15,hdf5,653747923.610666
31,25000,1000,500,15,hdf5,829399171.846315
32,25000,1000,500,15,hdf5,558236519.894419
33,25000,1000,500,15,hdf5,608384809.716391
34,25000,1000,500,15,hdf5,666089333.257271
35,25000,1000,500,15,hdf5,735075675.200242
36,25000,1000,500,15,hdf5,621902419.481836
37,25000,1000,500,15,hdf5,582223490.003856
38,25000,1000,500,15,hdf5,536274900.202428
39,25000,1000,500,15,hdf5,581713111.674688
40,25000,1000,500,15,hdf5,919576549.105895
41,25000,1000,500,15,hdf5,723636292.062025
42,25000,1000,500,15,hdf5,959411661.674066
43,25000,1000,500,15,hdf5,700298228.722047
44,25000,1000,500,15,hdf5,750779249.559402
45,25000,1000,500,15,hdf5,595569711.396812
46,25000,1000,500,15,hdf5,663337458.007778
47,25000,1000,500,15,hdf5,713030166.745784
48,25000,1000,500,15,hdf5,749647425.258858
49,25000,1000,500,15,hdf5,558402184.192629
50,25000,1000,500,15,hdf5,630846397.259573
1,25000,1000,750,15,hdf5,741020201.33181
2,25000,1000,750,15,hdf5,608844367.730164
3,25000,1000,750,15,hdf5,796090516.80495
4,25000,1000,750,15,hdf5,954459242.927156
5,25000,1000,750,15,hdf5,588081529.50389
6,25000,1000,750,15,hdf5,579162858.458243
7,25000,1000,750,15,hdf5,600947458.894433
8,25000,1000,750,15,hdf5,793743484.069178
9,25000,1000,750,15,hdf5,561677492.767954
10,25000,1000,750,15,hdf5,575460329.498576
11,25000,1000,750,15,hdf5,598226954.3393
12,25000,1000,750,15,hdf5,734164184.788689
13,25000,1000,750,15,hdf5,577166308.955652
14,25000,1000,750,15,hdf5,597116236.722246
15,25000,1000,750,15,hdf5,712683405.258111
16,25000,1000,750,15,hdf5,701538913.954658
17,25000,1000,750,15,hdf5,718565713.74376
18,25000,1000,750,15,hdf5,779247600.590495
19,25000,1000,750,15,hdf5,642173799.804613
20,25000,1000,750,15,hdf5,590658568.908241
21,25000,1000,750,15,hdf5,716615854.327726
22,25000,1000,750,15,hdf5,661784190.870236
23,25000,1000,750,15,hdf5,572886928.889161
24,25000,1000,750,15,hdf5,596564162.619892
25,25000,1000,750,15,hdf5,565512783.581386
26,25000,1000,750,15,hdf5,602517576.247148
27,25000,1000,750,15,hdf5,606629029.333894
28,25000,1000,750,15,hdf5,719240702.207327
29,25000,1000,750,15,hdf5,642906627.22835
30,25000,1000,750,15,hdf5,718127128.693822
31,25000,1000,750,15,hdf5,572598609.203524
32,25000,1000,750,15,hdf5,606791095.668275
33,25000,1000,750,15,hdf5,714351403.236406
34,25000,1000,750,15,hdf5,706600086.495358
35,25000,1000,750,15,hdf5,679352317.926226
36,25000,1000,750,15,hdf5,724965281.43648
37,25000,1000,750,15,hdf5,562028809.578079
38,25000,1000,750,15,hdf5,585045026.083297
39,25000,1000,750,15,hdf5,742166254.907764
40,25000,1000,750,15,hdf5,773524085.615071
41,25000,1000,750,15,hdf5,745543476.72327
42,25000,1000,750,15,hdf5,600369044.268048
43,25000,1000,750,15,hdf5,661456811.22204
44,25000,1000,750,15,hdf5,631964793.377115
45,25000,1000,750,15,hdf5,565460346.320072
46,25000,1000,750,15,hdf5,706519373.620366
47,25000,1000,750,15,hdf5,716115689.342885
48,25000,1000,750,15,hdf5,659565945.366247
49,25000,1000,750,15,hdf5,740708967.80234
50,25000,1000,750,15,hdf5,724423391.166312
1,25000,1000,1000,15,hdf5,702043627.776882
2,25000,1000,1000,15,hdf5,696643914.175166
3,25000,1000,1000,15,hdf5,585308413.936558
4,25000,1000,1000,15,hdf5,714056586.9489
5,25000,1000,1000,15,hdf5,571954344.835563
6,25000,1000,1000,15,hdf5,706465943.328673
7,25000,1000,1000,15,hdf5,587843985.153866
8,25000,1000,1000,15,hdf5,647320889.796338
9,25000,1000,1000,15,hdf5,730165678.557096
10,25000,1000,1000,15,hdf5,693360752.041661
11,25000,1000,1000,15,hdf5,618007395.493578
12,25000,1000,1000,15,hdf5,560113993.584891
13,25000,1000,1000,15,hdf5,583039866.133011
14,25000,1000,1000,15,hdf5,694387864.774103
15,25000,1000,1000,15,hdf5,713037275.223645
16,25000,1000,1000,15,hdf5,550245311.678513
17,25000,1000,1000,15,hdf5,696309107.033555
18,25000,1000,1000,15,hdf5,582347662.358256
19,25000,1000,1000,15,hdf5,549308655.647498
20,25000,1000,1000,15,hdf5,696738236.939911
21,25000,1000,1000,15,hdf5,731642056.275863
22,25000,1000,1000,15,hdf5,779225625.935014
23,25000,1000,1000,15,hdf5,530990198.450661
24,25000,1000,1000,15,hdf5,579976578.611199
25,25000,1000,1000,15,hdf5,691099938.9988
26,25000,1000,1000,15,hdf5,713726678.459047
27,25000,1000,1000,15,hdf5,717591043.708437
28,25000,1000,1000,15,hdf5,589611585.111955
29,25000,1000,1000,15,hdf5,673749346.000576
30,25000,1000,1000,15,hdf5,721577152.259529
31,25000,1000,1000,15,hdf5,605022706.919961
32,25000,1000,1000,15,hdf5,807224166.963565
33,25000,1000,1000,15,hdf5,647804544.93491
34,25000,1000,1000,15,hdf5,708429532.137895
35,25000,1000,1000,15,hdf5,629316700.819044
36,25000,1000,1000,15,hdf5,600982203.633244
37,25000,1000,1000,15,hdf5,608056773.663103
38,25000,1000,1000,15,hdf5,667638108.289239
39,25000,1000,1000,15,hdf5,712325135.206769
40,25000,1000,1000,15,hdf5,585902013.706526
41,25000,1000,1000,15,hdf5,546552832.132938
42,25000,1000,1000,15,hdf5,713474461.471065
43,25000,1000,1000,15,hdf5,734506726.22621
44,25000,1000,1000,15,hdf5,726751156.721736
45,25000,1000,1000,15,hdf5,575340527.727994
46,25000,1000,1000,15,hdf5,703241034.492153
47,25000,1000,1000,15,hdf5,700192795.972962
48,25000,1000,1000,15,hdf5,692807231.476514
49,25000,1000,1000,15,hdf5,578007065.964174
50,25000,1000,1000,15,hdf5,742807380.057171
