"B","observations","genes","abs_batch","k","method","WCSS"
43,10000,1000,35,15,ClusterR,518414.214743588
44,10000,1000,35,15,ClusterR,518414.214743588
45,10000,1000,35,15,ClusterR,518414.214743588
46,10000,1000,35,15,ClusterR,518414.214743588
47,10000,1000,35,15,ClusterR,518414.214743588
48,10000,1000,35,15,ClusterR,518414.214743588
49,10000,1000,35,15,ClusterR,518414.214743588
50,10000,1000,35,15,ClusterR,518414.214743588
1,10000,1000,75,15,ClusterR,1173793.40571033
2,10000,1000,75,15,ClusterR,1173793.40571033
3,10000,1000,75,15,ClusterR,1173793.40571033
4,10000,1000,75,15,ClusterR,1173793.40571033
5,10000,1000,75,15,ClusterR,1173793.40571033
6,10000,1000,75,15,ClusterR,1173793.40571033
7,10000,1000,75,15,ClusterR,1173793.40571033
8,10000,1000,75,15,ClusterR,1173793.40571033
9,10000,1000,75,15,ClusterR,1173793.40571033
10,10000,1000,75,15,ClusterR,1173793.40571033
11,10000,1000,75,15,ClusterR,1173793.40571033
12,10000,1000,75,15,ClusterR,1173793.40571033
13,10000,1000,75,15,ClusterR,1173793.40571033
14,10000,1000,75,15,ClusterR,1173793.40571033
15,10000,1000,75,15,ClusterR,1173793.40571033
16,10000,1000,75,15,ClusterR,1173793.40571033
17,10000,1000,75,15,ClusterR,1173793.40571033
18,10000,1000,75,15,ClusterR,1173793.40571033
19,10000,1000,75,15,ClusterR,1173793.40571033
20,10000,1000,75,15,ClusterR,1173793.40571033
21,10000,1000,75,15,ClusterR,1173793.40571033
22,10000,1000,75,15,ClusterR,1173793.40571033
23,10000,1000,75,15,ClusterR,1173793.40571033
24,10000,1000,75,15,ClusterR,1173793.40571033
25,10000,1000,75,15,ClusterR,1173793.40571033
26,10000,1000,75,15,ClusterR,1173793.40571033
27,10000,1000,75,15,ClusterR,1173793.40571033
28,10000,1000,75,15,ClusterR,1173793.40571033
29,10000,1000,75,15,ClusterR,1173793.40571033
30,10000,1000,75,15,ClusterR,1173793.40571033
31,10000,1000,75,15,ClusterR,1173793.40571033
32,10000,1000,75,15,ClusterR,1173793.40571033
33,10000,1000,75,15,ClusterR,1173793.40571033
34,10000,1000,75,15,ClusterR,1173793.40571033
35,10000,1000,75,15,ClusterR,1173793.40571033
36,10000,1000,75,15,ClusterR,1173793.40571033
37,10000,1000,75,15,ClusterR,1173793.40571033
38,10000,1000,75,15,ClusterR,1173793.40571033
39,10000,1000,75,15,ClusterR,1173793.40571033
40,10000,1000,75,15,ClusterR,1173793.40571033
41,10000,1000,75,15,ClusterR,1173793.40571033
42,10000,1000,75,15,ClusterR,1173793.40571033
43,10000,1000,75,15,ClusterR,1173793.40571033
44,10000,1000,75,15,ClusterR,1173793.40571033
45,10000,1000,75,15,ClusterR,1173793.40571033
46,10000,1000,75,15,ClusterR,1173793.40571033
47,10000,1000,75,15,ClusterR,1173793.40571033
48,10000,1000,75,15,ClusterR,1173793.40571033
49,10000,1000,75,15,ClusterR,1173793.40571033
50,10000,1000,75,15,ClusterR,1173793.40571033
1,10000,1000,150,15,ClusterR,2306848.43682502
2,10000,1000,150,15,ClusterR,2306848.43682502
3,10000,1000,150,15,ClusterR,2306848.43682502
4,10000,1000,150,15,ClusterR,2306848.43682502
5,10000,1000,150,15,ClusterR,2306848.43682502
6,10000,1000,150,15,ClusterR,2306848.43682502
7,10000,1000,150,15,ClusterR,2306848.43682502
8,10000,1000,150,15,ClusterR,2306848.43682502
9,10000,1000,150,15,ClusterR,2306848.43682502
10,10000,1000,150,15,ClusterR,2306848.43682502
11,10000,1000,150,15,ClusterR,2306848.43682502
12,10000,1000,150,15,ClusterR,2306848.43682502
13,10000,1000,150,15,ClusterR,2306848.43682502
14,10000,1000,150,15,ClusterR,2306848.43682502
15,10000,1000,150,15,ClusterR,2306848.43682502
16,10000,1000,150,15,ClusterR,2306848.43682502
17,10000,1000,150,15,ClusterR,2306848.43682502
18,10000,1000,150,15,ClusterR,2306848.43682502
19,10000,1000,150,15,ClusterR,2306848.43682502
20,10000,1000,150,15,ClusterR,2306848.43682502
21,10000,1000,150,15,ClusterR,2306848.43682502
22,10000,1000,150,15,ClusterR,2306848.43682502
23,10000,1000,150,15,ClusterR,2306848.43682502
24,10000,1000,150,15,ClusterR,2306848.43682502
25,10000,1000,150,15,ClusterR,2306848.43682502
26,10000,1000,150,15,ClusterR,2306848.43682502
27,10000,1000,150,15,ClusterR,2306848.43682502
28,10000,1000,150,15,ClusterR,2306848.43682502
29,10000,1000,150,15,ClusterR,2306848.43682502
30,10000,1000,150,15,ClusterR,2306848.43682502
31,10000,1000,150,15,ClusterR,2306848.43682502
32,10000,1000,150,15,ClusterR,2306848.43682502
33,10000,1000,150,15,ClusterR,2306848.43682502
34,10000,1000,150,15,ClusterR,2306848.43682502
35,10000,1000,150,15,ClusterR,2306848.43682502
36,10000,1000,150,15,ClusterR,2306848.43682502
37,10000,1000,150,15,ClusterR,2306848.43682502
38,10000,1000,150,15,ClusterR,2306848.43682502
39,10000,1000,150,15,ClusterR,2306848.43682502
40,10000,1000,150,15,ClusterR,2306848.43682502
41,10000,1000,150,15,ClusterR,2306848.43682502
42,10000,1000,150,15,ClusterR,2306848.43682502
43,10000,1000,150,15,ClusterR,2306848.43682502
44,10000,1000,150,15,ClusterR,2306848.43682502
45,10000,1000,150,15,ClusterR,2306848.43682502
46,10000,1000,150,15,ClusterR,2306848.43682502
47,10000,1000,150,15,ClusterR,2306848.43682502
48,10000,1000,150,15,ClusterR,2306848.43682502
49,10000,1000,150,15,ClusterR,2306848.43682502
50,10000,1000,150,15,ClusterR,2306848.43682502
1,10000,1000,500,15,ClusterR,8252865.53952259
2,10000,1000,500,15,ClusterR,8252865.53952259
3,10000,1000,500,15,ClusterR,8252865.53952259
4,10000,1000,500,15,ClusterR,8252865.53952259
5,10000,1000,500,15,ClusterR,8252865.53952259
6,10000,1000,500,15,ClusterR,8252865.53952259
7,10000,1000,500,15,ClusterR,8252865.53952259
8,10000,1000,500,15,ClusterR,8252865.53952259
9,10000,1000,500,15,ClusterR,8252865.53952259
10,10000,1000,500,15,ClusterR,8252865.53952259
11,10000,1000,500,15,ClusterR,8252865.53952259
12,10000,1000,500,15,ClusterR,8252865.53952259
13,10000,1000,500,15,ClusterR,8252865.53952259
14,10000,1000,500,15,ClusterR,8252865.53952259
15,10000,1000,500,15,ClusterR,8252865.53952259
16,10000,1000,500,15,ClusterR,8252865.53952259
17,10000,1000,500,15,ClusterR,8252865.53952259
18,10000,1000,500,15,ClusterR,8252865.53952259
19,10000,1000,500,15,ClusterR,8252865.53952259
20,10000,1000,500,15,ClusterR,8252865.53952259
21,10000,1000,500,15,ClusterR,8252865.53952259
22,10000,1000,500,15,ClusterR,8252865.53952259
23,10000,1000,500,15,ClusterR,8252865.53952259
24,10000,1000,500,15,ClusterR,8252865.53952259
25,10000,1000,500,15,ClusterR,8252865.53952259
26,10000,1000,500,15,ClusterR,8252865.53952259
27,10000,1000,500,15,ClusterR,8252865.53952259
28,10000,1000,500,15,ClusterR,8252865.53952259
29,10000,1000,500,15,ClusterR,8252865.53952259
30,10000,1000,500,15,ClusterR,8252865.53952259
31,10000,1000,500,15,ClusterR,8252865.53952259
32,10000,1000,500,15,ClusterR,8252865.53952259
33,10000,1000,500,15,ClusterR,8252865.53952259
34,10000,1000,500,15,ClusterR,8252865.53952259
35,10000,1000,500,15,ClusterR,8252865.53952259
36,10000,1000,500,15,ClusterR,8252865.53952259
37,10000,1000,500,15,ClusterR,8252865.53952259
38,10000,1000,500,15,ClusterR,8252865.53952259
39,10000,1000,500,15,ClusterR,8252865.53952259
40,10000,1000,500,15,ClusterR,8252865.53952259
41,10000,1000,500,15,ClusterR,8252865.53952259
42,10000,1000,500,15,ClusterR,8252865.53952259
43,10000,1000,500,15,ClusterR,8252865.53952259
44,10000,1000,500,15,ClusterR,8252865.53952259
45,10000,1000,500,15,ClusterR,8252865.53952259
46,10000,1000,500,15,ClusterR,8252865.53952259
47,10000,1000,500,15,ClusterR,8252865.53952259
48,10000,1000,500,15,ClusterR,8252865.53952259
49,10000,1000,500,15,ClusterR,8252865.53952259
50,10000,1000,500,15,ClusterR,8252865.53952259
1,10000,1000,750,15,ClusterR,14614961.2047644
2,10000,1000,750,15,ClusterR,14614961.2047644
3,10000,1000,750,15,ClusterR,14614961.2047644
4,10000,1000,750,15,ClusterR,14614961.2047644
5,10000,1000,750,15,ClusterR,14614961.2047644
6,10000,1000,750,15,ClusterR,14614961.2047644
7,10000,1000,750,15,ClusterR,14614961.2047644
8,10000,1000,750,15,ClusterR,14614961.2047644
9,10000,1000,750,15,ClusterR,14614961.2047644
10,10000,1000,750,15,ClusterR,14614961.2047644
11,10000,1000,750,15,ClusterR,14614961.2047644
12,10000,1000,750,15,ClusterR,14614961.2047644
13,10000,1000,750,15,ClusterR,14614961.2047644
14,10000,1000,750,15,ClusterR,14614961.2047644
15,10000,1000,750,15,ClusterR,14614961.2047644
16,10000,1000,750,15,ClusterR,14614961.2047644
17,10000,1000,750,15,ClusterR,14614961.2047644
18,10000,1000,750,15,ClusterR,14614961.2047644
19,10000,1000,750,15,ClusterR,14614961.2047644
20,10000,1000,750,15,ClusterR,14614961.2047644
21,10000,1000,750,15,ClusterR,14614961.2047644
22,10000,1000,750,15,ClusterR,14614961.2047644
23,10000,1000,750,15,ClusterR,14614961.2047644
24,10000,1000,750,15,ClusterR,14614961.2047644
25,10000,1000,750,15,ClusterR,14614961.2047644
26,10000,1000,750,15,ClusterR,14614961.2047644
27,10000,1000,750,15,ClusterR,14614961.2047644
28,10000,1000,750,15,ClusterR,14614961.2047644
29,10000,1000,750,15,ClusterR,14614961.2047644
30,10000,1000,750,15,ClusterR,14614961.2047644
31,10000,1000,750,15,ClusterR,14614961.2047644
32,10000,1000,750,15,ClusterR,14614961.2047644
33,10000,1000,750,15,ClusterR,14614961.2047644
34,10000,1000,750,15,ClusterR,14614961.2047644
35,10000,1000,750,15,ClusterR,14614961.2047644
36,10000,1000,750,15,ClusterR,14614961.2047644
37,10000,1000,750,15,ClusterR,14614961.2047644
38,10000,1000,750,15,ClusterR,14614961.2047644
39,10000,1000,750,15,ClusterR,14614961.2047644
40,10000,1000,750,15,ClusterR,14614961.2047644
41,10000,1000,750,15,ClusterR,14614961.2047644
42,10000,1000,750,15,ClusterR,14614961.2047644
43,10000,1000,750,15,ClusterR,14614961.2047644
44,10000,1000,750,15,ClusterR,14614961.2047644
45,10000,1000,750,15,ClusterR,14614961.2047644
46,10000,1000,750,15,ClusterR,14614961.2047644
47,10000,1000,750,15,ClusterR,14614961.2047644
48,10000,1000,750,15,ClusterR,14614961.2047644
49,10000,1000,750,15,ClusterR,14614961.2047644
50,10000,1000,750,15,ClusterR,14614961.2047644
1,10000,1000,1000,15,ClusterR,19162612.2334976
2,10000,1000,1000,15,ClusterR,19162612.2334976
3,10000,1000,1000,15,ClusterR,19162612.2334976
4,10000,1000,1000,15,ClusterR,19162612.2334976
5,10000,1000,1000,15,ClusterR,19162612.2334976
6,10000,1000,1000,15,ClusterR,19162612.2334976
7,10000,1000,1000,15,ClusterR,19162612.2334976
8,10000,1000,1000,15,ClusterR,19162612.2334976
9,10000,1000,1000,15,ClusterR,19162612.2334976
10,10000,1000,1000,15,ClusterR,19162612.2334976
11,10000,1000,1000,15,ClusterR,19162612.2334976
12,10000,1000,1000,15,ClusterR,19162612.2334976
13,10000,1000,1000,15,ClusterR,19162612.2334976
14,10000,1000,1000,15,ClusterR,19162612.2334976
15,10000,1000,1000,15,ClusterR,19162612.2334976
16,10000,1000,1000,15,ClusterR,19162612.2334976
17,10000,1000,1000,15,ClusterR,19162612.2334976
18,10000,1000,1000,15,ClusterR,19162612.2334976
19,10000,1000,1000,15,ClusterR,19162612.2334976
20,10000,1000,1000,15,ClusterR,19162612.2334976
21,10000,1000,1000,15,ClusterR,19162612.2334976
22,10000,1000,1000,15,ClusterR,19162612.2334976
23,10000,1000,1000,15,ClusterR,19162612.2334976
24,10000,1000,1000,15,ClusterR,19162612.2334976
25,10000,1000,1000,15,ClusterR,19162612.2334976
26,10000,1000,1000,15,ClusterR,19162612.2334976
27,10000,1000,1000,15,ClusterR,19162612.2334976
28,10000,1000,1000,15,ClusterR,19162612.2334976
29,10000,1000,1000,15,ClusterR,19162612.2334976
30,10000,1000,1000,15,ClusterR,19162612.2334976
31,10000,1000,1000,15,ClusterR,19162612.2334976
32,10000,1000,1000,15,ClusterR,19162612.2334976
33,10000,1000,1000,15,ClusterR,19162612.2334976
34,10000,1000,1000,15,ClusterR,19162612.2334976
35,10000,1000,1000,15,ClusterR,19162612.2334976
36,10000,1000,1000,15,ClusterR,19162612.2334976
37,10000,1000,1000,15,ClusterR,19162612.2334976
38,10000,1000,1000,15,ClusterR,19162612.2334976
39,10000,1000,1000,15,ClusterR,19162612.2334976
40,10000,1000,1000,15,ClusterR,19162612.2334976
41,10000,1000,1000,15,ClusterR,19162612.2334976
42,10000,1000,1000,15,ClusterR,19162612.2334976
43,10000,1000,1000,15,ClusterR,19162612.2334976
44,10000,1000,1000,15,ClusterR,19162612.2334976
45,10000,1000,1000,15,ClusterR,19162612.2334976
46,10000,1000,1000,15,ClusterR,19162612.2334976
47,10000,1000,1000,15,ClusterR,19162612.2334976
48,10000,1000,1000,15,ClusterR,19162612.2334976
49,10000,1000,1000,15,ClusterR,19162612.2334976
50,10000,1000,1000,15,ClusterR,19162612.2334976
