"B","observations","genes","abs_batch","k","method","WCSS"
28,5000,1000,75,15,kmeans,149897849.222704
29,5000,1000,75,15,kmeans,109244546.59529
30,5000,1000,75,15,kmeans,150243665.892135
31,5000,1000,75,15,kmeans,118154152.455715
32,5000,1000,75,15,kmeans,117637056.709327
33,5000,1000,75,15,kmeans,117982778.212041
34,5000,1000,75,15,kmeans,118265835.673869
35,5000,1000,75,15,kmeans,117911438.853905
36,5000,1000,75,15,kmeans,150244250.681912
37,5000,1000,75,15,kmeans,118471876.645809
38,5000,1000,75,15,kmeans,117688637.826525
39,5000,1000,75,15,kmeans,117800874.370626
40,5000,1000,75,15,kmeans,117783340.292769
41,5000,1000,75,15,kmeans,117915122.495185
42,5000,1000,75,15,kmeans,150385521.025325
43,5000,1000,75,15,kmeans,117991127.894492
44,5000,1000,75,15,kmeans,150154527.423595
45,5000,1000,75,15,kmeans,117783038.275958
46,5000,1000,75,15,kmeans,117910673.675728
47,5000,1000,75,15,kmeans,118069074.217997
48,5000,1000,75,15,kmeans,117982413.853267
49,5000,1000,75,15,kmeans,118129474.454948
50,5000,1000,75,15,kmeans,149889583.950012
1,5000,1000,150,15,kmeans,150329851.226393
2,5000,1000,150,15,kmeans,117687934.577693
3,5000,1000,150,15,kmeans,150244829.12476
4,5000,1000,150,15,kmeans,118270995.043802
5,5000,1000,150,15,kmeans,117948217.436838
6,5000,1000,150,15,kmeans,117634474.090838
7,5000,1000,150,15,kmeans,118419972.366084
8,5000,1000,150,15,kmeans,117987025.25524
9,5000,1000,150,15,kmeans,149666355.46895
10,5000,1000,150,15,kmeans,118192915.125758
11,5000,1000,150,15,kmeans,118086900.733957
12,5000,1000,150,15,kmeans,149904060.056735
13,5000,1000,150,15,kmeans,149829795.940637
14,5000,1000,150,15,kmeans,149893420.260666
15,5000,1000,150,15,kmeans,118066325.99823
16,5000,1000,150,15,kmeans,117821576.932905
17,5000,1000,150,15,kmeans,149595732.389881
18,5000,1000,150,15,kmeans,118262428.451302
19,5000,1000,150,15,kmeans,117983872.45829
20,5000,1000,150,15,kmeans,117775173.241359
21,5000,1000,150,15,kmeans,149666355.46895
22,5000,1000,150,15,kmeans,118221557.706459
23,5000,1000,150,15,kmeans,118066162.176881
24,5000,1000,150,15,kmeans,117854124.028753
25,5000,1000,150,15,kmeans,117988892.071107
26,5000,1000,150,15,kmeans,117843372.40582
27,5000,1000,150,15,kmeans,117627267.621919
28,5000,1000,150,15,kmeans,117638949.861294
29,5000,1000,150,15,kmeans,117625890.696197
30,5000,1000,150,15,kmeans,117687570.113954
31,5000,1000,150,15,kmeans,150369181.843473
32,5000,1000,150,15,kmeans,117742400.943988
33,5000,1000,150,15,kmeans,150128547.778852
34,5000,1000,150,15,kmeans,150321430.718826
35,5000,1000,150,15,kmeans,117638245.082503
36,5000,1000,150,15,kmeans,149675700.781355
37,5000,1000,150,15,kmeans,149652718.940551
38,5000,1000,150,15,kmeans,118118987.78282
39,5000,1000,150,15,kmeans,117642462.945635
40,5000,1000,150,15,kmeans,149595732.389881
41,5000,1000,150,15,kmeans,117782029.977655
42,5000,1000,150,15,kmeans,149897955.729647
43,5000,1000,150,15,kmeans,149598325.214353
44,5000,1000,150,15,kmeans,117966617.332894
45,5000,1000,150,15,kmeans,150061013.048515
46,5000,1000,150,15,kmeans,117787312.757813
47,5000,1000,150,15,kmeans,118066162.176881
48,5000,1000,150,15,kmeans,117739247.345443
49,5000,1000,150,15,kmeans,117843371.425189
50,5000,1000,150,15,kmeans,118287976.825298
1,5000,1000,500,15,kmeans,117822485.913735
2,5000,1000,500,15,kmeans,118066809.952016
3,5000,1000,500,15,kmeans,117801992.660779
4,5000,1000,500,15,kmeans,149972104.799733
5,5000,1000,500,15,kmeans,118015620.412894
6,5000,1000,500,15,kmeans,117633895.340202
7,5000,1000,500,15,kmeans,117961900.667201
8,5000,1000,500,15,kmeans,117535692.232864
9,5000,1000,500,15,kmeans,150408538.502281
10,5000,1000,500,15,kmeans,118010827.686395
11,5000,1000,500,15,kmeans,117786272.822429
12,5000,1000,500,15,kmeans,150037400.96891
13,5000,1000,500,15,kmeans,149858754.794678
14,5000,1000,500,15,kmeans,149919051.726716
15,5000,1000,500,15,kmeans,150033373.160723
16,5000,1000,500,15,kmeans,117984543.020048
17,5000,1000,500,15,kmeans,149854285.448066
18,5000,1000,500,15,kmeans,117982933.521669
19,5000,1000,500,15,kmeans,117993360.726073
20,5000,1000,500,15,kmeans,118284720.155574
21,5000,1000,500,15,kmeans,118727309.850167
22,5000,1000,500,15,kmeans,118066266.533823
23,5000,1000,500,15,kmeans,149897849.222704
24,5000,1000,500,15,kmeans,117689583.871503
25,5000,1000,500,15,kmeans,150126782.062467
26,5000,1000,500,15,kmeans,118230598.342942
27,5000,1000,500,15,kmeans,117814457.764653
28,5000,1000,500,15,kmeans,117782296.81602
29,5000,1000,500,15,kmeans,117528231.384037
30,5000,1000,500,15,kmeans,149770736.070764
31,5000,1000,500,15,kmeans,117943794.061313
32,5000,1000,500,15,kmeans,117825351.169865
33,5000,1000,500,15,kmeans,117739247.345443
34,5000,1000,500,15,kmeans,117639922.462075
35,5000,1000,500,15,kmeans,117687498.913814
36,5000,1000,500,15,kmeans,117742292.341179
37,5000,1000,500,15,kmeans,117642406.983186
38,5000,1000,500,15,kmeans,117847125.24287
39,5000,1000,500,15,kmeans,150021374.882385
40,5000,1000,500,15,kmeans,118152585.523194
41,5000,1000,500,15,kmeans,150095576.263751
42,5000,1000,500,15,kmeans,149897849.222704
43,5000,1000,500,15,kmeans,117817084.628913
44,5000,1000,500,15,kmeans,150212402.208377
45,5000,1000,500,15,kmeans,118014755.024434
46,5000,1000,500,15,kmeans,149714314.421363
47,5000,1000,500,15,kmeans,149474623.113561
48,5000,1000,500,15,kmeans,117783393.119875
49,5000,1000,500,15,kmeans,150453867.655634
50,5000,1000,500,15,kmeans,118481955.561832
1,5000,1000,750,15,kmeans,117536723.048696
2,5000,1000,750,15,kmeans,117940816.343493
3,5000,1000,750,15,kmeans,149804670.209822
4,5000,1000,750,15,kmeans,150149790.688779
5,5000,1000,750,15,kmeans,117687570.113954
6,5000,1000,750,15,kmeans,117926802.879924
7,5000,1000,750,15,kmeans,149772236.83466
8,5000,1000,750,15,kmeans,117993285.638974
9,5000,1000,750,15,kmeans,117638949.861294
10,5000,1000,750,15,kmeans,150441404.651936
11,5000,1000,750,15,kmeans,117951186.75305
12,5000,1000,750,15,kmeans,118066203.882419
13,5000,1000,750,15,kmeans,118062138.521507
14,5000,1000,750,15,kmeans,118393855.225694
15,5000,1000,750,15,kmeans,118920685.596251
16,5000,1000,750,15,kmeans,118273538.886651
17,5000,1000,750,15,kmeans,117539822.197116
18,5000,1000,750,15,kmeans,150308358.043321
19,5000,1000,750,15,kmeans,118065619.314988
20,5000,1000,750,15,kmeans,117537603.828565
21,5000,1000,750,15,kmeans,150127094.687077
22,5000,1000,750,15,kmeans,117642524.110886
23,5000,1000,750,15,kmeans,118087754.928319
24,5000,1000,750,15,kmeans,117775163.376128
25,5000,1000,750,15,kmeans,117922435.474552
26,5000,1000,750,15,kmeans,117642138.365844
27,5000,1000,750,15,kmeans,149881161.000286
28,5000,1000,750,15,kmeans,117853475.573683
29,5000,1000,750,15,kmeans,117817905.143244
30,5000,1000,750,15,kmeans,150067239.64004
31,5000,1000,750,15,kmeans,117739247.345443
32,5000,1000,750,15,kmeans,117971611.387336
33,5000,1000,750,15,kmeans,149777742.799228
34,5000,1000,750,15,kmeans,117643149.581242
35,5000,1000,750,15,kmeans,117985451.724245
36,5000,1000,750,15,kmeans,117782062.159716
37,5000,1000,750,15,kmeans,149879792.053163
38,5000,1000,750,15,kmeans,149865229.020547
39,5000,1000,750,15,kmeans,118244411.277428
40,5000,1000,750,15,kmeans,118107892.003786
41,5000,1000,750,15,kmeans,150356237.312728
42,5000,1000,750,15,kmeans,117783393.119875
43,5000,1000,750,15,kmeans,117925795.360443
44,5000,1000,750,15,kmeans,117742043.76178
45,5000,1000,750,15,kmeans,117639927.018965
46,5000,1000,750,15,kmeans,118013106.603766
47,5000,1000,750,15,kmeans,150004383.298183
48,5000,1000,750,15,kmeans,118011856.810259
49,5000,1000,750,15,kmeans,118103688.512698
50,5000,1000,750,15,kmeans,150172092.164501
1,5000,1000,1000,15,kmeans,117996252.344653
2,5000,1000,1000,15,kmeans,117688253.880443
3,5000,1000,1000,15,kmeans,150151673.349917
4,5000,1000,1000,15,kmeans,118390801.72452
5,5000,1000,1000,15,kmeans,117703266.163018
6,5000,1000,1000,15,kmeans,117843187.414392
7,5000,1000,1000,15,kmeans,118428817.259476
8,5000,1000,1000,15,kmeans,149649505.237592
9,5000,1000,1000,15,kmeans,118015639.70074
10,5000,1000,1000,15,kmeans,117626029.365376
11,5000,1000,1000,15,kmeans,118013055.012972
12,5000,1000,1000,15,kmeans,149598276.785017
13,5000,1000,1000,15,kmeans,109312010.109512
14,5000,1000,1000,15,kmeans,117684922.473057
15,5000,1000,1000,15,kmeans,117935412.818554
16,5000,1000,1000,15,kmeans,149984891.566818
17,5000,1000,1000,15,kmeans,149896274.42522
18,5000,1000,1000,15,kmeans,117739247.345443
19,5000,1000,1000,15,kmeans,117689583.871503
20,5000,1000,1000,15,kmeans,118008926.431583
21,5000,1000,1000,15,kmeans,118344078.033354
22,5000,1000,1000,15,kmeans,117850149.345505
23,5000,1000,1000,15,kmeans,117988287.941832
24,5000,1000,1000,15,kmeans,150129518.054609
25,5000,1000,1000,15,kmeans,117810587.560442
26,5000,1000,1000,15,kmeans,117576121.665244
27,5000,1000,1000,15,kmeans,117640946.565319
28,5000,1000,1000,15,kmeans,149879547.49082
29,5000,1000,1000,15,kmeans,150834181.190479
30,5000,1000,1000,15,kmeans,117683160.388824
31,5000,1000,1000,15,kmeans,117688456.260511
32,5000,1000,1000,15,kmeans,118262428.451302
33,5000,1000,1000,15,kmeans,117963831.656349
34,5000,1000,1000,15,kmeans,118014640.780972
35,5000,1000,1000,15,kmeans,150172318.59085
36,5000,1000,1000,15,kmeans,118013152.715935
37,5000,1000,1000,15,kmeans,117789912.157752
38,5000,1000,1000,15,kmeans,117638953.374991
39,5000,1000,1000,15,kmeans,150143370.943657
40,5000,1000,1000,15,kmeans,149581746.790335
41,5000,1000,1000,15,kmeans,117739238.545517
42,5000,1000,1000,15,kmeans,150090328.447338
43,5000,1000,1000,15,kmeans,118066209.439031
44,5000,1000,1000,15,kmeans,117938227.441857
45,5000,1000,1000,15,kmeans,150067000.460591
46,5000,1000,1000,15,kmeans,150004155.766168
47,5000,1000,1000,15,kmeans,117638597.064657
48,5000,1000,1000,15,kmeans,149456911.676838
49,5000,1000,1000,15,kmeans,117739247.345443
50,5000,1000,1000,15,kmeans,149751807.874447
