"B","observations","genes","abs_batch","k","method","WCSS"
16,5000,1000,75,15,hdf5,253390938.824018
17,5000,1000,75,15,hdf5,2441745084.83665
18,5000,1000,75,15,hdf5,200645748.480539
19,5000,1000,75,15,hdf5,340482163.600605
20,5000,1000,75,15,hdf5,178781214.850397
21,5000,1000,75,15,hdf5,154870426.936812
22,5000,1000,75,15,hdf5,201680585.000943
23,5000,1000,75,15,hdf5,834824071.93202
24,5000,1000,75,15,hdf5,184220108.263333
25,5000,1000,75,15,hdf5,179215584.00936
26,5000,1000,75,15,hdf5,177048195.488365
27,5000,1000,75,15,hdf5,227840589.811189
28,5000,1000,75,15,hdf5,231680811.435028
29,5000,1000,75,15,hdf5,205361056.537004
30,5000,1000,75,15,hdf5,212550570.143613
31,5000,1000,75,15,hdf5,242439066.63195
32,5000,1000,75,15,hdf5,184692363.721507
33,5000,1000,75,15,hdf5,324350342.007916
34,5000,1000,75,15,hdf5,262691711.764914
35,5000,1000,75,15,hdf5,271792445.242536
36,5000,1000,75,15,hdf5,155278396.897612
37,5000,1000,75,15,hdf5,288359184.471975
38,5000,1000,75,15,hdf5,207252996.600513
39,5000,1000,75,15,hdf5,172843979.506263
40,5000,1000,75,15,hdf5,249413712.249721
41,5000,1000,75,15,hdf5,161539141.827802
42,5000,1000,75,15,hdf5,296953673.404156
43,5000,1000,75,15,hdf5,172318260.687685
44,5000,1000,75,15,hdf5,185200965.935072
45,5000,1000,75,15,hdf5,304493479.950346
46,5000,1000,75,15,hdf5,385116409.543845
47,5000,1000,75,15,hdf5,222196444.807631
48,5000,1000,75,15,hdf5,177759052.393209
49,5000,1000,75,15,hdf5,172291633.757291
50,5000,1000,75,15,hdf5,194576105.918552
1,5000,1000,150,15,hdf5,205372303.34533
2,5000,1000,150,15,hdf5,215125666.654001
3,5000,1000,150,15,hdf5,134004485.993717
4,5000,1000,150,15,hdf5,185932061.561564
5,5000,1000,150,15,hdf5,312411861.093595
6,5000,1000,150,15,hdf5,168253974.762828
7,5000,1000,150,15,hdf5,314587518.301126
8,5000,1000,150,15,hdf5,172560080.407214
9,5000,1000,150,15,hdf5,136276155.407956
10,5000,1000,150,15,hdf5,220313327.892336
11,5000,1000,150,15,hdf5,223558265.134833
12,5000,1000,150,15,hdf5,285926787.170774
13,5000,1000,150,15,hdf5,136769103.208033
14,5000,1000,150,15,hdf5,156729931.182262
15,5000,1000,150,15,hdf5,150084299.299797
16,5000,1000,150,15,hdf5,248947976.145702
17,5000,1000,150,15,hdf5,152479543.105601
18,5000,1000,150,15,hdf5,427318406.552518
19,5000,1000,150,15,hdf5,160211541.241559
20,5000,1000,150,15,hdf5,207321964.34952
21,5000,1000,150,15,hdf5,174169504.233689
22,5000,1000,150,15,hdf5,172227037.724791
23,5000,1000,150,15,hdf5,196527240.891013
24,5000,1000,150,15,hdf5,164620027.610885
25,5000,1000,150,15,hdf5,3060789307.5872
26,5000,1000,150,15,hdf5,163156716.425816
27,5000,1000,150,15,hdf5,155295533.049572
28,5000,1000,150,15,hdf5,211237330.702972
29,5000,1000,150,15,hdf5,187703852.674625
30,5000,1000,150,15,hdf5,221021252.822046
31,5000,1000,150,15,hdf5,173149130.025256
32,5000,1000,150,15,hdf5,176913669.207516
33,5000,1000,150,15,hdf5,132428733.54296
34,5000,1000,150,15,hdf5,183774172.572711
35,5000,1000,150,15,hdf5,169580132.4559
36,5000,1000,150,15,hdf5,141026969.017366
37,5000,1000,150,15,hdf5,155534652.346655
38,5000,1000,150,15,hdf5,177552713.397356
39,5000,1000,150,15,hdf5,133674273.335129
40,5000,1000,150,15,hdf5,165373845.632757
41,5000,1000,150,15,hdf5,181225004.879595
42,5000,1000,150,15,hdf5,177164055.290154
43,5000,1000,150,15,hdf5,338238462.908656
44,5000,1000,150,15,hdf5,216499083.387442
45,5000,1000,150,15,hdf5,211858705.221826
46,5000,1000,150,15,hdf5,181050246.178896
47,5000,1000,150,15,hdf5,156228999.06437
48,5000,1000,150,15,hdf5,213077244.133993
49,5000,1000,150,15,hdf5,185926869.772632
50,5000,1000,150,15,hdf5,228213878.28881
1,5000,1000,500,15,hdf5,165634083.358483
2,5000,1000,500,15,hdf5,148554343.394219
3,5000,1000,500,15,hdf5,164994139.689438
