"B","observations","genes","abs_batch","k","method","WCSS"
1,25000,1000,10,15,ClusterR,908089524.875
2,25000,1000,10,15,ClusterR,2650117854.57812
3,25000,1000,10,15,ClusterR,1809953189.375
4,25000,1000,10,15,ClusterR,2958405917.25
5,25000,1000,10,15,ClusterR,4835974800
6,25000,1000,10,15,ClusterR,1302065475.28572
7,25000,1000,10,15,ClusterR,2445931512
8,25000,1000,10,15,ClusterR,1486959482.05555
9,25000,1000,10,15,ClusterR,1296620127.55104
10,25000,1000,10,15,ClusterR,4792371960.44448
11,25000,1000,10,15,ClusterR,26703361390.65
12,25000,1000,10,15,ClusterR,3179186228.71428
13,25000,1000,10,15,ClusterR,875335282.505104
14,25000,1000,10,15,ClusterR,4416976414.75
15,25000,1000,10,15,ClusterR,4214795085.32812
16,25000,1000,10,15,ClusterR,3820335690.47222
17,25000,1000,10,15,ClusterR,4314075686.66666
18,25000,1000,10,15,ClusterR,6574930288.16668
19,25000,1000,10,15,ClusterR,1965861717.20833
20,25000,1000,10,15,ClusterR,4393901361.63194
21,25000,1000,10,15,ClusterR,2151368146.9375
22,25000,1000,10,15,ClusterR,1361560047.85
23,25000,1000,10,15,ClusterR,4723252102.8889
24,25000,1000,10,15,ClusterR,1170270541.22222
25,25000,1000,10,15,ClusterR,4550169426.11388
26,25000,1000,10,15,ClusterR,5119339760.5
27,25000,1000,10,15,ClusterR,4441572349.1225
28,25000,1000,10,15,ClusterR,1314600469.16667
29,25000,1000,10,15,ClusterR,7218254579.79012
30,25000,1000,10,15,ClusterR,1193057767.38
31,25000,1000,10,15,ClusterR,1748601061.16666
32,25000,1000,10,15,ClusterR,2105473943.13194
33,25000,1000,10,15,ClusterR,2255468728.23613
34,25000,1000,10,15,ClusterR,4022356114.92188
35,25000,1000,10,15,ClusterR,7209830181.12992
36,25000,1000,10,15,ClusterR,1447445042.00001
37,25000,1000,10,15,ClusterR,1442161612.22917
38,25000,1000,10,15,ClusterR,2176937504.14286
39,25000,1000,10,15,ClusterR,1205123003.4
40,25000,1000,10,15,ClusterR,4925170538.06173
41,25000,1000,10,15,ClusterR,7329484231.21055
42,25000,1000,10,15,ClusterR,4187995872.00002
43,25000,1000,10,15,ClusterR,2443646986.75001
44,25000,1000,10,15,ClusterR,3771503229.58333
45,25000,1000,10,15,ClusterR,8404465285.3125
46,25000,1000,10,15,ClusterR,4015985843.46939
47,25000,1000,10,15,ClusterR,1626875333.66667
48,25000,1000,10,15,ClusterR,4137626848.04001
49,25000,1000,10,15,ClusterR,3466160628.68254
50,25000,1000,10,15,ClusterR,3460636425.56121
1,25000,1000,35,15,ClusterR,5200006872.57853
2,25000,1000,35,15,ClusterR,5075969887.93273
3,25000,1000,35,15,ClusterR,944847174.512594
4,25000,1000,35,15,ClusterR,1265965682.99051
5,25000,1000,35,15,ClusterR,862571948.819525
6,25000,1000,35,15,ClusterR,1175367873.37445
7,25000,1000,35,15,ClusterR,1253593477.55779
8,25000,1000,35,15,ClusterR,1402100393.62086
9,25000,1000,35,15,ClusterR,1477271770.21094
10,25000,1000,35,15,ClusterR,980222673.273438
11,25000,1000,35,15,ClusterR,1225055211.30917
12,25000,1000,35,15,ClusterR,2004411384.55655
13,25000,1000,35,15,ClusterR,4008670828.6707
14,25000,1000,35,15,ClusterR,754185551.504616
15,25000,1000,35,15,ClusterR,2716205219.48523
16,25000,1000,35,15,ClusterR,35261669343.4015
17,25000,1000,35,15,ClusterR,1590024316.85694
18,25000,1000,35,15,ClusterR,1111680320.89835
19,25000,1000,35,15,ClusterR,2005768623.19136
20,25000,1000,35,15,ClusterR,1585024787.34868
21,25000,1000,35,15,ClusterR,101803581544.47
22,25000,1000,35,15,ClusterR,3988461259.26539
23,25000,1000,35,15,ClusterR,881675550.7329
24,25000,1000,35,15,ClusterR,1351186523.68521
25,25000,1000,35,15,ClusterR,950634987.136769
26,25000,1000,35,15,ClusterR,991085882.953995
27,25000,1000,35,15,ClusterR,7400760459.69058
28,25000,1000,35,15,ClusterR,884968175.496611
29,25000,1000,35,15,ClusterR,3189703630.64435
30,25000,1000,35,15,ClusterR,2432566898.76639
31,25000,1000,35,15,ClusterR,3197921057.87058
32,25000,1000,35,15,ClusterR,3969390694.60186
33,25000,1000,35,15,ClusterR,1618431932.22088
34,25000,1000,35,15,ClusterR,1035324849.08187
35,25000,1000,35,15,ClusterR,11557659194.7556
36,25000,1000,35,15,ClusterR,1261210410.69948
37,25000,1000,35,15,ClusterR,1379674727.16676
38,25000,1000,35,15,ClusterR,893359866.592591
39,25000,1000,35,15,ClusterR,703222980.455637
40,25000,1000,35,15,ClusterR,981769369.515419
41,25000,1000,35,15,ClusterR,1740909888.31709
42,25000,1000,35,15,ClusterR,1238207023.9
43,25000,1000,35,15,ClusterR,1011817739.22675
44,25000,1000,35,15,ClusterR,15668136203.571
45,25000,1000,35,15,ClusterR,2166636843.58333
46,25000,1000,35,15,ClusterR,4005830504.53061
47,25000,1000,35,15,ClusterR,1345909742.67023
48,25000,1000,35,15,ClusterR,951971067.544549
49,25000,1000,35,15,ClusterR,1382067539.29538
50,25000,1000,35,15,ClusterR,3972689637.88035
1,25000,1000,75,15,ClusterR,4597073353.32196
2,25000,1000,75,15,ClusterR,1162491800.63626
3,25000,1000,75,15,ClusterR,1205673311.56959
4,25000,1000,75,15,ClusterR,3344529840.16727
5,25000,1000,75,15,ClusterR,674301004.28047
6,25000,1000,75,15,ClusterR,1065796367.00958
7,25000,1000,75,15,ClusterR,3939080060.19968
8,25000,1000,75,15,ClusterR,905755252.648424
9,25000,1000,75,15,ClusterR,1116356891.6351
10,25000,1000,75,15,ClusterR,1337990580.49191
11,25000,1000,75,15,ClusterR,1099517489.96216
12,25000,1000,75,15,ClusterR,950780035.906087
13,25000,1000,75,15,ClusterR,769190324.167557
14,25000,1000,75,15,ClusterR,770197648.517909
15,25000,1000,75,15,ClusterR,874430936.312503
16,25000,1000,75,15,ClusterR,799747141.401371
17,25000,1000,75,15,ClusterR,1493611748.24247
