"B","observations","genes","abs_batch","k","method","WCSS"
22,5000,1000,35,15,ClusterR,315086566.462861
23,5000,1000,35,15,ClusterR,518737911.463637
24,5000,1000,35,15,ClusterR,570741494.439816
25,5000,1000,35,15,ClusterR,273119399.689154
26,5000,1000,35,15,ClusterR,356434014.457848
27,5000,1000,35,15,ClusterR,269476085.686913
28,5000,1000,35,15,ClusterR,315952785.00358
29,5000,1000,35,15,ClusterR,312265522.848889
30,5000,1000,35,15,ClusterR,310648256.18778
31,5000,1000,35,15,ClusterR,421309780.435
32,5000,1000,35,15,ClusterR,312421254.573287
33,5000,1000,35,15,ClusterR,314437196.478757
34,5000,1000,35,15,ClusterR,198696045.021142
35,5000,1000,35,15,ClusterR,378178910.464287
36,5000,1000,35,15,ClusterR,876755491.722222
37,5000,1000,35,15,ClusterR,247487116.087353
38,5000,1000,35,15,ClusterR,1674700440.2227
39,5000,1000,35,15,ClusterR,2663186086.78147
40,5000,1000,35,15,ClusterR,513697071.320514
41,5000,1000,35,15,ClusterR,195053834.451823
42,5000,1000,35,15,ClusterR,301610689.430817
43,5000,1000,35,15,ClusterR,10670872518.9713
44,5000,1000,35,15,ClusterR,213708934.283464
45,5000,1000,35,15,ClusterR,232273638.15112
46,5000,1000,35,15,ClusterR,307539343.884372
47,5000,1000,35,15,ClusterR,205041764.248301
48,5000,1000,35,15,ClusterR,447760659.675115
49,5000,1000,35,15,ClusterR,499967134.000904
50,5000,1000,35,15,ClusterR,5200608532.35762
1,5000,1000,75,15,ClusterR,167155763.867476
2,5000,1000,75,15,ClusterR,361307346.351939
3,5000,1000,75,15,ClusterR,183510660.222751
4,5000,1000,75,15,ClusterR,920728392.907626
5,5000,1000,75,15,ClusterR,423125667.82001
6,5000,1000,75,15,ClusterR,230030267.645797
7,5000,1000,75,15,ClusterR,176661871.663967
8,5000,1000,75,15,ClusterR,193376713.088855
9,5000,1000,75,15,ClusterR,196378353.626185
10,5000,1000,75,15,ClusterR,273984793.22989
11,5000,1000,75,15,ClusterR,265992170.757607
12,5000,1000,75,15,ClusterR,192835000.580844
13,5000,1000,75,15,ClusterR,187306893.341925
14,5000,1000,75,15,ClusterR,254223204.798388
15,5000,1000,75,15,ClusterR,348397204.032995
16,5000,1000,75,15,ClusterR,220302200.747058
17,5000,1000,75,15,ClusterR,209233193.233978
18,5000,1000,75,15,ClusterR,170890373.147777
19,5000,1000,75,15,ClusterR,276228261.827214
20,5000,1000,75,15,ClusterR,240833611.794697
21,5000,1000,75,15,ClusterR,459841434.728876
22,5000,1000,75,15,ClusterR,621468774.501949
23,5000,1000,75,15,ClusterR,189511934.315291
24,5000,1000,75,15,ClusterR,327167350.632565
25,5000,1000,75,15,ClusterR,13466349188.6079
26,5000,1000,75,15,ClusterR,285811121.388685
27,5000,1000,75,15,ClusterR,306246572.816787
28,5000,1000,75,15,ClusterR,485931351.607842
29,5000,1000,75,15,ClusterR,230882766.255204
30,5000,1000,75,15,ClusterR,239648236.542882
31,5000,1000,75,15,ClusterR,175277998.752288
32,5000,1000,75,15,ClusterR,43315517331.2432
33,5000,1000,75,15,ClusterR,202884414.497222
34,5000,1000,75,15,ClusterR,361374881.014025
35,5000,1000,75,15,ClusterR,200146596.216705
36,5000,1000,75,15,ClusterR,214301778.592277
37,5000,1000,75,15,ClusterR,183310876.447159
38,5000,1000,75,15,ClusterR,349880971.876799
39,5000,1000,75,15,ClusterR,324797695.723297
40,5000,1000,75,15,ClusterR,587252042.941224
41,5000,1000,75,15,ClusterR,368874456.423842
42,5000,1000,75,15,ClusterR,316832288.26091
43,5000,1000,75,15,ClusterR,186933590.390124
44,5000,1000,75,15,ClusterR,217775712.180198
45,5000,1000,75,15,ClusterR,349697106.526541
46,5000,1000,75,15,ClusterR,253343019.390769
47,5000,1000,75,15,ClusterR,312214170.291525
48,5000,1000,75,15,ClusterR,318848406.525304
49,5000,1000,75,15,ClusterR,328774128.395204
50,5000,1000,75,15,ClusterR,210008100.48759
1,5000,1000,150,15,ClusterR,209296751.523747
2,5000,1000,150,15,ClusterR,230871588.581468
3,5000,1000,150,15,ClusterR,174915072.910477
4,5000,1000,150,15,ClusterR,235438572.801086
5,5000,1000,150,15,ClusterR,177786595.182976
6,5000,1000,150,15,ClusterR,362269913.431886
7,5000,1000,150,15,ClusterR,170590181.681385
8,5000,1000,150,15,ClusterR,183310116.09632
9,5000,1000,150,15,ClusterR,258880983.389168
10,5000,1000,150,15,ClusterR,379161196.319951
11,5000,1000,150,15,ClusterR,149025663.940827
12,5000,1000,150,15,ClusterR,207557466.459431
13,5000,1000,150,15,ClusterR,183404221.035716
14,5000,1000,150,15,ClusterR,161338004.195327
15,5000,1000,150,15,ClusterR,245580632.33648
16,5000,1000,150,15,ClusterR,195808433.236559
17,5000,1000,150,15,ClusterR,171095260.346969
18,5000,1000,150,15,ClusterR,292454849.815114
19,5000,1000,150,15,ClusterR,191133939.533066
20,5000,1000,150,15,ClusterR,174168415.422607
21,5000,1000,150,15,ClusterR,199757725.288655
22,5000,1000,150,15,ClusterR,385510001.618156
23,5000,1000,150,15,ClusterR,249875968.276903
24,5000,1000,150,15,ClusterR,234277160.269285
25,5000,1000,150,15,ClusterR,162207763.633954
26,5000,1000,150,15,ClusterR,201364127.205094
27,5000,1000,150,15,ClusterR,186880227.340744
28,5000,1000,150,15,ClusterR,167248924.441641
29,5000,1000,150,15,ClusterR,184712795.933278
30,5000,1000,150,15,ClusterR,143585372.473065
31,5000,1000,150,15,ClusterR,229141374.853489
32,5000,1000,150,15,ClusterR,178510570.690422
33,5000,1000,150,15,ClusterR,132111316.005895
34,5000,1000,150,15,ClusterR,309489151.816128
35,5000,1000,150,15,ClusterR,139818503.220113
36,5000,1000,150,15,ClusterR,276520228.714307
37,5000,1000,150,15,ClusterR,186680191.720058
38,5000,1000,150,15,ClusterR,195161179.554317
39,5000,1000,150,15,ClusterR,853332128.653538
40,5000,1000,150,15,ClusterR,261993460.18497
41,5000,1000,150,15,ClusterR,817395991.96264
42,5000,1000,150,15,ClusterR,135896038.896014
43,5000,1000,150,15,ClusterR,7922925321.84729
44,5000,1000,150,15,ClusterR,187825763.573509
45,5000,1000,150,15,ClusterR,211311715.959866
46,5000,1000,150,15,ClusterR,258782302.402812
47,5000,1000,150,15,ClusterR,403641741.468302
48,5000,1000,150,15,ClusterR,177480261.139524
49,5000,1000,150,15,ClusterR,890022801.393474
50,5000,1000,150,15,ClusterR,1968301290.17335
1,5000,1000,500,15,ClusterR,169755791.06249
2,5000,1000,500,15,ClusterR,207398390.959805
3,5000,1000,500,15,ClusterR,146193971.854455
4,5000,1000,500,15,ClusterR,130184700.148858
5,5000,1000,500,15,ClusterR,168875825.471325
6,5000,1000,500,15,ClusterR,197427912.189652
7,5000,1000,500,15,ClusterR,132107458.843919
8,5000,1000,500,15,ClusterR,135640606.091339
9,5000,1000,500,15,ClusterR,129889154.471294
10,5000,1000,500,15,ClusterR,184550309.808542
11,5000,1000,500,15,ClusterR,167849302.628521
12,5000,1000,500,15,ClusterR,154008185.84528
13,5000,1000,500,15,ClusterR,134777209.760767
14,5000,1000,500,15,ClusterR,231265138.384382
15,5000,1000,500,15,ClusterR,201930292.495035
16,5000,1000,500,15,ClusterR,132266351.432413
17,5000,1000,500,15,ClusterR,232818019.487546
18,5000,1000,500,15,ClusterR,235621361.050867
19,5000,1000,500,15,ClusterR,139528151.156615
20,5000,1000,500,15,ClusterR,161615824.70128
21,5000,1000,500,15,ClusterR,153069197.58613
22,5000,1000,500,15,ClusterR,206501430.061558
23,5000,1000,500,15,ClusterR,168299765.459161
24,5000,1000,500,15,ClusterR,147861801.587748
25,5000,1000,500,15,ClusterR,131352502.58474
26,5000,1000,500,15,ClusterR,149643228.773957
27,5000,1000,500,15,ClusterR,150488857.881555
28,5000,1000,500,15,ClusterR,137521169.719914
29,5000,1000,500,15,ClusterR,147237333.635034
30,5000,1000,500,15,ClusterR,180973483.771247
31,5000,1000,500,15,ClusterR,137810313.932216
32,5000,1000,500,15,ClusterR,171615357.257668
33,5000,1000,500,15,ClusterR,366287620.735619
34,5000,1000,500,15,ClusterR,357968822.210394
35,5000,1000,500,15,ClusterR,169890102.933079
36,5000,1000,500,15,ClusterR,173664604.944021
37,5000,1000,500,15,ClusterR,180385407.888982
38,5000,1000,500,15,ClusterR,166399736.979131
39,5000,1000,500,15,ClusterR,176421715.72017
40,5000,1000,500,15,ClusterR,232407667.038315
41,5000,1000,500,15,ClusterR,135198660.18216
42,5000,1000,500,15,ClusterR,128225894.146695
43,5000,1000,500,15,ClusterR,157599965.04385
44,5000,1000,500,15,ClusterR,314105372.273115
45,5000,1000,500,15,ClusterR,202159618.873388
46,5000,1000,500,15,ClusterR,126759827.037587
47,5000,1000,500,15,ClusterR,134480987.360536
48,5000,1000,500,15,ClusterR,164222529.759773
49,5000,1000,500,15,ClusterR,204149987.184363
50,5000,1000,500,15,ClusterR,161322694.58485
1,5000,1000,750,15,ClusterR,175390007.604348
2,5000,1000,750,15,ClusterR,146102295.077104
3,5000,1000,750,15,ClusterR,138783745.286125
4,5000,1000,750,15,ClusterR,168842731.2597
5,5000,1000,750,15,ClusterR,128237217.383657
6,5000,1000,750,15,ClusterR,165860754.258486
7,5000,1000,750,15,ClusterR,132833495.431609
8,5000,1000,750,15,ClusterR,123558898.052342
9,5000,1000,750,15,ClusterR,156104698.379922
10,5000,1000,750,15,ClusterR,176952313.582153
11,5000,1000,750,15,ClusterR,214661229.456505
12,5000,1000,750,15,ClusterR,117068003.950244
13,5000,1000,750,15,ClusterR,122186963.382068
14,5000,1000,750,15,ClusterR,130704794.218069
15,5000,1000,750,15,ClusterR,168740739.651008
16,5000,1000,750,15,ClusterR,153140856.353939
17,5000,1000,750,15,ClusterR,188800191.776838
18,5000,1000,750,15,ClusterR,123695170.906679
19,5000,1000,750,15,ClusterR,124894691.694565
20,5000,1000,750,15,ClusterR,157731884.221441
21,5000,1000,750,15,ClusterR,159134754.786311
22,5000,1000,750,15,ClusterR,172953127.957805
23,5000,1000,750,15,ClusterR,129207541.945282
24,5000,1000,750,15,ClusterR,157397343.196327
25,5000,1000,750,15,ClusterR,128497952.4915
26,5000,1000,750,15,ClusterR,130550316.561101
27,5000,1000,750,15,ClusterR,192292259.751249
28,5000,1000,750,15,ClusterR,230332535.123307
29,5000,1000,750,15,ClusterR,165073122.518768
30,5000,1000,750,15,ClusterR,191919803.006753
31,5000,1000,750,15,ClusterR,125160135.601058
32,5000,1000,750,15,ClusterR,168453114.463571
33,5000,1000,750,15,ClusterR,130164740.880474
34,5000,1000,750,15,ClusterR,128293981.886783
35,5000,1000,750,15,ClusterR,127990878.838477
36,5000,1000,750,15,ClusterR,166182399.733294
37,5000,1000,750,15,ClusterR,132013078.511375
38,5000,1000,750,15,ClusterR,159639133.669946
39,5000,1000,750,15,ClusterR,156907699.375491
40,5000,1000,750,15,ClusterR,219772226.897856
41,5000,1000,750,15,ClusterR,171367489.101873
42,5000,1000,750,15,ClusterR,164738842.295151
43,5000,1000,750,15,ClusterR,149630558.356134
44,5000,1000,750,15,ClusterR,155461470.866166
45,5000,1000,750,15,ClusterR,125881939.427484
46,5000,1000,750,15,ClusterR,125852132.190134
47,5000,1000,750,15,ClusterR,114212790.525351
48,5000,1000,750,15,ClusterR,132815906.106209
49,5000,1000,750,15,ClusterR,173126051.009655
50,5000,1000,750,15,ClusterR,258224162.587895
1,5000,1000,1000,15,ClusterR,153443318.231469
2,5000,1000,1000,15,ClusterR,153385953.107607
3,5000,1000,1000,15,ClusterR,173205673.375961
4,5000,1000,1000,15,ClusterR,153141707.485228
5,5000,1000,1000,15,ClusterR,126910881.635048
6,5000,1000,1000,15,ClusterR,190945625.760449
7,5000,1000,1000,15,ClusterR,227814642.616554
8,5000,1000,1000,15,ClusterR,130020190.883417
9,5000,1000,1000,15,ClusterR,142254736.873282
10,5000,1000,1000,15,ClusterR,161612635.482141
11,5000,1000,1000,15,ClusterR,127310838.118913
12,5000,1000,1000,15,ClusterR,126208343.924017
13,5000,1000,1000,15,ClusterR,129337449.176995
14,5000,1000,1000,15,ClusterR,137069241.856413
15,5000,1000,1000,15,ClusterR,152263458.82112
16,5000,1000,1000,15,ClusterR,124863890.779894
17,5000,1000,1000,15,ClusterR,192655560.080025
18,5000,1000,1000,15,ClusterR,155242684.249557
19,5000,1000,1000,15,ClusterR,158015234.36837
20,5000,1000,1000,15,ClusterR,136380529.187813
21,5000,1000,1000,15,ClusterR,159664465.582345
22,5000,1000,1000,15,ClusterR,136479595.789176
23,5000,1000,1000,15,ClusterR,151799979.499715
24,5000,1000,1000,15,ClusterR,139986227.185126
25,5000,1000,1000,15,ClusterR,193943223.337095
26,5000,1000,1000,15,ClusterR,201700643.222128
27,5000,1000,1000,15,ClusterR,156838655.956731
28,5000,1000,1000,15,ClusterR,134664443.391909
29,5000,1000,1000,15,ClusterR,163427695.680892
30,5000,1000,1000,15,ClusterR,199788973.450076
31,5000,1000,1000,15,ClusterR,158887331.707239
32,5000,1000,1000,15,ClusterR,189003770.044275
33,5000,1000,1000,15,ClusterR,122165856.098076
34,5000,1000,1000,15,ClusterR,123061617.231311
35,5000,1000,1000,15,ClusterR,164275603.407173
36,5000,1000,1000,15,ClusterR,156315877.119223
37,5000,1000,1000,15,ClusterR,169478326.589243
38,5000,1000,1000,15,ClusterR,127868544.682455
39,5000,1000,1000,15,ClusterR,156527400.404524
40,5000,1000,1000,15,ClusterR,131143385.492199
41,5000,1000,1000,15,ClusterR,125785325.058705
42,5000,1000,1000,15,ClusterR,195096037.740913
43,5000,1000,1000,15,ClusterR,161014540.487786
44,5000,1000,1000,15,ClusterR,124613337.538994
45,5000,1000,1000,15,ClusterR,134337406.208438
46,5000,1000,1000,15,ClusterR,136627933.40522
47,5000,1000,1000,15,ClusterR,163121880.883877
48,5000,1000,1000,15,ClusterR,120716404.52743
49,5000,1000,1000,15,ClusterR,123106095.876289
50,5000,1000,1000,15,ClusterR,119054544.249776
