"B","observations","genes","abs_batch","k","method","WCSS"
1,25000,1000,10,15,ClusterR,100619.277777779
2,25000,1000,10,15,ClusterR,100619.277777779
3,25000,1000,10,15,ClusterR,100619.277777779
4,25000,1000,10,15,ClusterR,100619.277777779
5,25000,1000,10,15,ClusterR,100619.277777779
6,25000,1000,10,15,ClusterR,100619.277777779
7,25000,1000,10,15,ClusterR,100619.277777779
8,25000,1000,10,15,ClusterR,100619.277777779
9,25000,1000,10,15,ClusterR,100619.277777779
10,25000,1000,10,15,ClusterR,100619.277777779
11,25000,1000,10,15,ClusterR,100619.277777779
12,25000,1000,10,15,ClusterR,100619.277777779
13,25000,1000,10,15,ClusterR,100619.277777779
14,25000,1000,10,15,ClusterR,100619.277777779
15,25000,1000,10,15,ClusterR,100619.277777779
16,25000,1000,10,15,ClusterR,100619.277777779
17,25000,1000,10,15,ClusterR,100619.277777779
18,25000,1000,10,15,ClusterR,100619.277777779
19,25000,1000,10,15,ClusterR,100619.277777779
20,25000,1000,10,15,ClusterR,100619.277777779
21,25000,1000,10,15,ClusterR,100619.277777779
22,25000,1000,10,15,ClusterR,100619.277777779
23,25000,1000,10,15,ClusterR,100619.277777779
24,25000,1000,10,15,ClusterR,100619.277777779
25,25000,1000,10,15,ClusterR,100619.277777779
26,25000,1000,10,15,ClusterR,100619.277777779
27,25000,1000,10,15,ClusterR,100619.277777779
28,25000,1000,10,15,ClusterR,100619.277777779
29,25000,1000,10,15,ClusterR,100619.277777779
30,25000,1000,10,15,ClusterR,100619.277777779
31,25000,1000,10,15,ClusterR,100619.277777779
32,25000,1000,10,15,ClusterR,100619.277777779
33,25000,1000,10,15,ClusterR,100619.277777779
34,25000,1000,10,15,ClusterR,100619.277777779
35,25000,1000,10,15,ClusterR,100619.277777779
36,25000,1000,10,15,ClusterR,100619.277777779
37,25000,1000,10,15,ClusterR,100619.277777779
38,25000,1000,10,15,ClusterR,100619.277777779
39,25000,1000,10,15,ClusterR,100619.277777779
40,25000,1000,10,15,ClusterR,100619.277777779
41,25000,1000,10,15,ClusterR,100619.277777779
42,25000,1000,10,15,ClusterR,100619.277777779
43,25000,1000,10,15,ClusterR,100619.277777779
44,25000,1000,10,15,ClusterR,100619.277777779
45,25000,1000,10,15,ClusterR,100619.277777779
46,25000,1000,10,15,ClusterR,100619.277777779
47,25000,1000,10,15,ClusterR,100619.277777779
48,25000,1000,10,15,ClusterR,100619.277777779
49,25000,1000,10,15,ClusterR,100619.277777779
50,25000,1000,10,15,ClusterR,100619.277777779
1,25000,1000,35,15,ClusterR,609588.056689352
2,25000,1000,35,15,ClusterR,609588.056689352
3,25000,1000,35,15,ClusterR,609588.056689352
4,25000,1000,35,15,ClusterR,609588.056689352
5,25000,1000,35,15,ClusterR,609588.056689352
6,25000,1000,35,15,ClusterR,609588.056689352
7,25000,1000,35,15,ClusterR,609588.056689352
8,25000,1000,35,15,ClusterR,609588.056689352
9,25000,1000,35,15,ClusterR,609588.056689352
10,25000,1000,35,15,ClusterR,609588.056689352
11,25000,1000,35,15,ClusterR,609588.056689352
12,25000,1000,35,15,ClusterR,609588.056689352
13,25000,1000,35,15,ClusterR,609588.056689352
14,25000,1000,35,15,ClusterR,609588.056689352
15,25000,1000,35,15,ClusterR,609588.056689352
16,25000,1000,35,15,ClusterR,609588.056689352
17,25000,1000,35,15,ClusterR,609588.056689352
18,25000,1000,35,15,ClusterR,609588.056689352
19,25000,1000,35,15,ClusterR,609588.056689352
20,25000,1000,35,15,ClusterR,609588.056689352
21,25000,1000,35,15,ClusterR,609588.056689352
22,25000,1000,35,15,ClusterR,609588.056689352
23,25000,1000,35,15,ClusterR,609588.056689352
24,25000,1000,35,15,ClusterR,609588.056689352
25,25000,1000,35,15,ClusterR,609588.056689352
26,25000,1000,35,15,ClusterR,609588.056689352
27,25000,1000,35,15,ClusterR,609588.056689352
28,25000,1000,35,15,ClusterR,609588.056689352
29,25000,1000,35,15,ClusterR,609588.056689352
30,25000,1000,35,15,ClusterR,609588.056689352
31,25000,1000,35,15,ClusterR,609588.056689352
32,25000,1000,35,15,ClusterR,609588.056689352
33,25000,1000,35,15,ClusterR,609588.056689352
34,25000,1000,35,15,ClusterR,609588.056689352
35,25000,1000,35,15,ClusterR,609588.056689352
36,25000,1000,35,15,ClusterR,609588.056689352
37,25000,1000,35,15,ClusterR,609588.056689352
38,25000,1000,35,15,ClusterR,609588.056689352
39,25000,1000,35,15,ClusterR,609588.056689352
40,25000,1000,35,15,ClusterR,609588.056689352
41,25000,1000,35,15,ClusterR,609588.056689352
42,25000,1000,35,15,ClusterR,609588.056689352
43,25000,1000,35,15,ClusterR,609588.056689352
44,25000,1000,35,15,ClusterR,609588.056689352
45,25000,1000,35,15,ClusterR,609588.056689352
46,25000,1000,35,15,ClusterR,609588.056689352
47,25000,1000,35,15,ClusterR,609588.056689352
48,25000,1000,35,15,ClusterR,609588.056689352
49,25000,1000,35,15,ClusterR,609588.056689352
50,25000,1000,35,15,ClusterR,609588.056689352
1,25000,1000,75,15,ClusterR,1279800.88749205
2,25000,1000,75,15,ClusterR,1279800.88749205
3,25000,1000,75,15,ClusterR,1279800.88749205
4,25000,1000,75,15,ClusterR,1279800.88749205
5,25000,1000,75,15,ClusterR,1279800.88749205
6,25000,1000,75,15,ClusterR,1279800.88749205
7,25000,1000,75,15,ClusterR,1279800.88749205
8,25000,1000,75,15,ClusterR,1279800.88749205
9,25000,1000,75,15,ClusterR,1279800.88749205
10,25000,1000,75,15,ClusterR,1279800.88749205
11,25000,1000,75,15,ClusterR,1279800.88749205
12,25000,1000,75,15,ClusterR,1279800.88749205
13,25000,1000,75,15,ClusterR,1279800.88749205
14,25000,1000,75,15,ClusterR,1279800.88749205
15,25000,1000,75,15,ClusterR,1279800.88749205
16,25000,1000,75,15,ClusterR,1279800.88749205
17,25000,1000,75,15,ClusterR,1279800.88749205
18,25000,1000,75,15,ClusterR,1279800.88749205
19,25000,1000,75,15,ClusterR,1279800.88749205
20,25000,1000,75,15,ClusterR,1279800.88749205
21,25000,1000,75,15,ClusterR,1279800.88749205
22,25000,1000,75,15,ClusterR,1279800.88749205
