"B","observations","genes","abs_batch","k","method","WCSS"
45,10000,5000,10,15,kmeans,237381584.966911
46,10000,5000,10,15,kmeans,238248104.671191
47,10000,5000,10,15,kmeans,300443597.81488
48,10000,5000,10,15,kmeans,238248103.651333
49,10000,5000,10,15,kmeans,300324407.880375
50,10000,5000,10,15,kmeans,238259335.077967
1,10000,5000,35,15,kmeans,299889036.947194
2,10000,5000,35,15,kmeans,237981654.920443
3,10000,5000,35,15,kmeans,300063408.470419
4,10000,5000,35,15,kmeans,299887646.78987
5,10000,5000,35,15,kmeans,237790688.071803
6,10000,5000,35,15,kmeans,300616750.673246
7,10000,5000,35,15,kmeans,301159519.291172
8,10000,5000,35,15,kmeans,238389565.807448
9,10000,5000,35,15,kmeans,300339941.358179
10,10000,5000,35,15,kmeans,237790917.822501
11,10000,5000,35,15,kmeans,300368288.177167
12,10000,5000,35,15,kmeans,300833905.047958
13,10000,5000,35,15,kmeans,237842476.631602
14,10000,5000,35,15,kmeans,237862576.199492
15,10000,5000,35,15,kmeans,300376395.077443
16,10000,5000,35,15,kmeans,238090723.99971
17,10000,5000,35,15,kmeans,299576597.305794
18,10000,5000,35,15,kmeans,300417459.828735
19,10000,5000,35,15,kmeans,237856545.499107
20,10000,5000,35,15,kmeans,300416002.27499
21,10000,5000,35,15,kmeans,238247981.407129
22,10000,5000,35,15,kmeans,237382465.831734
23,10000,5000,35,15,kmeans,238166881.798052
24,10000,5000,35,15,kmeans,300047726.37383
25,10000,5000,35,15,kmeans,237856545.499107
26,10000,5000,35,15,kmeans,237791053.751986
27,10000,5000,35,15,kmeans,300338510.029721
28,10000,5000,35,15,kmeans,237403956.85233
29,10000,5000,35,15,kmeans,237862577.329271
30,10000,5000,35,15,kmeans,237856232.232098
31,10000,5000,35,15,kmeans,237856226.448386
32,10000,5000,35,15,kmeans,237623705.561404
33,10000,5000,35,15,kmeans,237938170.350686
34,10000,5000,35,15,kmeans,300617384.86854
35,10000,5000,35,15,kmeans,299753056.984197
36,10000,5000,35,15,kmeans,238064379.191977
37,10000,5000,35,15,kmeans,237790719.619207
38,10000,5000,35,15,kmeans,238378756.15736
39,10000,5000,35,15,kmeans,238088985.342934
40,10000,5000,35,15,kmeans,300273233.370157
41,10000,5000,35,15,kmeans,300541240.039422
42,10000,5000,35,15,kmeans,299726067.212656
43,10000,5000,35,15,kmeans,300440009.427131
44,10000,5000,35,15,kmeans,237805367.741787
45,10000,5000,35,15,kmeans,237790113.064126
46,10000,5000,35,15,kmeans,300324144.975732
47,10000,5000,35,15,kmeans,237934600.56388
48,10000,5000,35,15,kmeans,299883011.022801
49,10000,5000,35,15,kmeans,237843537.401067
50,10000,5000,35,15,kmeans,237790870.87393
1,10000,5000,75,15,kmeans,217517304.453573
2,10000,5000,75,15,kmeans,300324533.924373
3,10000,5000,75,15,kmeans,237803214.342929
4,10000,5000,75,15,kmeans,299492485.39214
5,10000,5000,75,15,kmeans,237851970.839212
6,10000,5000,75,15,kmeans,238281841.374629
7,10000,5000,75,15,kmeans,237791384.24491
8,10000,5000,75,15,kmeans,237791348.040411
9,10000,5000,75,15,kmeans,237382465.831734
10,10000,5000,75,15,kmeans,237862576.199492
11,10000,5000,75,15,kmeans,237790917.822501
12,10000,5000,75,15,kmeans,237382465.831734
13,10000,5000,75,15,kmeans,300367694.972954
14,10000,5000,75,15,kmeans,300330061.972339
15,10000,5000,75,15,kmeans,238946446.973146
16,10000,5000,75,15,kmeans,300478792.211899
17,10000,5000,75,15,kmeans,238064395.460204
18,10000,5000,75,15,kmeans,238938567.810309
19,10000,5000,75,15,kmeans,237391295.687342
20,10000,5000,75,15,kmeans,237790113.064126
21,10000,5000,75,15,kmeans,237862576.199492
22,10000,5000,75,15,kmeans,300003552.036781
23,10000,5000,75,15,kmeans,237841648.177792
24,10000,5000,75,15,kmeans,300158164.896992
25,10000,5000,75,15,kmeans,238238040.249164
26,10000,5000,75,15,kmeans,300431175.146158
27,10000,5000,75,15,kmeans,299942553.046409
28,10000,5000,75,15,kmeans,237790113.064126
29,10000,5000,75,15,kmeans,300050462.278107
30,10000,5000,75,15,kmeans,238376975.040038
31,10000,5000,75,15,kmeans,237382465.831734
32,10000,5000,75,15,kmeans,300580900.019925
33,10000,5000,75,15,kmeans,237937968.515843
34,10000,5000,75,15,kmeans,238090404.187298
35,10000,5000,75,15,kmeans,238072854.704796
36,10000,5000,75,15,kmeans,237790870.87393
37,10000,5000,75,15,kmeans,300158728.96073
38,10000,5000,75,15,kmeans,237840646.409004
39,10000,5000,75,15,kmeans,237623705.561404
40,10000,5000,75,15,kmeans,300367597.991031
41,10000,5000,75,15,kmeans,237381621.906202
42,10000,5000,75,15,kmeans,238823129.547909
43,10000,5000,75,15,kmeans,300512058.794362
44,10000,5000,75,15,kmeans,237403956.85233
45,10000,5000,75,15,kmeans,300324533.924373
46,10000,5000,75,15,kmeans,300453219.119091
47,10000,5000,75,15,kmeans,300367692.934844
48,10000,5000,75,15,kmeans,300839151.600198
49,10000,5000,75,15,kmeans,237790095.22612
50,10000,5000,75,15,kmeans,300273339.726277
1,10000,5000,150,15,kmeans,237841648.177792
2,10000,5000,150,15,kmeans,300623749.787482
3,10000,5000,150,15,kmeans,237791898.191974
4,10000,5000,150,15,kmeans,237790095.22612
5,10000,5000,150,15,kmeans,299887226.689873
6,10000,5000,150,15,kmeans,237900655.350751
7,10000,5000,150,15,kmeans,237842476.631602
8,10000,5000,150,15,kmeans,300007373.494428
9,10000,5000,150,15,kmeans,300007629.353571
10,10000,5000,150,15,kmeans,238161151.47035
11,10000,5000,150,15,kmeans,300218233.525012
12,10000,5000,150,15,kmeans,237856545.499107
13,10000,5000,150,15,kmeans,300768964.539051
14,10000,5000,150,15,kmeans,300324533.924373
15,10000,5000,150,15,kmeans,237790870.87393
16,10000,5000,150,15,kmeans,299575467.299851
17,10000,5000,150,15,kmeans,301473476.243577
18,10000,5000,150,15,kmeans,299620550.856781
19,10000,5000,150,15,kmeans,238943127.294079
20,10000,5000,150,15,kmeans,238343041.15642
21,10000,5000,150,15,kmeans,238448371.415619
22,10000,5000,150,15,kmeans,300367692.934844
23,10000,5000,150,15,kmeans,238392147.640262
24,10000,5000,150,15,kmeans,300324533.924373
25,10000,5000,150,15,kmeans,238665444.458851
26,10000,5000,150,15,kmeans,237841654.799555
27,10000,5000,150,15,kmeans,299958422.67695
28,10000,5000,150,15,kmeans,237790113.064126
29,10000,5000,150,15,kmeans,299948274.429948
30,10000,5000,150,15,kmeans,300069518.567519
31,10000,5000,150,15,kmeans,299493744.248467
32,10000,5000,150,15,kmeans,237030378.42368
33,10000,5000,150,15,kmeans,237615685.290336
34,10000,5000,150,15,kmeans,300324517.828088
35,10000,5000,150,15,kmeans,300324517.828088
36,10000,5000,150,15,kmeans,237790719.619207
37,10000,5000,150,15,kmeans,237791348.040411
38,10000,5000,150,15,kmeans,237790931.822891
39,10000,5000,150,15,kmeans,300316285.312416
40,10000,5000,150,15,kmeans,238072974.141316
41,10000,5000,150,15,kmeans,237807034.125508
42,10000,5000,150,15,kmeans,299882985.535162
43,10000,5000,150,15,kmeans,237790870.87393
44,10000,5000,150,15,kmeans,238730521.976277
45,10000,5000,150,15,kmeans,300324517.828088
46,10000,5000,150,15,kmeans,300318406.132832
47,10000,5000,150,15,kmeans,237937286.773461
48,10000,5000,150,15,kmeans,238716779.21494
49,10000,5000,150,15,kmeans,237381584.966911
50,10000,5000,150,15,kmeans,300514591.33035
1,10000,5000,500,15,kmeans,300442669.175921
2,10000,5000,500,15,kmeans,299629360.373614
3,10000,5000,500,15,kmeans,237790870.87393
4,10000,5000,500,15,kmeans,238248103.651333
5,10000,5000,500,15,kmeans,300222718.48492
6,10000,5000,500,15,kmeans,300488909.621414
7,10000,5000,500,15,kmeans,300321811.629107
8,10000,5000,500,15,kmeans,237790709.629948
9,10000,5000,500,15,kmeans,300227335.525904
10,10000,5000,500,15,kmeans,238384656.846937
11,10000,5000,500,15,kmeans,237856232.146278
12,10000,5000,500,15,kmeans,237938441.297063
13,10000,5000,500,15,kmeans,300221762.101054
14,10000,5000,500,15,kmeans,237790719.619207
15,10000,5000,500,15,kmeans,300218233.525012
16,10000,5000,500,15,kmeans,218549482.938237
17,10000,5000,500,15,kmeans,300367597.991031
18,10000,5000,500,15,kmeans,237937968.515843
19,10000,5000,500,15,kmeans,299629581.254811
20,10000,5000,500,15,kmeans,237930944.100787
21,10000,5000,500,15,kmeans,237856401.116692
22,10000,5000,500,15,kmeans,300318231.209008
23,10000,5000,500,15,kmeans,300054061.742922
24,10000,5000,500,15,kmeans,237973367.08044
25,10000,5000,500,15,kmeans,237790113.064126
26,10000,5000,500,15,kmeans,237139823.212084
27,10000,5000,500,15,kmeans,237791348.040411
28,10000,5000,500,15,kmeans,237790113.064126
29,10000,5000,500,15,kmeans,237841648.177792
30,10000,5000,500,15,kmeans,238323722.993941
31,10000,5000,500,15,kmeans,237841561.898849
32,10000,5000,500,15,kmeans,237900655.350751
33,10000,5000,500,15,kmeans,238730557.77527
34,10000,5000,500,15,kmeans,300320637.966407
35,10000,5000,500,15,kmeans,300573955.963849
36,10000,5000,500,15,kmeans,300679092.167
37,10000,5000,500,15,kmeans,237790719.619207
38,10000,5000,500,15,kmeans,237790870.87393
39,10000,5000,500,15,kmeans,300242889.785963
40,10000,5000,500,15,kmeans,300856249.566839
41,10000,5000,500,15,kmeans,299887469.935949
42,10000,5000,500,15,kmeans,300280877.057532
43,10000,5000,500,15,kmeans,300367597.991031
44,10000,5000,500,15,kmeans,237842845.363691
45,10000,5000,500,15,kmeans,300222688.846963
46,10000,5000,500,15,kmeans,300465985.633413
47,10000,5000,500,15,kmeans,300320223.574906
48,10000,5000,500,15,kmeans,238074110.575742
49,10000,5000,500,15,kmeans,238281837.020975
50,10000,5000,500,15,kmeans,238348505.959115
1,10000,5000,750,15,kmeans,299629391.036981
2,10000,5000,750,15,kmeans,299871467.298338
3,10000,5000,750,15,kmeans,238450161.306318
4,10000,5000,750,15,kmeans,300222688.846963
5,10000,5000,750,15,kmeans,237382465.831734
6,10000,5000,750,15,kmeans,299574782.723214
7,10000,5000,750,15,kmeans,237807015.7916
8,10000,5000,750,15,kmeans,237941461.417264
9,10000,5000,750,15,kmeans,238323855.839102
10,10000,5000,750,15,kmeans,238687811.96601
11,10000,5000,750,15,kmeans,237842472.263699
12,10000,5000,750,15,kmeans,237856232.232098
13,10000,5000,750,15,kmeans,237623705.561404
14,10000,5000,750,15,kmeans,237790688.071803
15,10000,5000,750,15,kmeans,300242085.578923
16,10000,5000,750,15,kmeans,238380501.25435
17,10000,5000,750,15,kmeans,300221882.942793
18,10000,5000,750,15,kmeans,299583918.143274
19,10000,5000,750,15,kmeans,300324517.828088
20,10000,5000,750,15,kmeans,237790870.87393
21,10000,5000,750,15,kmeans,300023538.420143
22,10000,5000,750,15,kmeans,237790870.87393
23,10000,5000,750,15,kmeans,299723108.329097
24,10000,5000,750,15,kmeans,300453712.250035
25,10000,5000,750,15,kmeans,300363336.523748
26,10000,5000,750,15,kmeans,238691706.997863
27,10000,5000,750,15,kmeans,237381584.966911
28,10000,5000,750,15,kmeans,237403956.85233
29,10000,5000,750,15,kmeans,300622132.483497
30,10000,5000,750,15,kmeans,237381584.966911
31,10000,5000,750,15,kmeans,300222688.846963
32,10000,5000,750,15,kmeans,300758269.134826
33,10000,5000,750,15,kmeans,300324517.828088
34,10000,5000,750,15,kmeans,299873500.354219
35,10000,5000,750,15,kmeans,299875581.258596
36,10000,5000,750,15,kmeans,237841567.33727
37,10000,5000,750,15,kmeans,237937747.197571
38,10000,5000,750,15,kmeans,299580024.685005
39,10000,5000,750,15,kmeans,238313370.383839
40,10000,5000,750,15,kmeans,300505560.996095
41,10000,5000,750,15,kmeans,237842472.263699
42,10000,5000,750,15,kmeans,300324397.307302
43,10000,5000,750,15,kmeans,237856232.146278
44,10000,5000,750,15,kmeans,237029750.002475
45,10000,5000,750,15,kmeans,239069877.15802
46,10000,5000,750,15,kmeans,300222688.846963
47,10000,5000,750,15,kmeans,300324397.307302
48,10000,5000,750,15,kmeans,300886556.163752
49,10000,5000,750,15,kmeans,237791053.751986
50,10000,5000,750,15,kmeans,300218924.778576
1,10000,5000,1000,15,kmeans,300581197.868226
2,10000,5000,1000,15,kmeans,237790870.87393
3,10000,5000,1000,15,kmeans,237937683.455823
4,10000,5000,1000,15,kmeans,300324408.858598
5,10000,5000,1000,15,kmeans,299941889.430755
6,10000,5000,1000,15,kmeans,300809779.88691
7,10000,5000,1000,15,kmeans,237790688.071803
8,10000,5000,1000,15,kmeans,237791348.040411
9,10000,5000,1000,15,kmeans,300511047.170415
10,10000,5000,1000,15,kmeans,300157422.702869
11,10000,5000,1000,15,kmeans,218645942.748742
12,10000,5000,1000,15,kmeans,300524548.700698
13,10000,5000,1000,15,kmeans,301045969.232555
14,10000,5000,1000,15,kmeans,300447498.190335
15,10000,5000,1000,15,kmeans,238090599.351195
16,10000,5000,1000,15,kmeans,300366962.373153
17,10000,5000,1000,15,kmeans,300419654.419215
18,10000,5000,1000,15,kmeans,238805815.409481
19,10000,5000,1000,15,kmeans,237790917.822501
20,10000,5000,1000,15,kmeans,238086970.204495
21,10000,5000,1000,15,kmeans,300222722.017915
22,10000,5000,1000,15,kmeans,299480438.556782
23,10000,5000,1000,15,kmeans,237382465.831734
24,10000,5000,1000,15,kmeans,237856232.232098
25,10000,5000,1000,15,kmeans,300319449.893193
26,10000,5000,1000,15,kmeans,237842472.263699
27,10000,5000,1000,15,kmeans,300324533.924373
28,10000,5000,1000,15,kmeans,299941468.905463
29,10000,5000,1000,15,kmeans,300242871.260512
30,10000,5000,1000,15,kmeans,300273204.297743
31,10000,5000,1000,15,kmeans,237412819.030764
32,10000,5000,1000,15,kmeans,238090878.55113
33,10000,5000,1000,15,kmeans,300232654.489829
34,10000,5000,1000,15,kmeans,299559723.387339
35,10000,5000,1000,15,kmeans,299875979.60133
36,10000,5000,1000,15,kmeans,300472819.754753
37,10000,5000,1000,15,kmeans,301033302.085724
38,10000,5000,1000,15,kmeans,237856395.4188
39,10000,5000,1000,15,kmeans,300324144.975732
40,10000,5000,1000,15,kmeans,237790113.064126
41,10000,5000,1000,15,kmeans,217525389.215656
42,10000,5000,1000,15,kmeans,237790870.87393
43,10000,5000,1000,15,kmeans,299726067.212656
44,10000,5000,1000,15,kmeans,238254554.013323
45,10000,5000,1000,15,kmeans,300594538.317633
46,10000,5000,1000,15,kmeans,300747873.278648
47,10000,5000,1000,15,kmeans,237862577.329271
48,10000,5000,1000,15,kmeans,237381584.966911
49,10000,5000,1000,15,kmeans,300540880.191375
50,10000,5000,1000,15,kmeans,300515889.08735
