"B","observations","genes","abs_batch","k","method","WCSS"
1,10000,1000,10,15,kmeans,290711426.711379
2,10000,1000,10,15,kmeans,289210274.746978
3,10000,1000,10,15,kmeans,289224868.364943
4,10000,1000,10,15,kmeans,289222246.205848
5,10000,1000,10,15,kmeans,290695512.028657
6,10000,1000,10,15,kmeans,291862592.490046
7,10000,1000,10,15,kmeans,230706762.410559
8,10000,1000,10,15,kmeans,227692984.879202
9,10000,1000,10,15,kmeans,230712088.787111
10,10000,1000,10,15,kmeans,229327271.306124
11,10000,1000,10,15,kmeans,227420887.597658
12,10000,1000,10,15,kmeans,229327041.487589
13,10000,1000,10,15,kmeans,230720047.514358
14,10000,1000,10,15,kmeans,231476898.658352
15,10000,1000,10,15,kmeans,231267858.986913
16,10000,1000,10,15,kmeans,231355774.888766
17,10000,1000,10,15,kmeans,227420901.015896
18,10000,1000,10,15,kmeans,291630122.029915
19,10000,1000,10,15,kmeans,226032981.823503
20,10000,1000,10,15,kmeans,290708724.809549
21,10000,1000,10,15,kmeans,231267882.881494
22,10000,1000,10,15,kmeans,290746750.536599
23,10000,1000,10,15,kmeans,230717915.714666
24,10000,1000,10,15,kmeans,229326291.288561
25,10000,1000,10,15,kmeans,229326105.34724
26,10000,1000,10,15,kmeans,231345448.573952
27,10000,1000,10,15,kmeans,230715226.092103
28,10000,1000,10,15,kmeans,208123386.706473
29,10000,1000,10,15,kmeans,289212260.973029
30,10000,1000,10,15,kmeans,229325926.565524
31,10000,1000,10,15,kmeans,291793756.182646
32,10000,1000,10,15,kmeans,231065299.078725
33,10000,1000,10,15,kmeans,227420901.015896
34,10000,1000,10,15,kmeans,230832642.671394
35,10000,1000,10,15,kmeans,229325926.565524
36,10000,1000,10,15,kmeans,231438498.282755
37,10000,1000,10,15,kmeans,289208415.639745
38,10000,1000,10,15,kmeans,206862124.534936
39,10000,1000,10,15,kmeans,289223812.652958
40,10000,1000,10,15,kmeans,230705524.311568
41,10000,1000,10,15,kmeans,206865877.302118
42,10000,1000,10,15,kmeans,229326291.288561
43,10000,1000,10,15,kmeans,291862592.490046
44,10000,1000,10,15,kmeans,229827560.298428
45,10000,1000,10,15,kmeans,291795093.965848
46,10000,1000,10,15,kmeans,292098165.086806
47,10000,1000,10,15,kmeans,227420889.742777
48,10000,1000,10,15,kmeans,229326080.334445
49,10000,1000,10,15,kmeans,231267882.881494
50,10000,1000,10,15,kmeans,290420474.224063
