"B","observations","genes","abs_batch","k","method","WCSS"
1,5000,1000,10,15,ClusterR,107264.5625
2,5000,1000,10,15,ClusterR,107264.5625
3,5000,1000,10,15,ClusterR,107264.5625
4,5000,1000,10,15,ClusterR,107264.5625
5,5000,1000,10,15,ClusterR,107264.5625
6,5000,1000,10,15,ClusterR,107264.5625
7,5000,1000,10,15,ClusterR,107264.5625
8,5000,1000,10,15,ClusterR,107264.5625
9,5000,1000,10,15,ClusterR,107264.5625
10,5000,1000,10,15,ClusterR,107264.5625
11,5000,1000,10,15,ClusterR,107264.5625
12,5000,1000,10,15,ClusterR,107264.5625
13,5000,1000,10,15,ClusterR,107264.5625
14,5000,1000,10,15,ClusterR,107264.5625
15,5000,1000,10,15,ClusterR,107264.5625
16,5000,1000,10,15,ClusterR,107264.5625
17,5000,1000,10,15,ClusterR,107264.5625
18,5000,1000,10,15,ClusterR,107264.5625
19,5000,1000,10,15,ClusterR,107264.5625
20,5000,1000,10,15,ClusterR,107264.5625
21,5000,1000,10,15,ClusterR,107264.5625
22,5000,1000,10,15,ClusterR,107264.5625
23,5000,1000,10,15,ClusterR,107264.5625
24,5000,1000,10,15,ClusterR,107264.5625
25,5000,1000,10,15,ClusterR,107264.5625
26,5000,1000,10,15,ClusterR,107264.5625
27,5000,1000,10,15,ClusterR,107264.5625
28,5000,1000,10,15,ClusterR,107264.5625
29,5000,1000,10,15,ClusterR,107264.5625
30,5000,1000,10,15,ClusterR,107264.5625
31,5000,1000,10,15,ClusterR,107264.5625
32,5000,1000,10,15,ClusterR,107264.5625
33,5000,1000,10,15,ClusterR,107264.5625
34,5000,1000,10,15,ClusterR,107264.5625
35,5000,1000,10,15,ClusterR,107264.5625
36,5000,1000,10,15,ClusterR,107264.5625
37,5000,1000,10,15,ClusterR,107264.5625
38,5000,1000,10,15,ClusterR,107264.5625
39,5000,1000,10,15,ClusterR,107264.5625
40,5000,1000,10,15,ClusterR,107264.5625
41,5000,1000,10,15,ClusterR,107264.5625
42,5000,1000,10,15,ClusterR,107264.5625
43,5000,1000,10,15,ClusterR,107264.5625
44,5000,1000,10,15,ClusterR,107264.5625
45,5000,1000,10,15,ClusterR,107264.5625
46,5000,1000,10,15,ClusterR,107264.5625
47,5000,1000,10,15,ClusterR,107264.5625
48,5000,1000,10,15,ClusterR,107264.5625
49,5000,1000,10,15,ClusterR,107264.5625
50,5000,1000,10,15,ClusterR,107264.5625
1,5000,1000,35,15,ClusterR,424158.679894184
2,5000,1000,35,15,ClusterR,424158.679894184
3,5000,1000,35,15,ClusterR,424158.679894184
4,5000,1000,35,15,ClusterR,424158.679894184
5,5000,1000,35,15,ClusterR,424158.679894184
6,5000,1000,35,15,ClusterR,424158.679894184
7,5000,1000,35,15,ClusterR,424158.679894184
8,5000,1000,35,15,ClusterR,424158.679894184
9,5000,1000,35,15,ClusterR,424158.679894184
10,5000,1000,35,15,ClusterR,424158.679894184
11,5000,1000,35,15,ClusterR,424158.679894184
12,5000,1000,35,15,ClusterR,424158.679894184
13,5000,1000,35,15,ClusterR,424158.679894184
14,5000,1000,35,15,ClusterR,424158.679894184
15,5000,1000,35,15,ClusterR,424158.679894184
16,5000,1000,35,15,ClusterR,424158.679894184
17,5000,1000,35,15,ClusterR,424158.679894184
18,5000,1000,35,15,ClusterR,424158.679894184
19,5000,1000,35,15,ClusterR,424158.679894184
20,5000,1000,35,15,ClusterR,424158.679894184
21,5000,1000,35,15,ClusterR,424158.679894184
22,5000,1000,35,15,ClusterR,424158.679894184
23,5000,1000,35,15,ClusterR,424158.679894184
24,5000,1000,35,15,ClusterR,424158.679894184
25,5000,1000,35,15,ClusterR,424158.679894184
26,5000,1000,35,15,ClusterR,424158.679894184
27,5000,1000,35,15,ClusterR,424158.679894184
28,5000,1000,35,15,ClusterR,424158.679894184
29,5000,1000,35,15,ClusterR,424158.679894184
30,5000,1000,35,15,ClusterR,424158.679894184
31,5000,1000,35,15,ClusterR,424158.679894184
32,5000,1000,35,15,ClusterR,424158.679894184
33,5000,1000,35,15,ClusterR,424158.679894184
34,5000,1000,35,15,ClusterR,424158.679894184
35,5000,1000,35,15,ClusterR,424158.679894184
36,5000,1000,35,15,ClusterR,424158.679894184
37,5000,1000,35,15,ClusterR,424158.679894184
38,5000,1000,35,15,ClusterR,424158.679894184
39,5000,1000,35,15,ClusterR,424158.679894184
40,5000,1000,35,15,ClusterR,424158.679894184
41,5000,1000,35,15,ClusterR,424158.679894184
42,5000,1000,35,15,ClusterR,424158.679894184
43,5000,1000,35,15,ClusterR,424158.679894184
44,5000,1000,35,15,ClusterR,424158.679894184
45,5000,1000,35,15,ClusterR,424158.679894184
46,5000,1000,35,15,ClusterR,424158.679894184
47,5000,1000,35,15,ClusterR,424158.679894184
48,5000,1000,35,15,ClusterR,424158.679894184
49,5000,1000,35,15,ClusterR,424158.679894184
50,5000,1000,35,15,ClusterR,424158.679894184
1,5000,1000,75,15,ClusterR,904954.44712161
2,5000,1000,75,15,ClusterR,904954.44712161
3,5000,1000,75,15,ClusterR,904954.44712161
4,5000,1000,75,15,ClusterR,904954.44712161
5,5000,1000,75,15,ClusterR,904954.44712161
6,5000,1000,75,15,ClusterR,904954.44712161
7,5000,1000,75,15,ClusterR,904954.44712161
8,5000,1000,75,15,ClusterR,904954.44712161
9,5000,1000,75,15,ClusterR,904954.44712161
10,5000,1000,75,15,ClusterR,904954.44712161
11,5000,1000,75,15,ClusterR,904954.44712161
12,5000,1000,75,15,ClusterR,904954.44712161
13,5000,1000,75,15,ClusterR,904954.44712161
14,5000,1000,75,15,ClusterR,904954.44712161
15,5000,1000,75,15,ClusterR,904954.44712161
16,5000,1000,75,15,ClusterR,904954.44712161
17,5000,1000,75,15,ClusterR,904954.44712161
18,5000,1000,75,15,ClusterR,904954.44712161
19,5000,1000,75,15,ClusterR,904954.44712161
20,5000,1000,75,15,ClusterR,904954.44712161
21,5000,1000,75,15,ClusterR,904954.44712161
22,5000,1000,75,15,ClusterR,904954.44712161
23,5000,1000,75,15,ClusterR,904954.44712161
24,5000,1000,75,15,ClusterR,904954.44712161
25,5000,1000,75,15,ClusterR,904954.44712161
26,5000,1000,75,15,ClusterR,904954.44712161
27,5000,1000,75,15,ClusterR,904954.44712161
28,5000,1000,75,15,ClusterR,904954.44712161
29,5000,1000,75,15,ClusterR,904954.44712161
30,5000,1000,75,15,ClusterR,904954.44712161
31,5000,1000,75,15,ClusterR,904954.44712161
32,5000,1000,75,15,ClusterR,904954.44712161
33,5000,1000,75,15,ClusterR,904954.44712161
34,5000,1000,75,15,ClusterR,904954.44712161
35,5000,1000,75,15,ClusterR,904954.44712161
36,5000,1000,75,15,ClusterR,904954.44712161
37,5000,1000,75,15,ClusterR,904954.44712161
38,5000,1000,75,15,ClusterR,904954.44712161
39,5000,1000,75,15,ClusterR,904954.44712161
40,5000,1000,75,15,ClusterR,904954.44712161
41,5000,1000,75,15,ClusterR,904954.44712161
42,5000,1000,75,15,ClusterR,904954.44712161
43,5000,1000,75,15,ClusterR,904954.44712161
44,5000,1000,75,15,ClusterR,904954.44712161
45,5000,1000,75,15,ClusterR,904954.44712161
46,5000,1000,75,15,ClusterR,904954.44712161
47,5000,1000,75,15,ClusterR,904954.44712161
48,5000,1000,75,15,ClusterR,904954.44712161
49,5000,1000,75,15,ClusterR,904954.44712161
50,5000,1000,75,15,ClusterR,904954.44712161
1,5000,1000,150,15,ClusterR,3082010.57262315
2,5000,1000,150,15,ClusterR,3082010.57262315
3,5000,1000,150,15,ClusterR,3082010.57262315
4,5000,1000,150,15,ClusterR,3082010.57262315
5,5000,1000,150,15,ClusterR,3082010.57262315
6,5000,1000,150,15,ClusterR,3082010.57262315
7,5000,1000,150,15,ClusterR,3082010.57262315
8,5000,1000,150,15,ClusterR,3082010.57262315
9,5000,1000,150,15,ClusterR,3082010.57262315
10,5000,1000,150,15,ClusterR,3082010.57262315
11,5000,1000,150,15,ClusterR,3082010.57262315
12,5000,1000,150,15,ClusterR,3082010.57262315
13,5000,1000,150,15,ClusterR,3082010.57262315
14,5000,1000,150,15,ClusterR,3082010.57262315
15,5000,1000,150,15,ClusterR,3082010.57262315
16,5000,1000,150,15,ClusterR,3082010.57262315
17,5000,1000,150,15,ClusterR,3082010.57262315
18,5000,1000,150,15,ClusterR,3082010.57262315
19,5000,1000,150,15,ClusterR,3082010.57262315
20,5000,1000,150,15,ClusterR,3082010.57262315
21,5000,1000,150,15,ClusterR,3082010.57262315
22,5000,1000,150,15,ClusterR,3082010.57262315
23,5000,1000,150,15,ClusterR,3082010.57262315
24,5000,1000,150,15,ClusterR,3082010.57262315
25,5000,1000,150,15,ClusterR,3082010.57262315
26,5000,1000,150,15,ClusterR,3082010.57262315
27,5000,1000,150,15,ClusterR,3082010.57262315
28,5000,1000,150,15,ClusterR,3082010.57262315
29,5000,1000,150,15,ClusterR,3082010.57262315
30,5000,1000,150,15,ClusterR,3082010.57262315
31,5000,1000,150,15,ClusterR,3082010.57262315
32,5000,1000,150,15,ClusterR,3082010.57262315
33,5000,1000,150,15,ClusterR,3082010.57262315
34,5000,1000,150,15,ClusterR,3082010.57262315
35,5000,1000,150,15,ClusterR,3082010.57262315
36,5000,1000,150,15,ClusterR,3082010.57262315
37,5000,1000,150,15,ClusterR,3082010.57262315
38,5000,1000,150,15,ClusterR,3082010.57262315
39,5000,1000,150,15,ClusterR,3082010.57262315
40,5000,1000,150,15,ClusterR,3082010.57262315
41,5000,1000,150,15,ClusterR,3082010.57262315
42,5000,1000,150,15,ClusterR,3082010.57262315
43,5000,1000,150,15,ClusterR,3082010.57262315
44,5000,1000,150,15,ClusterR,3082010.57262315
45,5000,1000,150,15,ClusterR,3082010.57262315
46,5000,1000,150,15,ClusterR,3082010.57262315
47,5000,1000,150,15,ClusterR,3082010.57262315
48,5000,1000,150,15,ClusterR,3082010.57262315
49,5000,1000,150,15,ClusterR,3082010.57262315
50,5000,1000,150,15,ClusterR,3082010.57262315
1,5000,1000,500,15,ClusterR,11082597.1409064
2,5000,1000,500,15,ClusterR,11082597.1409064
3,5000,1000,500,15,ClusterR,11082597.1409064
4,5000,1000,500,15,ClusterR,11082597.1409064
5,5000,1000,500,15,ClusterR,11082597.1409064
6,5000,1000,500,15,ClusterR,11082597.1409064
7,5000,1000,500,15,ClusterR,11082597.1409064
8,5000,1000,500,15,ClusterR,11082597.1409064
9,5000,1000,500,15,ClusterR,11082597.1409064
10,5000,1000,500,15,ClusterR,11082597.1409064
11,5000,1000,500,15,ClusterR,11082597.1409064
12,5000,1000,500,15,ClusterR,11082597.1409064
13,5000,1000,500,15,ClusterR,11082597.1409064
14,5000,1000,500,15,ClusterR,11082597.1409064
15,5000,1000,500,15,ClusterR,11082597.1409064
16,5000,1000,500,15,ClusterR,11082597.1409064
17,5000,1000,500,15,ClusterR,11082597.1409064
18,5000,1000,500,15,ClusterR,11082597.1409064
19,5000,1000,500,15,ClusterR,11082597.1409064
20,5000,1000,500,15,ClusterR,11082597.1409064
21,5000,1000,500,15,ClusterR,11082597.1409064
22,5000,1000,500,15,ClusterR,11082597.1409064
23,5000,1000,500,15,ClusterR,11082597.1409064
24,5000,1000,500,15,ClusterR,11082597.1409064
25,5000,1000,500,15,ClusterR,11082597.1409064
26,5000,1000,500,15,ClusterR,11082597.1409064
27,5000,1000,500,15,ClusterR,11082597.1409064
28,5000,1000,500,15,ClusterR,11082597.1409064
29,5000,1000,500,15,ClusterR,11082597.1409064
30,5000,1000,500,15,ClusterR,11082597.1409064
31,5000,1000,500,15,ClusterR,11082597.1409064
32,5000,1000,500,15,ClusterR,11082597.1409064
33,5000,1000,500,15,ClusterR,11082597.1409064
34,5000,1000,500,15,ClusterR,11082597.1409064
35,5000,1000,500,15,ClusterR,11082597.1409064
36,5000,1000,500,15,ClusterR,11082597.1409064
37,5000,1000,500,15,ClusterR,11082597.1409064
38,5000,1000,500,15,ClusterR,11082597.1409064
39,5000,1000,500,15,ClusterR,11082597.1409064
40,5000,1000,500,15,ClusterR,11082597.1409064
41,5000,1000,500,15,ClusterR,11082597.1409064
42,5000,1000,500,15,ClusterR,11082597.1409064
43,5000,1000,500,15,ClusterR,11082597.1409064
44,5000,1000,500,15,ClusterR,11082597.1409064
45,5000,1000,500,15,ClusterR,11082597.1409064
46,5000,1000,500,15,ClusterR,11082597.1409064
47,5000,1000,500,15,ClusterR,11082597.1409064
48,5000,1000,500,15,ClusterR,11082597.1409064
49,5000,1000,500,15,ClusterR,11082597.1409064
50,5000,1000,500,15,ClusterR,11082597.1409064
1,5000,1000,750,15,ClusterR,15643662.3676506
2,5000,1000,750,15,ClusterR,15643662.3676506
3,5000,1000,750,15,ClusterR,15643662.3676506
4,5000,1000,750,15,ClusterR,15643662.3676506
5,5000,1000,750,15,ClusterR,15643662.3676506
6,5000,1000,750,15,ClusterR,15643662.3676506
7,5000,1000,750,15,ClusterR,15643662.3676506
8,5000,1000,750,15,ClusterR,15643662.3676506
9,5000,1000,750,15,ClusterR,15643662.3676506
10,5000,1000,750,15,ClusterR,15643662.3676506
11,5000,1000,750,15,ClusterR,15643662.3676506
12,5000,1000,750,15,ClusterR,15643662.3676506
13,5000,1000,750,15,ClusterR,15643662.3676506
14,5000,1000,750,15,ClusterR,15643662.3676506
15,5000,1000,750,15,ClusterR,15643662.3676506
16,5000,1000,750,15,ClusterR,15643662.3676506
17,5000,1000,750,15,ClusterR,15643662.3676506
18,5000,1000,750,15,ClusterR,15643662.3676506
19,5000,1000,750,15,ClusterR,15643662.3676506
20,5000,1000,750,15,ClusterR,15643662.3676506
21,5000,1000,750,15,ClusterR,15643662.3676506
22,5000,1000,750,15,ClusterR,15643662.3676506
23,5000,1000,750,15,ClusterR,15643662.3676506
24,5000,1000,750,15,ClusterR,15643662.3676506
25,5000,1000,750,15,ClusterR,15643662.3676506
26,5000,1000,750,15,ClusterR,15643662.3676506
27,5000,1000,750,15,ClusterR,15643662.3676506
28,5000,1000,750,15,ClusterR,15643662.3676506
29,5000,1000,750,15,ClusterR,15643662.3676506
30,5000,1000,750,15,ClusterR,15643662.3676506
31,5000,1000,750,15,ClusterR,15643662.3676506
32,5000,1000,750,15,ClusterR,15643662.3676506
33,5000,1000,750,15,ClusterR,15643662.3676506
34,5000,1000,750,15,ClusterR,15643662.3676506
35,5000,1000,750,15,ClusterR,15643662.3676506
36,5000,1000,750,15,ClusterR,15643662.3676506
37,5000,1000,750,15,ClusterR,15643662.3676506
38,5000,1000,750,15,ClusterR,15643662.3676506
39,5000,1000,750,15,ClusterR,15643662.3676506
40,5000,1000,750,15,ClusterR,15643662.3676506
41,5000,1000,750,15,ClusterR,15643662.3676506
42,5000,1000,750,15,ClusterR,15643662.3676506
43,5000,1000,750,15,ClusterR,15643662.3676506
44,5000,1000,750,15,ClusterR,15643662.3676506
45,5000,1000,750,15,ClusterR,15643662.3676506
46,5000,1000,750,15,ClusterR,15643662.3676506
47,5000,1000,750,15,ClusterR,15643662.3676506
48,5000,1000,750,15,ClusterR,15643662.3676506
49,5000,1000,750,15,ClusterR,15643662.3676506
50,5000,1000,750,15,ClusterR,15643662.3676506
1,5000,1000,1000,15,ClusterR,22416719.266413
2,5000,1000,1000,15,ClusterR,22416719.266413
3,5000,1000,1000,15,ClusterR,22416719.266413
4,5000,1000,1000,15,ClusterR,22416719.266413
5,5000,1000,1000,15,ClusterR,22416719.266413
6,5000,1000,1000,15,ClusterR,22416719.266413
7,5000,1000,1000,15,ClusterR,22416719.266413
8,5000,1000,1000,15,ClusterR,22416719.266413
9,5000,1000,1000,15,ClusterR,22416719.266413
10,5000,1000,1000,15,ClusterR,22416719.266413
11,5000,1000,1000,15,ClusterR,22416719.266413
12,5000,1000,1000,15,ClusterR,22416719.266413
13,5000,1000,1000,15,ClusterR,22416719.266413
14,5000,1000,1000,15,ClusterR,22416719.266413
15,5000,1000,1000,15,ClusterR,22416719.266413
16,5000,1000,1000,15,ClusterR,22416719.266413
17,5000,1000,1000,15,ClusterR,22416719.266413
18,5000,1000,1000,15,ClusterR,22416719.266413
19,5000,1000,1000,15,ClusterR,22416719.266413
20,5000,1000,1000,15,ClusterR,22416719.266413
21,5000,1000,1000,15,ClusterR,22416719.266413
22,5000,1000,1000,15,ClusterR,22416719.266413
23,5000,1000,1000,15,ClusterR,22416719.266413
24,5000,1000,1000,15,ClusterR,22416719.266413
25,5000,1000,1000,15,ClusterR,22416719.266413
26,5000,1000,1000,15,ClusterR,22416719.266413
27,5000,1000,1000,15,ClusterR,22416719.266413
28,5000,1000,1000,15,ClusterR,22416719.266413
29,5000,1000,1000,15,ClusterR,22416719.266413
30,5000,1000,1000,15,ClusterR,22416719.266413
31,5000,1000,1000,15,ClusterR,22416719.266413
32,5000,1000,1000,15,ClusterR,22416719.266413
33,5000,1000,1000,15,ClusterR,22416719.266413
34,5000,1000,1000,15,ClusterR,22416719.266413
35,5000,1000,1000,15,ClusterR,22416719.266413
36,5000,1000,1000,15,ClusterR,22416719.266413
37,5000,1000,1000,15,ClusterR,22416719.266413
38,5000,1000,1000,15,ClusterR,22416719.266413
39,5000,1000,1000,15,ClusterR,22416719.266413
40,5000,1000,1000,15,ClusterR,22416719.266413
41,5000,1000,1000,15,ClusterR,22416719.266413
42,5000,1000,1000,15,ClusterR,22416719.266413
43,5000,1000,1000,15,ClusterR,22416719.266413
44,5000,1000,1000,15,ClusterR,22416719.266413
45,5000,1000,1000,15,ClusterR,22416719.266413
46,5000,1000,1000,15,ClusterR,22416719.266413
47,5000,1000,1000,15,ClusterR,22416719.266413
48,5000,1000,1000,15,ClusterR,22416719.266413
49,5000,1000,1000,15,ClusterR,22416719.266413
50,5000,1000,1000,15,ClusterR,22416719.266413
