"B","observations","genes","batch_size","k","initializer","method","memory"
3,1000,1000,0.005,3,random,kmeans,435.452256889947
3,1000,1000,0.01,3,random,kmeans,420.189294491123
3,1000,1000,0.2,3,random,kmeans,435.452333183893
3,1000,1000,0.5,3,random,kmeans,443.083055258546
3,1000,1000,0.8,3,random,kmeans,435.452226372369
3,1000,1000,1,3,random,kmeans,420.173989925635
3,5000,1000,0.005,3,random,kmeans,657.106043430776
3,5000,1000,0.01,3,random,kmeans,657.119913670086
3,5000,1000,0.2,3,random,kmeans,657.119883152508
3,5000,1000,0.5,3,random,kmeans,657.119883152508
3,5000,1000,0.8,3,random,kmeans,657.311464879304
3,5000,1000,1,3,random,kmeans,657.106012913198
3,25000,1000,0.005,3,random,kmeans,2071.53436296978
3,25000,1000,0.01,3,random,kmeans,2071.53436296978
3,25000,1000,0.2,3,random,kmeans,2071.53353136577
3,25000,1000,0.5,3,random,kmeans,1881.88655799487
3,25000,1000,0.8,3,random,kmeans,2071.53436296978
3,25000,1000,1,3,random,kmeans,2071.53350084819
