"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS"
7,1000,1000,0.01,3,random,hdf5,0.967307691816372,3520648.07160899
8,1000,1000,0.01,3,random,hdf5,0.957470576771917,3135231.99401833
9,1000,1000,0.01,3,random,hdf5,0.946314818046129,4677061.91464315
10,1000,1000,0.01,3,random,hdf5,0.987713639220864,2593985.8592644
11,1000,1000,0.01,3,random,hdf5,0.978384361322504,2639800.82315097
12,1000,1000,0.01,3,random,hdf5,0.980494374265785,2691490.92701561
13,1000,1000,0.01,3,random,hdf5,0.957658173920956,3000480.46999938
14,1000,1000,0.01,3,random,hdf5,0.986582458550928,2377003.75742791
15,1000,1000,0.01,3,random,hdf5,0.98185417829123,2859612.82503662
16,1000,1000,0.01,3,random,hdf5,0.980876578558457,2524960.69932553
17,1000,1000,0.01,3,random,hdf5,0.983894015238082,2519527.29819212
18,1000,1000,0.01,3,random,hdf5,0.993203494602151,2842310.17125321
19,1000,1000,0.01,3,random,hdf5,0.996578893527503,2901926.67616714
20,1000,1000,0.01,3,random,hdf5,0.980907559742342,2475429.61696651
1,1000,1000,0.05,3,random,hdf5,0.989774629161924,2206579.52476568
2,1000,1000,0.05,3,random,hdf5,0.987759799383386,2268559.71650368
3,1000,1000,0.05,3,random,hdf5,0.997036662463621,2179644.0751161
4,1000,1000,0.05,3,random,hdf5,0.980306236443293,2019978.94130117
5,1000,1000,0.05,3,random,hdf5,0.993200987559774,2127802.4499617
6,1000,1000,0.05,3,random,hdf5,0.99068275296753,2129288.28881331
7,1000,1000,0.05,3,random,hdf5,0.974549696626774,2210128.3806819
8,1000,1000,0.05,3,random,hdf5,0.993644740709329,2054240.90061326
9,1000,1000,0.05,3,random,hdf5,0.997127037882475,1961003.85128148
10,1000,1000,0.05,3,random,hdf5,0.989766760006931,2023919.09773365
11,1000,1000,0.05,3,random,hdf5,0.993613128738734,2149234.23933407
12,1000,1000,0.05,3,random,hdf5,0.984751455764703,2178076.75858021
13,1000,1000,0.05,3,random,hdf5,0.990236202870643,2268851.99876165
14,1000,1000,0.05,3,random,hdf5,0.993433103806598,2127627.75849247
15,1000,1000,0.05,3,random,hdf5,0.987580563107726,2179795.78560114
16,1000,1000,0.05,3,random,hdf5,0.984928997085091,2198932.34687002
17,1000,1000,0.05,3,random,hdf5,0.985417695147811,2258358.20451936
18,1000,1000,0.05,3,random,hdf5,0.98726262676743,2159096.98668638
19,1000,1000,0.05,3,random,hdf5,0.996622514073572,1991036.84614574
20,1000,1000,0.05,3,random,hdf5,0.978454079357003,2031089.58418089
1,1000,1000,0.1,3,random,hdf5,0.986876075814967,2066559.40593243
2,1000,1000,0.1,3,random,hdf5,0.986841246441073,2133460.36991345
3,1000,1000,0.1,3,random,hdf5,0.990450835590908,2023771.52124577
4,1000,1000,0.1,3,random,hdf5,0.983881222780071,2081903.36302649
5,1000,1000,0.1,3,random,hdf5,0.986796072135777,2106932.84701144
6,1000,1000,0.1,3,random,hdf5,0.987193225975262,1941801.39242257
7,1000,1000,0.1,3,random,hdf5,0.990342828673411,2214247.87508253
8,1000,1000,0.1,3,random,hdf5,0.991713271696662,2088623.22057943
9,1000,1000,0.1,3,random,hdf5,0.986555220712029,2075569.0326445
10,1000,1000,0.1,3,random,hdf5,0.984328807657643,2089151.58315143
11,1000,1000,0.1,3,random,hdf5,0.991134975030775,2065934.02150504
12,1000,1000,0.1,3,random,hdf5,0.977480299822059,2040349.66446918
13,1000,1000,0.1,3,random,hdf5,0.996570536141426,2078882.66794216
14,1000,1000,0.1,3,random,hdf5,0.977620743065048,2028120.53479878
15,1000,1000,0.1,3,random,hdf5,0.990260033776137,2106153.10275452
16,1000,1000,0.1,3,random,hdf5,0.984763530548093,1977981.55955502
17,1000,1000,0.1,3,random,hdf5,0.990243179870993,2046943.57413255
18,1000,1000,0.1,3,random,hdf5,0.98768001540942,2014253.22377589
19,1000,1000,0.1,3,random,hdf5,0.980448127421022,2181739.5875752
20,1000,1000,0.1,3,random,hdf5,0.980062907858992,2095485.6926264
1,1000,1000,0.2,3,random,hdf5,0.990251064605687,2020996.81196788
2,1000,1000,0.2,3,random,hdf5,0.990268981575286,2096068.81413064
3,1000,1000,0.2,3,random,hdf5,0.989564323692491,2048696.04742141
4,1000,1000,0.2,3,random,hdf5,0.984185250187772,1961570.20331539
5,1000,1000,0.2,3,random,hdf5,0.989939231534518,1874646.11855649
6,1000,1000,0.2,3,random,hdf5,0.987263541295558,2044298.99369092
7,1000,1000,0.2,3,random,hdf5,0.996677954143149,1999143.54791278
8,1000,1000,0.2,3,random,hdf5,0.99663940841591,1972836.70017279
9,1000,1000,0.2,3,random,hdf5,1,1983895.69482439
10,1000,1000,0.2,3,random,hdf5,0.991108910508905,2038228.74899182
11,1000,1000,0.2,3,random,hdf5,0.984171929262546,2131684.09669295
12,1000,1000,0.2,3,random,hdf5,0.996659699180505,2020388.6305459
13,1000,1000,0.2,3,random,hdf5,0.993208903859744,2037261.07201887
14,1000,1000,0.2,3,random,hdf5,1,2079954.14552626
15,1000,1000,0.2,3,random,hdf5,0.990313698497232,2032941.72245495
16,1000,1000,0.2,3,random,hdf5,0.9969990359283,2014854.85538242
17,1000,1000,0.2,3,random,hdf5,0.981496565733076,2112385.58967538
18,1000,1000,0.2,3,random,hdf5,0.990285682102011,2008609.17855776
19,1000,1000,0.2,3,random,hdf5,0.993631233480385,2141250.617183
20,1000,1000,0.2,3,random,hdf5,0.997042830546281,1956093.23181731
1,1000,1000,0.5,3,random,hdf5,0.987561419956999,1950399.3877955
2,1000,1000,0.5,3,random,hdf5,0.980923984563078,1946615.33817946
3,1000,1000,0.5,3,random,hdf5,0.987237287017214,2062642.46102682
4,1000,1000,0.5,3,random,hdf5,0.996644691633855,2072014.60819704
5,1000,1000,0.5,3,random,hdf5,0.990282329258778,1947427.3324601
6,1000,1000,0.5,3,random,hdf5,0.994300098359856,1993131.18268794
7,1000,1000,0.5,3,random,hdf5,0.996609464519521,1930232.87972829
8,1000,1000,0.5,3,random,hdf5,0.983455799929854,1889728.83022068
9,1000,1000,0.5,3,random,hdf5,0.987239820666958,2007732.83328805
10,1000,1000,0.5,3,random,hdf5,0.98646518215995,2093220.31787614
11,1000,1000,0.5,3,random,hdf5,0.993641936645969,1954594.07544108
12,1000,1000,0.5,3,random,hdf5,0.997060891040922,2013243.24288179
13,1000,1000,0.5,3,random,hdf5,0.983452777623503,2014902.06354699
14,1000,1000,0.5,3,random,hdf5,0.980932858188682,2003528.66446866
15,1000,1000,0.5,3,random,hdf5,0.997023920020634,2006300.60101719
16,1000,1000,0.5,3,random,hdf5,0.98516015509086,2090477.50753542
17,1000,1000,0.5,3,random,hdf5,0.983559057418917,1941171.62709672
18,1000,1000,0.5,3,random,hdf5,0.998051810596021,1952685.35113386
19,1000,1000,0.5,3,random,hdf5,0.993621864393786,2019674.2378757
20,1000,1000,0.5,3,random,hdf5,0.990620102400207,1916065.50507244
1,1000,1000,0.8,3,random,hdf5,0.990736414332175,2112154.78415184
2,1000,1000,0.8,3,random,hdf5,0.98679837971382,1969892.22233623
3,1000,1000,0.8,3,random,hdf5,0.993618164060643,2046849.29131584
4,1000,1000,0.8,3,random,hdf5,0.990212658056528,1956426.28400344
5,1000,1000,0.8,3,random,hdf5,0.993618271336015,1916068.53991537
6,1000,1000,0.8,3,random,hdf5,0.996578706741901,1919443.8572949
7,1000,1000,0.8,3,random,hdf5,0.993605505446548,1937549.75553915
8,1000,1000,0.8,3,random,hdf5,0.993610255791275,1907289.26283878
9,1000,1000,0.8,3,random,hdf5,0.98757172451679,1912060.50181956
10,1000,1000,0.8,3,random,hdf5,0.987243570957912,1941574.75269117
11,1000,1000,0.8,3,random,hdf5,0.993620477016916,1976607.596334
12,1000,1000,0.8,3,random,hdf5,0.989751343175165,2051705.02558008
13,1000,1000,0.8,3,random,hdf5,0.993345610985075,2061823.29167684
14,1000,1000,0.8,3,random,hdf5,0.986437317412725,1937297.32309488
15,1000,1000,0.8,3,random,hdf5,0.988215337615967,2029939.92045651
16,1000,1000,0.8,3,random,hdf5,0.997091756608539,1933280.14407924
17,1000,1000,0.8,3,random,hdf5,0.983544538814253,2027364.54804256
18,1000,1000,0.8,3,random,hdf5,0.993613940076475,1988397.82006162
19,1000,1000,0.8,3,random,hdf5,0.997010386564814,1987379.15533554
20,1000,1000,0.8,3,random,hdf5,0.990584842860257,2016252.36141809
1,1000,1000,1,3,random,hdf5,0.983411797476838,1923664.16105977
2,1000,1000,1,3,random,hdf5,0.990225714453934,1950377.37949941
3,1000,1000,1,3,random,hdf5,0.987215889078492,1905616.84218004
4,1000,1000,1,3,random,hdf5,0.986885090941658,2080562.75606751
5,1000,1000,1,3,random,hdf5,0.984261930355717,2033934.08676183
6,1000,1000,1,3,random,hdf5,0.978073516741257,2071565.40995432
7,1000,1000,1,3,random,hdf5,0.990233263823027,1972757.28740858
8,1000,1000,1,3,random,hdf5,0.981544738754581,2032600.44272106
9,1000,1000,1,3,random,hdf5,0.996977542410444,1891441.01567372
10,1000,1000,1,3,random,hdf5,0.993259315453397,2056596.73037462
11,1000,1000,1,3,random,hdf5,0.993250557333134,2027961.61265369
12,1000,1000,1,3,random,hdf5,0.993616130674921,2028696.7589323
13,1000,1000,1,3,random,hdf5,0.991681022902325,1938640.88551099
14,1000,1000,1,3,random,hdf5,0.990757564293503,2102871.41516235
15,1000,1000,1,3,random,hdf5,0.987298558474116,2013002.51887442
16,1000,1000,1,3,random,hdf5,0.977559056429015,1991685.35382741
17,1000,1000,1,3,random,hdf5,0.980485543526187,2009491.72171013
18,1000,1000,1,3,random,hdf5,0.990744079562734,1986976.20614349
19,1000,1000,1,3,random,hdf5,0.974594921166786,1995559.11535274
20,1000,1000,1,3,random,hdf5,0.977215474174441,1921496.81098892
1,5000,1000,0.005,3,random,hdf5,0.972214706566489,12604377.3587192
2,5000,1000,0.005,3,random,hdf5,0.990389815638826,10997299.6172097
3,5000,1000,0.005,3,random,hdf5,0.994423339752737,11110477.3536813
4,5000,1000,0.005,3,random,hdf5,0.986769505371521,13130573.6646527
5,5000,1000,0.005,3,random,hdf5,0.993479817878595,11458587.3654908
6,5000,1000,0.005,3,random,hdf5,0.988992923687122,11857385.3610949
7,5000,1000,0.005,3,random,hdf5,0.979240202980761,11604935.8314055
8,5000,1000,0.005,3,random,hdf5,0.993917646627567,10764982.392623
9,5000,1000,0.005,3,random,hdf5,0.984525065560842,12288913.9555127
10,5000,1000,0.005,3,random,hdf5,0.973212141757456,13803825.8713302
11,5000,1000,0.005,3,random,hdf5,0.904979995285883,17869480.9881871
12,5000,1000,0.005,3,random,hdf5,0.98186626785282,13648050.6696432
13,5000,1000,0.005,3,random,hdf5,0.989587257209735,11688933.7258441
14,5000,1000,0.005,3,random,hdf5,0.984843516385456,11762876.2026109
15,5000,1000,0.005,3,random,hdf5,0.978577288867588,12261873.8370925
16,5000,1000,0.005,3,random,hdf5,0.990011300149462,11834729.0723019
17,5000,1000,0.005,3,random,hdf5,0.9801110903449,10813642.253393
18,5000,1000,0.005,3,random,hdf5,0.991109372002392,11753465.6368288
19,5000,1000,0.005,3,random,hdf5,0.975486447363232,12163391.6237009
20,5000,1000,0.005,3,random,hdf5,0.993806240903309,11068775.6696421
1,5000,1000,0.01,3,random,hdf5,0.992606525087135,11992743.0519307
2,5000,1000,0.01,3,random,hdf5,0.987711731822111,10199666.9725278
3,5000,1000,0.01,3,random,hdf5,0.987270736576377,10424163.4295478
4,5000,1000,0.01,3,random,hdf5,0.985099202670784,10483975.2266173
5,5000,1000,0.01,3,random,hdf5,0.99610078878667,10767444.0823807
6,5000,1000,0.01,3,random,hdf5,0.992802568538587,10706861.1071438
7,5000,1000,0.01,3,random,hdf5,0.99570220531081,10870991.8016294
8,5000,1000,0.01,3,random,hdf5,0.985251583845522,10721498.5627516
9,5000,1000,0.01,3,random,hdf5,0.987879529240593,10469297.802837
10,5000,1000,0.01,3,random,hdf5,0.988940510163908,10844082.4352805
11,5000,1000,0.01,3,random,hdf5,0.981097497913737,10813652.2976534
12,5000,1000,0.01,3,random,hdf5,0.993986867913343,10742371.833128
13,5000,1000,0.01,3,random,hdf5,0.989608502068371,10222201.888744
14,5000,1000,0.01,3,random,hdf5,0.990253914314518,10352212.531867
15,5000,1000,0.01,3,random,hdf5,0.996860145951042,10682058.772415
16,5000,1000,0.01,3,random,hdf5,0.987153974375158,10798616.6012863
17,5000,1000,0.01,3,random,hdf5,0.991502532235199,10858580.9996745
18,5000,1000,0.01,3,random,hdf5,0.990439156677813,11025616.1942074
19,5000,1000,0.01,3,random,hdf5,0.991094686924413,10259649.1776049
20,5000,1000,0.01,3,random,hdf5,0.987561082783682,11191719.4046015
1,5000,1000,0.05,3,random,hdf5,0.987020217441441,10059806.1979078
2,5000,1000,0.05,3,random,hdf5,0.987818666589954,10372414.6503581
3,5000,1000,0.05,3,random,hdf5,0.988595439918592,10156798.2149639
4,5000,1000,0.05,3,random,hdf5,0.984544851757027,10315171.9748475
5,5000,1000,0.05,3,random,hdf5,0.990916357344246,9654007.35556812
6,5000,1000,0.05,3,random,hdf5,0.993028682655266,9841581.1038405
7,5000,1000,0.05,3,random,hdf5,0.986800578290792,9704613.84020062
8,5000,1000,0.05,3,random,hdf5,0.988672241399782,10092892.5113453
9,5000,1000,0.05,3,random,hdf5,0.991603021674454,10005432.3957193
10,5000,1000,0.05,3,random,hdf5,0.989508716709353,10060811.3111916
11,5000,1000,0.05,3,random,hdf5,0.990934843474007,10027139.4898501
12,5000,1000,0.05,3,random,hdf5,0.994069385755254,9786363.44861102
13,5000,1000,0.05,3,random,hdf5,0.99348410753395,9937943.0890172
14,5000,1000,0.05,3,random,hdf5,0.984366814630109,9835080.51213826
15,5000,1000,0.05,3,random,hdf5,0.987446988301322,9790952.60160439
16,5000,1000,0.05,3,random,hdf5,0.990802303044385,10086741.2526748
17,5000,1000,0.05,3,random,hdf5,0.986475861288406,10317251.5530221
18,5000,1000,0.05,3,random,hdf5,0.985734428223599,9959804.02126698
19,5000,1000,0.05,3,random,hdf5,0.987719758902776,10452415.3982396
20,5000,1000,0.05,3,random,hdf5,0.988900414993477,10056370.4920231
1,5000,1000,0.1,3,random,hdf5,0.987420998675811,10504873.3215248
2,5000,1000,0.1,3,random,hdf5,0.988049552095035,10218394.624149
3,5000,1000,0.1,3,random,hdf5,0.987968733884162,10370508.5006062
4,5000,1000,0.1,3,random,hdf5,0.9866188689321,9859181.81395507
5,5000,1000,0.1,3,random,hdf5,0.988144247507131,9832239.33566117
6,5000,1000,0.1,3,random,hdf5,0.98955642959244,10060459.4053683
7,5000,1000,0.1,3,random,hdf5,0.98923535684686,9927714.43653009
8,5000,1000,0.1,3,random,hdf5,0.983056364290838,10141223.5369642
9,5000,1000,0.1,3,random,hdf5,0.990521056664885,10007702.8520902
10,5000,1000,0.1,3,random,hdf5,0.994986665603489,10030678.5632899
11,5000,1000,0.1,3,random,hdf5,0.98699689574169,10071607.6142846
12,5000,1000,0.1,3,random,hdf5,0.981303393566666,10307313.0486345
13,5000,1000,0.1,3,random,hdf5,0.988937156817641,10181509.0360019
14,5000,1000,0.1,3,random,hdf5,0.992195365869428,9654980.0468061
15,5000,1000,0.1,3,random,hdf5,0.984912548353177,10364606.821294
16,5000,1000,0.1,3,random,hdf5,0.994227248478792,9643035.45349693
17,5000,1000,0.1,3,random,hdf5,0.990567912259373,10094978.4208961
18,5000,1000,0.1,3,random,hdf5,0.992574092216847,10230524.1127145
19,5000,1000,0.1,3,random,hdf5,0.988207311357821,9710655.08736651
20,5000,1000,0.1,3,random,hdf5,0.988463961564105,9793350.48001105
1,5000,1000,0.2,3,random,hdf5,0.990934270760853,10082139.1006484
2,5000,1000,0.2,3,random,hdf5,0.989227832017796,10134011.334236
3,5000,1000,0.2,3,random,hdf5,0.9856037896036,9958831.11581396
4,5000,1000,0.2,3,random,hdf5,0.989604070766745,9804909.25836563
5,5000,1000,0.2,3,random,hdf5,0.988752103361579,9857314.16338113
6,5000,1000,0.2,3,random,hdf5,0.993412753741786,10092112.4940195
7,5000,1000,0.2,3,random,hdf5,0.992441045955698,10129182.1520866
8,5000,1000,0.2,3,random,hdf5,0.988052028184041,10132065.8836724
9,5000,1000,0.2,3,random,hdf5,0.988677825266508,9835498.48886772
10,5000,1000,0.2,3,random,hdf5,0.988120712120434,10031114.4286111
11,5000,1000,0.2,3,random,hdf5,0.991861226408029,9764767.67762609
12,5000,1000,0.2,3,random,hdf5,0.987208195203349,10093426.0874263
13,5000,1000,0.2,3,random,hdf5,0.993618902042243,9803827.76066614
14,5000,1000,0.2,3,random,hdf5,0.991163211325004,10041825.3195557
15,5000,1000,0.2,3,random,hdf5,0.989657630945589,9948716.12802301
16,5000,1000,0.2,3,random,hdf5,0.994144542893882,10319801.2810807
17,5000,1000,0.2,3,random,hdf5,0.989237632114229,10254215.1368197
18,5000,1000,0.2,3,random,hdf5,0.992012244248261,9922163.48766146
19,5000,1000,0.2,3,random,hdf5,0.991861981390174,10239276.2006192
20,5000,1000,0.2,3,random,hdf5,0.991436622338386,10011533.2569678
1,5000,1000,0.5,3,random,hdf5,0.986616866103875,10101490.7995696
2,5000,1000,0.5,3,random,hdf5,0.992732243001382,9595667.43718991
3,5000,1000,0.5,3,random,hdf5,0.991190150017667,10262066.1960205
4,5000,1000,0.5,3,random,hdf5,0.988544854230504,10001046.445047
5,5000,1000,0.5,3,random,hdf5,0.98965688915843,10033791.1183321
6,5000,1000,0.5,3,random,hdf5,0.987227765133865,10029578.3365542
7,5000,1000,0.5,3,random,hdf5,0.993054382093167,10397394.951099
8,5000,1000,0.5,3,random,hdf5,0.989060770343861,9918541.57069916
9,5000,1000,0.5,3,random,hdf5,0.985625076197216,9594502.35148284
10,5000,1000,0.5,3,random,hdf5,0.992791171482371,10400873.2925098
11,5000,1000,0.5,3,random,hdf5,0.992201381272742,9975415.5156614
12,5000,1000,0.5,3,random,hdf5,0.987474314026886,10382596.0337404
13,5000,1000,0.5,3,random,hdf5,0.993044721535528,9781725.76408585
14,5000,1000,0.5,3,random,hdf5,0.989998482834982,9877393.29382906
15,5000,1000,0.5,3,random,hdf5,0.98781513748113,9569368.71383885
16,5000,1000,0.5,3,random,hdf5,0.991788718059157,10026627.8357209
17,5000,1000,0.5,3,random,hdf5,0.991862739516504,9774216.65753437
18,5000,1000,0.5,3,random,hdf5,0.991329198416366,10097470.0970745
19,5000,1000,0.5,3,random,hdf5,0.987810665690871,10055695.1160404
20,5000,1000,0.5,3,random,hdf5,0.991596946304325,9655092.67947924
1,5000,1000,0.8,3,random,hdf5,0.98638064532266,9573380.76158617
2,5000,1000,0.8,3,random,hdf5,0.986706452750015,10411025.0201377
3,5000,1000,0.8,3,random,hdf5,0.992213149650968,10123389.0279701
4,5000,1000,0.8,3,random,hdf5,0.989611881701648,10027590.7896909
5,5000,1000,0.8,3,random,hdf5,0.995376349208906,10073560.6616117
6,5000,1000,0.8,3,random,hdf5,0.985807691977579,10342929.9008811
7,5000,1000,0.8,3,random,hdf5,0.986820899034493,9972225.96950919
8,5000,1000,0.8,3,random,hdf5,0.990515599647304,10160767.3300438
9,5000,1000,0.8,3,random,hdf5,0.99245649032165,10129363.4278238
10,5000,1000,0.8,3,random,hdf5,0.988752851315353,9936999.40506577
11,5000,1000,0.8,3,random,hdf5,0.994903293246611,9795598.32492341
12,5000,1000,0.8,3,random,hdf5,0.983063294113976,10041775.9478668
13,5000,1000,0.8,3,random,hdf5,0.99147408347007,9778307.90401178
14,5000,1000,0.8,3,random,hdf5,0.987891829766196,10141283.4873036
15,5000,1000,0.8,3,random,hdf5,0.988258518407256,10129608.2641008
16,5000,1000,0.8,3,random,hdf5,0.987216195595188,9962485.05940884
17,5000,1000,0.8,3,random,hdf5,0.987041572980129,10250153.8050841
18,5000,1000,0.8,3,random,hdf5,0.990942292090837,10007378.3710898
19,5000,1000,0.8,3,random,hdf5,0.990416664472296,9888264.03620712
20,5000,1000,0.8,3,random,hdf5,0.99288015481775,9821785.11589556
1,5000,1000,1,3,random,hdf5,0.989637027380133,9819833.08424455
2,5000,1000,1,3,random,hdf5,0.992019429567477,10052547.7885718
3,5000,1000,1,3,random,hdf5,0.987714785566984,10098679.0120261
4,5000,1000,1,3,random,hdf5,0.989765733433552,10219750.0871419
5,5000,1000,1,3,random,hdf5,0.993133830360474,9781865.54703375
6,5000,1000,1,3,random,hdf5,0.99109162115198,10173124.9526031
7,5000,1000,1,3,random,hdf5,0.990429546879372,10140703.9693245
8,5000,1000,1,3,random,hdf5,0.989447314810233,10136353.8400182
9,5000,1000,1,3,random,hdf5,0.988414254630581,10347540.544933
10,5000,1000,1,3,random,hdf5,0.993226414543815,9803144.06253518
11,5000,1000,1,3,random,hdf5,0.993473104591403,9892616.85928502
12,5000,1000,1,3,random,hdf5,0.987264590700501,9944029.02046562
13,5000,1000,1,3,random,hdf5,0.991528402753406,10068858.5893602
14,5000,1000,1,3,random,hdf5,0.988988482570007,9850081.42849728
15,5000,1000,1,3,random,hdf5,0.987805119069702,10162133.7841339
16,5000,1000,1,3,random,hdf5,0.994757435282983,9997828.28041233
17,5000,1000,1,3,random,hdf5,0.991008402490862,10007769.8068845
18,5000,1000,1,3,random,hdf5,0.992193244530051,9910144.4256388
19,5000,1000,1,3,random,hdf5,0.991016474692292,10218859.1102666
20,5000,1000,1,3,random,hdf5,0.987795407542356,9900224.51078129
1,25000,1000,0.005,3,random,hdf5,0.985400435053244,52160863.8748156
2,25000,1000,0.005,3,random,hdf5,0.988313858269028,51429904.6352208
3,25000,1000,0.005,3,random,hdf5,0.988451001359488,51487825.6532965
4,25000,1000,0.005,3,random,hdf5,0.986734748837687,50814970.0663946
5,25000,1000,0.005,3,random,hdf5,0.988698627102987,51280357.7026303
6,25000,1000,0.005,3,random,hdf5,0.987910463136674,50020781.5669293
7,25000,1000,0.005,3,random,hdf5,0.987623770403636,51629514.2022946
8,25000,1000,0.005,3,random,hdf5,0.983570986584922,52345924.4068287
9,25000,1000,0.005,3,random,hdf5,0.98599502581634,51917072.732264
10,25000,1000,0.005,3,random,hdf5,0.988766982854043,50714802.122246
11,25000,1000,0.005,3,random,hdf5,0.992646479801209,51973826.8570057
12,25000,1000,0.005,3,random,hdf5,0.990569279512235,49711782.8831691
13,25000,1000,0.005,3,random,hdf5,0.988358191284277,51362681.0740021
14,25000,1000,0.005,3,random,hdf5,0.989485474521561,50467441.0531817
15,25000,1000,0.005,3,random,hdf5,0.991999713902422,51949044.5794192
16,25000,1000,0.005,3,random,hdf5,0.988631260445715,51067678.4645182
17,25000,1000,0.005,3,random,hdf5,0.989832247650186,51206929.5679261
18,25000,1000,0.005,3,random,hdf5,0.989675093229077,49991360.9569235
19,25000,1000,0.005,3,random,hdf5,0.988300012632371,51354779.1549198
20,25000,1000,0.005,3,random,hdf5,0.989338402401402,51031422.6331107
1,25000,1000,0.01,3,random,hdf5,0.9876548401618,49404647.239889
2,25000,1000,0.01,3,random,hdf5,0.991840955213501,51810063.7348062
3,25000,1000,0.01,3,random,hdf5,0.987303045784356,51671227.7008982
4,25000,1000,0.01,3,random,hdf5,0.987580680495725,50061036.4523002
5,25000,1000,0.01,3,random,hdf5,0.989137646649518,50756833.7152914
6,25000,1000,0.01,3,random,hdf5,0.989474876906819,49827619.3589609
7,25000,1000,0.01,3,random,hdf5,0.990879737385375,51116765.0289286
8,25000,1000,0.01,3,random,hdf5,0.98726473050034,50917831.4962484
9,25000,1000,0.01,3,random,hdf5,0.989331424839051,50135427.4729055
10,25000,1000,0.01,3,random,hdf5,0.989328074949325,52127184.9580771
11,25000,1000,0.01,3,random,hdf5,0.985122040252219,52659450.2155146
12,25000,1000,0.01,3,random,hdf5,0.985423237044006,50166309.992164
13,25000,1000,0.01,3,random,hdf5,0.991882487441311,50577314.0063373
14,25000,1000,0.01,3,random,hdf5,0.98745212446275,50861129.7488602
15,25000,1000,0.01,3,random,hdf5,0.988658017005461,50276567.6666049
16,25000,1000,0.01,3,random,hdf5,0.990519399088799,51185771.7326172
17,25000,1000,0.01,3,random,hdf5,0.987933064378791,48835925.5433601
18,25000,1000,0.01,3,random,hdf5,0.990237757872165,50627612.0074414
19,25000,1000,0.01,3,random,hdf5,0.989588622582113,50544039.4481733
20,25000,1000,0.01,3,random,hdf5,0.98872718112267,50326257.1574363
1,25000,1000,0.05,3,random,hdf5,0.987691295609475,50359921.156544
2,25000,1000,0.05,3,random,hdf5,0.989660456207622,50565111.8106129
3,25000,1000,0.05,3,random,hdf5,0.989713731915664,50687132.7837599
4,25000,1000,0.05,3,random,hdf5,0.989022951190004,50457599.0383995
5,25000,1000,0.05,3,random,hdf5,0.986242789566268,51873502.8026718
6,25000,1000,0.05,3,random,hdf5,0.990243374758361,49050411.7032671
7,25000,1000,0.05,3,random,hdf5,0.989376910310087,50089488.605147
8,25000,1000,0.05,3,random,hdf5,0.990154427554003,50912956.5500412
9,25000,1000,0.05,3,random,hdf5,0.988393387658429,50241722.4025144
10,25000,1000,0.05,3,random,hdf5,0.990210157569425,48528122.5520676
11,25000,1000,0.05,3,random,hdf5,0.990248810865292,50063484.027949
12,25000,1000,0.05,3,random,hdf5,0.98985385317221,49336964.5387425
13,25000,1000,0.05,3,random,hdf5,0.989454287683659,49392330.7168142
14,25000,1000,0.05,3,random,hdf5,0.988360328123503,48841880.4169822
15,25000,1000,0.05,3,random,hdf5,0.990327148377475,50024489.4863525
16,25000,1000,0.05,3,random,hdf5,0.992639861626539,50238805.4697797
17,25000,1000,0.05,3,random,hdf5,0.988117702531145,49785155.3815812
18,25000,1000,0.05,3,random,hdf5,0.987213124118061,50525433.6137352
19,25000,1000,0.05,3,random,hdf5,0.989716107816093,49993241.2069195
