"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS"
59,1000,1000,0.2,3,random,hdf5,1,2060716.46058206
60,1000,1000,0.2,3,random,hdf5,0.990601806255565,2025372.69211752
61,1000,1000,0.2,3,random,hdf5,0.99093770591196,2008641.2385129
62,1000,1000,0.2,3,random,hdf5,0.991318978240991,2060962.07412832
63,1000,1000,0.2,3,random,hdf5,0.989934829147027,2034556.73074959
64,1000,1000,0.2,3,random,hdf5,0.983506064204674,2013716.22239127
65,1000,1000,0.2,3,random,hdf5,0.9965909128382,1956126.13336128
66,1000,1000,0.2,3,random,hdf5,0.975038844680401,2104276.15854721
67,1000,1000,0.2,3,random,hdf5,0.994001105135518,1927010.65773665
68,1000,1000,0.2,3,random,hdf5,0.99309816485938,1995439.25579284
69,1000,1000,0.2,3,random,hdf5,1,2018283.91696036
70,1000,1000,0.2,3,random,hdf5,0.986872339247008,1972511.8791686
71,1000,1000,0.2,3,random,hdf5,0.993236543664264,1925222.08968819
72,1000,1000,0.2,3,random,hdf5,0.990217692229588,2071599.44264868
73,1000,1000,0.2,3,random,hdf5,0.993623074748559,2083647.93682167
74,1000,1000,0.2,3,random,hdf5,0.987985966838442,1982917.22965014
75,1000,1000,0.2,3,random,hdf5,0.993638780293052,2037527.06896191
76,1000,1000,0.2,3,random,hdf5,0.989770715283728,2067388.99011104
77,1000,1000,0.2,3,random,hdf5,0.99075290583648,1816156.55632089
78,1000,1000,0.2,3,random,hdf5,0.996974100227409,2172045.51795314
79,1000,1000,0.2,3,random,hdf5,0.984851887994938,2076371.58678311
80,1000,1000,0.2,3,random,hdf5,0.981299808851407,2023230.12429961
1,1000,1000,0.5,3,random,hdf5,0.993645841461427,2043954.22620361
2,1000,1000,0.5,3,random,hdf5,0.987620791331977,1811557.47504465
3,1000,1000,0.5,3,random,hdf5,0.996897112756866,1924402.22812722
4,1000,1000,0.5,3,random,hdf5,0.986517915252771,2092493.65116313
5,1000,1000,0.5,3,random,hdf5,0.983506421346329,1989630.27112062
6,1000,1000,0.5,3,random,hdf5,0.993643452221649,2075492.35859183
7,1000,1000,0.5,3,random,hdf5,0.996693244272866,1887525.37487718
8,1000,1000,0.5,3,random,hdf5,0.987326379522142,2021934.97012104
9,1000,1000,0.5,3,random,hdf5,0.990628796177691,2013285.88330677
10,1000,1000,0.5,3,random,hdf5,0.986981907133202,2034149.33840494
11,1000,1000,0.5,3,random,hdf5,0.98046486945528,1964901.43311853
12,1000,1000,0.5,3,random,hdf5,0.987346363912143,2050378.35867868
13,1000,1000,0.5,3,random,hdf5,0.997083111016467,2050585.71111906
14,1000,1000,0.5,3,random,hdf5,0.989896302978256,2001028.18288047
15,1000,1000,0.5,3,random,hdf5,0.981278484353495,1906452.45080939
16,1000,1000,0.5,3,random,hdf5,0.980879120396909,1957674.05622009
17,1000,1000,0.5,3,random,hdf5,0.993157187012641,1963525.27172122
18,1000,1000,0.5,3,random,hdf5,0.980150029120272,2058133.60748291
19,1000,1000,0.5,3,random,hdf5,0.99022617806123,1936032.04593262
20,1000,1000,0.5,3,random,hdf5,0.997154551839076,1991403.43667332
21,1000,1000,0.5,3,random,hdf5,0.990592006345264,2090587.92030536
22,1000,1000,0.5,3,random,hdf5,0.993660981367065,1986313.21889891
23,1000,1000,0.5,3,random,hdf5,0.97884996934034,1961464.47213518
24,1000,1000,0.5,3,random,hdf5,0.98728883209347,1908757.80159791
25,1000,1000,0.5,3,random,hdf5,0.9902217564186,2004701.07538914
26,1000,1000,0.5,3,random,hdf5,0.996551703467875,2005442.96593028
27,1000,1000,0.5,3,random,hdf5,0.99365370751177,2103312.92441455
28,1000,1000,0.5,3,random,hdf5,0.98767545243255,1963652.48758804
29,1000,1000,0.5,3,random,hdf5,0.993633599262502,1975791.79156672
30,1000,1000,0.5,3,random,hdf5,0.987005101177307,2046205.55397464
31,1000,1000,0.5,3,random,hdf5,0.989657388945398,2012778.95003513
32,1000,1000,0.5,3,random,hdf5,0.989892148658484,1920406.71388118
33,1000,1000,0.5,3,random,hdf5,0.983891364106857,2059431.71689441
34,1000,1000,0.5,3,random,hdf5,0.990764012007907,2032592.41879441
35,1000,1000,0.5,3,random,hdf5,0.993606185447761,2002995.43254973
36,1000,1000,0.5,3,random,hdf5,0.97480713233255,1925211.7357749
37,1000,1000,0.5,3,random,hdf5,0.986749095701553,2026430.44209013
38,1000,1000,0.5,3,random,hdf5,0.983534605466752,2035246.76655415
39,1000,1000,0.5,3,random,hdf5,0.98424148168708,2069241.63449954
40,1000,1000,0.5,3,random,hdf5,1,2023957.11020481
41,1000,1000,0.5,3,random,hdf5,0.978127502408302,1881021.01722759
42,1000,1000,0.5,3,random,hdf5,1,1938035.02775486
43,1000,1000,0.5,3,random,hdf5,0.989870075185075,1932084.87656379
44,1000,1000,0.5,3,random,hdf5,0.993658116595583,1972723.46729606
45,1000,1000,0.5,3,random,hdf5,0.99364439315617,2043427.41900495
46,1000,1000,0.5,3,random,hdf5,0.976080944989942,2009605.69184884
47,1000,1000,0.5,3,random,hdf5,0.993286060513947,2080461.31507728
48,1000,1000,0.5,3,random,hdf5,0.993655019396929,1906220.75384524
49,1000,1000,0.5,3,random,hdf5,0.983944290753129,2077942.91600834
50,1000,1000,0.5,3,random,hdf5,0.986874657985944,1896246.59451793
51,1000,1000,0.5,3,random,hdf5,0.990609702606547,2027639.40155
52,1000,1000,0.5,3,random,hdf5,0.997023794853525,1995024.65392213
53,1000,1000,0.5,3,random,hdf5,0.996998688137505,2033075.31933855
54,1000,1000,0.5,3,random,hdf5,0.986823316782016,1875835.69048912
55,1000,1000,0.5,3,random,hdf5,0.987423586593743,1989999.86218015
56,1000,1000,0.5,3,random,hdf5,0.987235230620165,1896499.55969682
57,1000,1000,0.5,3,random,hdf5,0.971856812846282,2089636.73982758
58,1000,1000,0.5,3,random,hdf5,0.990203602912057,1950843.01950719
59,1000,1000,0.5,3,random,hdf5,0.990682913961254,1976575.09103456
60,1000,1000,0.5,3,random,hdf5,0.968747689939824,2107508.22104646
61,1000,1000,0.5,3,random,hdf5,0.993165262433923,1912743.25535378
62,1000,1000,0.5,3,random,hdf5,0.987556284174132,1972941.69888584
63,1000,1000,0.5,3,random,hdf5,0.990586904463558,1970069.88860564
64,1000,1000,0.5,3,random,hdf5,0.993144586827655,1999159.35199106
65,1000,1000,0.5,3,random,hdf5,0.993230283100606,1964257.76795539
66,1000,1000,0.5,3,random,hdf5,0.993177988525431,2022104.99283747
67,1000,1000,0.5,3,random,hdf5,0.986802111588577,2003167.32329537
68,1000,1000,0.5,3,random,hdf5,0.988170451043673,2079774.55625968
69,1000,1000,0.5,3,random,hdf5,0.987239415172314,1924426.08677822
70,1000,1000,0.5,3,random,hdf5,0.990842342142385,2011034.28907129
71,1000,1000,0.5,3,random,hdf5,0.990267454101335,2026149.62413979
72,1000,1000,0.5,3,random,hdf5,0.98300773059593,2090498.70018271
73,1000,1000,0.5,3,random,hdf5,0.996616576997579,2009050.46953627
74,1000,1000,0.5,3,random,hdf5,0.984309880501346,1978670.82970155
75,1000,1000,0.5,3,random,hdf5,0.986529771866968,1970222.1208215
76,1000,1000,0.5,3,random,hdf5,0.996556709826175,1986228.39386943
77,1000,1000,0.5,3,random,hdf5,0.984320164672098,2018213.48119242
78,1000,1000,0.5,3,random,hdf5,0.993618271336015,1992480.55960223
79,1000,1000,0.5,3,random,hdf5,0.987749782447529,1923560.88021072
80,1000,1000,0.5,3,random,hdf5,0.970324979011155,2122383.83609778
1,1000,1000,0.8,3,random,hdf5,0.9906641406705,1912533.20426986
2,1000,1000,0.8,3,random,hdf5,0.991279467564856,2000338.73572019
3,1000,1000,0.8,3,random,hdf5,0.982697081444577,2031214.82261958
4,1000,1000,0.8,3,random,hdf5,0.996967634962937,2074225.93920551
5,1000,1000,0.8,3,random,hdf5,0.996621165420005,2063327.46635528
6,1000,1000,0.8,3,random,hdf5,0.983822046424323,1854075.71889853
7,1000,1000,0.8,3,random,hdf5,0.994002499318215,1890378.02628547
8,1000,1000,0.8,3,random,hdf5,0.983881410584962,1982759.37236378
9,1000,1000,0.8,3,random,hdf5,0.989868068039665,1932616.13505845
10,1000,1000,0.8,3,random,hdf5,0.986420127287286,1954566.10108458
11,1000,1000,0.8,3,random,hdf5,0.986421221007943,2020543.04600944
12,1000,1000,0.8,3,random,hdf5,0.984237568110828,1957363.97431811
13,1000,1000,0.8,3,random,hdf5,0.990318049446322,1994134.52088034
14,1000,1000,0.8,3,random,hdf5,0.973536841930284,1961674.11082121
15,1000,1000,0.8,3,random,hdf5,0.990684298986723,1941744.30677186
16,1000,1000,0.8,3,random,hdf5,0.996621924853114,1896593.24588651
17,1000,1000,0.8,3,random,hdf5,0.983822512524784,1936179.97636162
18,1000,1000,0.8,3,random,hdf5,0.986948045699726,2025039.40977426
19,1000,1000,0.8,3,random,hdf5,0.997084983824048,2003626.64133011
20,1000,1000,0.8,3,random,hdf5,0.984659387023177,2064891.94636981
21,1000,1000,0.8,3,random,hdf5,0.987882284243578,1983083.40970372
22,1000,1000,0.8,3,random,hdf5,0.99665133874944,2075662.43548996
23,1000,1000,0.8,3,random,hdf5,0.986862623400179,2050524.9163284
24,1000,1000,0.8,3,random,hdf5,0.987705947817991,2001240.79791519
25,1000,1000,0.8,3,random,hdf5,0.996537133454487,2090493.24794476
26,1000,1000,0.8,3,random,hdf5,0.983903433894385,2020050.23772756
27,1000,1000,0.8,3,random,hdf5,0.981035829329322,2161812.58656934
28,1000,1000,0.8,3,random,hdf5,0.996578625936996,2067454.65067299
29,1000,1000,0.8,3,random,hdf5,0.993633693956843,2053063.428362
30,1000,1000,0.8,3,random,hdf5,0.990194659211447,2041406.69544445
31,1000,1000,0.8,3,random,hdf5,0.997082191989882,1968349.35028929
32,1000,1000,0.8,3,random,hdf5,0.994069220099432,1919063.25372005
33,1000,1000,0.8,3,random,hdf5,0.986887050254205,1881643.96473463
34,1000,1000,0.8,3,random,hdf5,0.984338527424439,2109149.24562562
35,1000,1000,0.8,3,random,hdf5,0.99658911695559,2019693.54373864
36,1000,1000,0.8,3,random,hdf5,0.974920951802344,2097274.48988574
37,1000,1000,0.8,3,random,hdf5,0.990257267553693,1985385.04822861
38,1000,1000,0.8,3,random,hdf5,0.980617435035276,1981714.63572507
39,1000,1000,0.8,3,random,hdf5,0.98693173258322,1949503.15104743
40,1000,1000,0.8,3,random,hdf5,0.993659875680976,2014608.48051739
41,1000,1000,0.8,3,random,hdf5,0.986506186409835,1964112.74116353
42,1000,1000,0.8,3,random,hdf5,0.990273045481288,2040877.78938683
43,1000,1000,0.8,3,random,hdf5,0.987252387766792,1998387.44348235
44,1000,1000,0.8,3,random,hdf5,0.99022543887907,2024034.59724016
45,1000,1000,0.8,3,random,hdf5,0.984157034763292,2002122.18245899
46,1000,1000,0.8,3,random,hdf5,0.983865631805609,1964717.56600749
47,1000,1000,0.8,3,random,hdf5,0.993226379017546,2084411.05196842
48,1000,1000,0.8,3,random,hdf5,0.987588384173296,1945064.2110972
49,1000,1000,0.8,3,random,hdf5,0.993146719302072,1927800.98781658
50,1000,1000,0.8,3,random,hdf5,0.983876873803406,1975502.97748646
51,1000,1000,0.8,3,random,hdf5,0.98978541970981,1982950.3222685
52,1000,1000,0.8,3,random,hdf5,0.97565760588208,2109107.52300597
53,1000,1000,0.8,3,random,hdf5,0.981847144402823,2000644.30475107
54,1000,1000,0.8,3,random,hdf5,0.990279838041175,1964006.51959807
55,1000,1000,0.8,3,random,hdf5,0.977562696602368,2019084.95493106
56,1000,1000,0.8,3,random,hdf5,0.990650502994584,2061735.92770664
57,1000,1000,0.8,3,random,hdf5,0.973558400265352,2040926.22814344
58,1000,1000,0.8,3,random,hdf5,0.986047955180156,1955832.83002799
59,1000,1000,0.8,3,random,hdf5,0.984306968521354,1992393.76291184
60,1000,1000,0.8,3,random,hdf5,0.983365489654658,2005511.4337228
61,1000,1000,0.8,3,random,hdf5,0.996500924701398,2040587.81892238
62,1000,1000,0.8,3,random,hdf5,0.983915031671534,1982986.80419575
63,1000,1000,0.8,3,random,hdf5,0.981745506333641,2099301.06035704
64,1000,1000,0.8,3,random,hdf5,0.983909116490863,1956114.95219831
65,1000,1000,0.8,3,random,hdf5,0.986868305591427,1986631.85154504
66,1000,1000,0.8,3,random,hdf5,0.990250942596815,2015775.14561701
67,1000,1000,0.8,3,random,hdf5,0.988283635618559,1971271.67216474
68,1000,1000,0.8,3,random,hdf5,0.983162698173121,2108035.94012828
69,1000,1000,0.8,3,random,hdf5,0.986890334478578,2004368.39473752
70,1000,1000,0.8,3,random,hdf5,0.996566046975809,2106235.31683432
71,1000,1000,0.8,3,random,hdf5,0.986887795792652,1944217.03405602
72,1000,1000,0.8,3,random,hdf5,0.984330540481589,2060487.03681058
73,1000,1000,0.8,3,random,hdf5,0.98735405385849,1997826.5828285
74,1000,1000,0.8,3,random,hdf5,0.987329024331947,2030440.42128723
75,1000,1000,0.8,3,random,hdf5,0.991007084572715,1977438.83027814
76,1000,1000,0.8,3,random,hdf5,0.983251056268464,2009989.65760425
77,1000,1000,0.8,3,random,hdf5,0.990742351721011,2102564.84968908
78,1000,1000,0.8,3,random,hdf5,0.987268389061918,2011948.28418935
79,1000,1000,0.8,3,random,hdf5,0.978189247378566,2062965.44679723
80,1000,1000,0.8,3,random,hdf5,0.986859110436112,1897600.98052287
1,1000,1000,1,3,random,hdf5,0.977944001433077,2014286.43085982
2,1000,1000,1,3,random,hdf5,0.987764873946164,1975029.12654168
3,1000,1000,1,3,random,hdf5,0.986832361055674,1885883.39431104
4,1000,1000,1,3,random,hdf5,0.993201035345023,1962733.59253977
5,1000,1000,1,3,random,hdf5,0.990238858425511,1960583.60592861
6,1000,1000,1,3,random,hdf5,0.986897448143693,2079662.18227412
7,1000,1000,1,3,random,hdf5,0.984757089214155,1854346.88183674
8,1000,1000,1,3,random,hdf5,0.980935897499577,1947218.19698186
9,1000,1000,1,3,random,hdf5,0.994400845763221,1958103.47669345
10,1000,1000,1,3,random,hdf5,1,1992989.97388227
11,1000,1000,1,3,random,hdf5,0.990632425840735,1983945.78063854
12,1000,1000,1,3,random,hdf5,0.996635835340991,1883255.45726634
13,1000,1000,1,3,random,hdf5,0.996598158665306,1926473.95874482
14,1000,1000,1,3,random,hdf5,0.996626621623877,1903197.15399037
15,1000,1000,1,3,random,hdf5,0.983939077989648,1942201.87152079
16,1000,1000,1,3,random,hdf5,0.990247676116825,2006061.40104089
17,1000,1000,1,3,random,hdf5,0.993649148088809,1983886.57882533
18,1000,1000,1,3,random,hdf5,0.99057758063008,2005645.45697861
19,1000,1000,1,3,random,hdf5,0.98429004024516,2021234.96682045
20,1000,1000,1,3,random,hdf5,0.988170333089987,2013879.45028937
21,1000,1000,1,3,random,hdf5,0.987289390428538,1987977.71691292
22,1000,1000,1,3,random,hdf5,0.99407109048659,2131543.62924023
23,1000,1000,1,3,random,hdf5,0.990545967570061,1920528.93735913
24,1000,1000,1,3,random,hdf5,0.969282238689837,2070413.98817935
25,1000,1000,1,3,random,hdf5,0.980151953968736,2083115.03419276
26,1000,1000,1,3,random,hdf5,0.993635497370043,2163923.89699931
27,1000,1000,1,3,random,hdf5,0.996647016785027,1992616.17041721
28,1000,1000,1,3,random,hdf5,0.984948739690834,2070333.27779906
29,1000,1000,1,3,random,hdf5,0.994837309814585,1991607.20848067
30,1000,1000,1,3,random,hdf5,0.986787578416283,2003482.95835355
31,1000,1000,1,3,random,hdf5,0.985120264765595,2013220.14564473
32,1000,1000,1,3,random,hdf5,0.9936465706999,1995033.57381143
33,1000,1000,1,3,random,hdf5,0.98053231018144,1924882.71343587
34,1000,1000,1,3,random,hdf5,0.988216421623984,1928824.18337103
35,1000,1000,1,3,random,hdf5,0.988000450986139,2142483.3803264
36,1000,1000,1,3,random,hdf5,0.987237560934756,1959923.08816738
37,1000,1000,1,3,random,hdf5,0.977614030943185,2055926.6080431
38,1000,1000,1,3,random,hdf5,0.989961532863359,1975335.00855313
39,1000,1000,1,3,random,hdf5,0.983891190197115,1967100.20469339
40,1000,1000,1,3,random,hdf5,0.987272251637885,1976942.27799221
41,1000,1000,1,3,random,hdf5,0.996580033620322,2018166.25442061
42,1000,1000,1,3,random,hdf5,0.986489101916002,1925491.55702521
43,1000,1000,1,3,random,hdf5,0.983533459146161,2036366.94195464
44,1000,1000,1,3,random,hdf5,0.99365171667216,1975490.27101815
45,1000,1000,1,3,random,hdf5,0.99362685571358,2006944.62688911
46,1000,1000,1,3,random,hdf5,0.993193022761507,1980540.87308094
47,1000,1000,1,3,random,hdf5,0.993889968058417,2042087.21065577
48,1000,1000,1,3,random,hdf5,0.994157919650673,2056237.99890775
49,1000,1000,1,3,random,hdf5,0.982975659592725,1943897.39280164
50,1000,1000,1,3,random,hdf5,0.987272780389412,2018565.22088478
51,1000,1000,1,3,random,hdf5,0.993254978470802,1988964.35503832
52,1000,1000,1,3,random,hdf5,0.986825643183336,2081717.83709817
53,1000,1000,1,3,random,hdf5,0.980888660908878,2039784.14304168
54,1000,1000,1,3,random,hdf5,0.993611928172209,1916595.27540538
55,1000,1000,1,3,random,hdf5,0.983563025745202,2066297.38561215
56,1000,1000,1,3,random,hdf5,1,1930166.45760193
57,1000,1000,1,3,random,hdf5,0.993631795876534,1910771.87077831
58,1000,1000,1,3,random,hdf5,0.990273045481288,2008684.43378556
59,1000,1000,1,3,random,hdf5,0.983941947313628,2042724.73058264
60,1000,1000,1,3,random,hdf5,0.993058400341296,1951478.59800258
61,1000,1000,1,3,random,hdf5,0.990632872709657,2027994.51370376
62,1000,1000,1,3,random,hdf5,0.980617435035276,2017839.00536318
63,1000,1000,1,3,random,hdf5,0.987234517259767,1994233.21108588
64,1000,1000,1,3,random,hdf5,0.997004505585847,1928846.47167675
65,1000,1000,1,3,random,hdf5,0.990260327083615,1945286.4802429
66,1000,1000,1,3,random,hdf5,0.981320695369091,1978855.42085677
67,1000,1000,1,3,random,hdf5,0.996600825274291,2018212.41651524
68,1000,1000,1,3,random,hdf5,0.993630875599175,1928425.64646468
69,1000,1000,1,3,random,hdf5,1,1982137.84870731
70,1000,1000,1,3,random,hdf5,0.9872832249137,1990255.77032012
71,1000,1000,1,3,random,hdf5,0.993133378440865,2047977.46332681
72,1000,1000,1,3,random,hdf5,0.991907367965001,1986958.63049199
73,1000,1000,1,3,random,hdf5,0.993103012555388,2011824.54277368
74,1000,1000,1,3,random,hdf5,0.984404553743036,2143440.23565476
75,1000,1000,1,3,random,hdf5,0.993655139507866,2111191.34685883
76,1000,1000,1,3,random,hdf5,0.984301433994635,1988018.87614776
77,1000,1000,1,3,random,hdf5,0.989917991249488,1816367.97166832
78,1000,1000,1,3,random,hdf5,0.993067416328816,1967225.47841314
79,1000,1000,1,3,random,hdf5,0.993644879386458,1901415.0738685
80,1000,1000,1,3,random,hdf5,0.990209202688295,1899049.6742639
1,5000,1000,0.005,3,random,hdf5,0.982541980546786,11501974.5518554
2,5000,1000,0.005,3,random,hdf5,0.992547043585407,11268047.1105067
3,5000,1000,0.005,3,random,hdf5,0.988211186878248,11226042.7207855
4,5000,1000,0.005,3,random,hdf5,0.988881217566543,11105348.8911859
5,5000,1000,0.005,3,random,hdf5,0.982657685839674,12058594.4090706
6,5000,1000,0.005,3,random,hdf5,0.986103527617135,11309070.9297338
7,5000,1000,0.005,3,random,hdf5,0.980481033084571,11427025.186745
8,5000,1000,0.005,3,random,hdf5,0.988326974119166,11380604.0127979
9,5000,1000,0.005,3,random,hdf5,0.980309586067212,12663114.2569211
10,5000,1000,0.005,3,random,hdf5,0.978934837472686,11512278.6033382
11,5000,1000,0.005,3,random,hdf5,0.985761045541461,11446359.0968809
12,5000,1000,0.005,3,random,hdf5,0.991776572642807,12800007.8494487
13,5000,1000,0.005,3,random,hdf5,0.989281140242953,11174957.5803894
14,5000,1000,0.005,3,random,hdf5,0.992822012276956,10810488.5512982
15,5000,1000,0.005,3,random,hdf5,0.98720962384888,11280549.3780259
16,5000,1000,0.005,3,random,hdf5,0.998130573756073,11789145.9092855
17,5000,1000,0.005,3,random,hdf5,0.996088951428907,11134081.0422071
18,5000,1000,0.005,3,random,hdf5,0.986377795845214,11215196.8706524
19,5000,1000,0.005,3,random,hdf5,0.991243738310463,12604916.9642236
20,5000,1000,0.005,3,random,hdf5,0.972561588668413,13143800.7000567
21,5000,1000,0.005,3,random,hdf5,0.99186122774477,11018450.8255796
22,5000,1000,0.005,3,random,hdf5,0.987425701431386,11134520.0682805
23,5000,1000,0.005,3,random,hdf5,0.993641789003944,11276752.6923544
24,5000,1000,0.005,3,random,hdf5,0.986288724435385,11230099.3656278
25,5000,1000,0.005,3,random,hdf5,0.985607377536008,12048019.2992585
26,5000,1000,0.005,3,random,hdf5,0.978717869207648,12316575.6890082
27,5000,1000,0.005,3,random,hdf5,0.989988376754494,11936867.224386
28,5000,1000,0.005,3,random,hdf5,0.998726511764535,12024966.5841391
29,5000,1000,0.005,3,random,hdf5,0.992322909569249,11164124.9989672
30,5000,1000,0.005,3,random,hdf5,0.976327339489768,12080993.6014468
31,5000,1000,0.005,3,random,hdf5,0.980375829901187,11205146.5122427
32,5000,1000,0.005,3,random,hdf5,0.975158771578681,12735999.8946492
33,5000,1000,0.005,3,random,hdf5,0.988548709926214,10573233.8659407
34,5000,1000,0.005,3,random,hdf5,0.988815739479325,11003472.8528606
35,5000,1000,0.005,3,random,hdf5,0.975458915964045,12042840.5463793
36,5000,1000,0.005,3,random,hdf5,0.987781767004245,11410311.6226742
37,5000,1000,0.005,3,random,hdf5,0.971531536069116,12925623.0272496
38,5000,1000,0.005,3,random,hdf5,0.983441653203043,12205294.0116913
39,5000,1000,0.005,3,random,hdf5,0.982048384141195,10956712.4827463
40,5000,1000,0.005,3,random,hdf5,0.982386615948478,11115783.5464092
41,5000,1000,0.005,3,random,hdf5,0.989473366255224,10560109.3762172
42,5000,1000,0.005,3,random,hdf5,0.987711024275273,11259372.1286034
43,5000,1000,0.005,3,random,hdf5,0.988774743243015,11488702.6779554
44,5000,1000,0.005,3,random,hdf5,0.991187362727793,10492369.2356529
45,5000,1000,0.005,3,random,hdf5,0.98164324140914,11354936.3035747
46,5000,1000,0.005,3,random,hdf5,0.983504057898077,11376943.9069531
47,5000,1000,0.005,3,random,hdf5,0.98621071021608,12799893.1165093
48,5000,1000,0.005,3,random,hdf5,0.990330840600162,11952281.2488877
49,5000,1000,0.005,3,random,hdf5,0.980293804874318,11656644.4675847
50,5000,1000,0.005,3,random,hdf5,0.989357695010913,11559820.5934086
51,5000,1000,0.005,3,random,hdf5,0.995075704316297,11489624.631444
52,5000,1000,0.005,3,random,hdf5,0.992478636632294,10387892.0117437
53,5000,1000,0.005,3,random,hdf5,0.991686292043912,10938260.3583274
54,5000,1000,0.005,3,random,hdf5,0.976411711264173,11895191.1612534
55,5000,1000,0.005,3,random,hdf5,0.981284954163936,13440352.5731446
56,5000,1000,0.005,3,random,hdf5,0.987034401509848,10802369.7113534
57,5000,1000,0.005,3,random,hdf5,0.981242593991074,11355765.8913617
58,5000,1000,0.005,3,random,hdf5,0.975844211006582,11714054.2805077
59,5000,1000,0.005,3,random,hdf5,0.981647709284014,11088695.7367663
60,5000,1000,0.005,3,random,hdf5,0.989188245959523,10891978.9199949
61,5000,1000,0.005,3,random,hdf5,0.979647305541904,11841493.6227958
62,5000,1000,0.005,3,random,hdf5,0.987587353156645,10819386.011942
63,5000,1000,0.005,3,random,hdf5,0.992434757442887,11810585.207084
64,5000,1000,0.005,3,random,hdf5,0.98662446522274,13636413.2895351
65,5000,1000,0.005,3,random,hdf5,0.982746795540004,10698954.8128688
66,5000,1000,0.005,3,random,hdf5,0.989747785685285,10807648.0722986
67,5000,1000,0.005,3,random,hdf5,0.991861974428781,11468048.7298309
68,5000,1000,0.005,3,random,hdf5,0.978527796531751,11521464.9026759
69,5000,1000,0.005,3,random,hdf5,0.994722614546425,12549039.4029191
70,5000,1000,0.005,3,random,hdf5,0.987362963846672,11116890.4358005
71,5000,1000,0.005,3,random,hdf5,0.991700512928875,11581260.6977029
72,5000,1000,0.005,3,random,hdf5,0.979318669532357,12471918.5589203
73,5000,1000,0.005,3,random,hdf5,0.992131961994711,11774549.9231852
74,5000,1000,0.005,3,random,hdf5,0.974439140479671,12256725.192059
75,5000,1000,0.005,3,random,hdf5,0.991339725718836,11300217.4194325
76,5000,1000,0.005,3,random,hdf5,0.994482113182391,11410455.4672901
77,5000,1000,0.005,3,random,hdf5,0.980382737263076,10878203.763577
78,5000,1000,0.005,3,random,hdf5,0.984678051471968,12330468.1058614
79,5000,1000,0.005,3,random,hdf5,0.993636794550956,11758371.9176828
80,5000,1000,0.005,3,random,hdf5,0.986960817964165,11193610.6375688
1,5000,1000,0.01,3,random,hdf5,0.988043285725899,11036635.2031092
2,5000,1000,0.01,3,random,hdf5,0.996351573845706,11158049.2128897
3,5000,1000,0.01,3,random,hdf5,0.991335804593451,10894368.149963
4,5000,1000,0.01,3,random,hdf5,0.992540206713994,10188528.6136725
5,5000,1000,0.01,3,random,hdf5,0.990690745904093,11128791.6752059
6,5000,1000,0.01,3,random,hdf5,0.980463270542844,11109772.5295018
7,5000,1000,0.01,3,random,hdf5,0.988125577537642,10801938.2922372
8,5000,1000,0.01,3,random,hdf5,0.98138203015545,10689651.6650704
9,5000,1000,0.01,3,random,hdf5,0.983500258986265,10412126.4746348
10,5000,1000,0.01,3,random,hdf5,0.983618140597928,10489928.6993634
11,5000,1000,0.01,3,random,hdf5,0.99160717858886,10768772.1069561
12,5000,1000,0.01,3,random,hdf5,0.990228785139793,10551116.4097901
13,5000,1000,0.01,3,random,hdf5,0.990580842868239,10637082.9446342
14,5000,1000,0.01,3,random,hdf5,0.99211026354567,10139332.2652101
15,5000,1000,0.01,3,random,hdf5,0.994900963830544,10330930.2659957
16,5000,1000,0.01,3,random,hdf5,0.992908671927983,10814206.5484832
17,5000,1000,0.01,3,random,hdf5,0.990436021785642,10624962.386953
18,5000,1000,0.01,3,random,hdf5,0.991006699823041,10042033.5462704
19,5000,1000,0.01,3,random,hdf5,0.985664811662907,10730276.8822784
20,5000,1000,0.01,3,random,hdf5,0.990232190472122,10362300.6443147
21,5000,1000,0.01,3,random,hdf5,0.989244880557113,10588304.2322987
22,5000,1000,0.01,3,random,hdf5,0.986786965264976,10348347.2507775
23,5000,1000,0.01,3,random,hdf5,0.990325647303148,10379209.2565121
24,5000,1000,0.01,3,random,hdf5,0.99090772606081,10916725.9075705
25,5000,1000,0.01,3,random,hdf5,0.99019677658477,11051498.0821962
26,5000,1000,0.01,3,random,hdf5,0.984767834193419,10916544.4485216
27,5000,1000,0.01,3,random,hdf5,0.992268994713357,10179120.4514887
28,5000,1000,0.01,3,random,hdf5,0.989756157794975,10620058.6084172
29,5000,1000,0.01,3,random,hdf5,0.990158370739072,10839453.1869436
30,5000,1000,0.01,3,random,hdf5,0.987853625474875,12298386.356433
31,5000,1000,0.01,3,random,hdf5,0.965291444782303,12635129.2923328
32,5000,1000,0.01,3,random,hdf5,0.98394434063307,11551147.5299286
33,5000,1000,0.01,3,random,hdf5,0.991727835777647,10671942.442342
34,5000,1000,0.01,3,random,hdf5,0.981543963297753,10478059.4265888
35,5000,1000,0.01,3,random,hdf5,0.973521536307314,11831846.1256639
36,5000,1000,0.01,3,random,hdf5,0.984007224270888,10843456.1615746
37,5000,1000,0.01,3,random,hdf5,0.990912299397973,10498227.70964
38,5000,1000,0.01,3,random,hdf5,0.994590976592387,11725248.3966229
39,5000,1000,0.01,3,random,hdf5,0.99364498666092,10399295.8144269
40,5000,1000,0.01,3,random,hdf5,0.987131614678653,11318353.6861634
41,5000,1000,0.01,3,random,hdf5,0.990679185920712,10182395.482505
