B,observations,genes,batch_size,k,initializer,method,ARI,WCSS,iterations,fault
2,1.00E+05,1000,0.2,16,random,hdf5,0.772841033,186633073.4,30,NA
3,1.00E+05,1000,0.2,16,random,hdf5,0.829036253,172135530.2,24,NA
4,1.00E+05,1000,0.2,16,random,hdf5,0.757383394,185262540.6,18,NA
5,1.00E+05,1000,0.2,16,random,hdf5,0.827758665,170452241.4,34,NA
6,1.00E+05,1000,0.2,16,random,hdf5,0.814629537,175861554.1,45,NA
7,1.00E+05,1000,0.2,16,random,hdf5,0.781542149,181955038.7,21,NA
8,1.00E+05,1000,0.2,16,random,hdf5,0.759651226,180966316.8,33,NA
9,1.00E+05,1000,0.2,16,random,hdf5,0.723995636,194819122.9,18,NA
10,1.00E+05,1000,0.2,16,random,hdf5,0.774181312,183216621.7,19,NA
1,1.00E+05,1000,0.2,17,random,hdf5,0.723441375,192035658.3,36,NA
2,1.00E+05,1000,0.2,17,random,hdf5,0.814815906,171716077.4,27,NA
3,1.00E+05,1000,0.2,17,random,hdf5,0.768767784,183558308.6,17,NA
4,1.00E+05,1000,0.2,17,random,hdf5,0.794826849,171665845.4,23,NA
5,1.00E+05,1000,0.2,17,random,hdf5,0.792138576,172322202.7,28,NA
6,1.00E+05,1000,0.2,17,random,hdf5,0.763751935,180355087,29,NA
7,1.00E+05,1000,0.2,17,random,hdf5,0.789816911,174391737.5,24,NA
8,1.00E+05,1000,0.2,17,random,hdf5,0.809887975,176480520.3,26,NA
9,1.00E+05,1000,0.2,17,random,hdf5,0.807274201,169671717.1,21,NA
10,1.00E+05,1000,0.2,17,random,hdf5,0.805389706,176323165,49,NA
1,1.00E+05,1000,0.2,18,random,hdf5,0.735671246,188963104.2,17,NA
2,1.00E+05,1000,0.2,18,random,hdf5,0.824698389,170470036.6,36,NA
3,1.00E+05,1000,0.2,18,random,hdf5,0.820879419,169192354.2,50,NA
4,1.00E+05,1000,0.2,18,random,hdf5,0.800730205,171901668.5,26,NA
5,1.00E+05,1000,0.2,18,random,hdf5,0.79033049,166445155.3,38,NA
6,1.00E+05,1000,0.2,18,random,hdf5,0.798595041,168575669.7,25,NA
7,1.00E+05,1000,0.2,18,random,hdf5,0.80032866,168770742.2,33,NA
8,1.00E+05,1000,0.2,18,random,hdf5,0.806373299,170353799.9,36,NA
9,1.00E+05,1000,0.2,18,random,hdf5,0.802937412,161291477.3,23,NA
10,1.00E+05,1000,0.2,18,random,hdf5,0.787211628,166230641.6,20,NA
1,1.00E+05,1000,0.2,19,random,hdf5,0.777260455,168037650.4,21,NA
2,1.00E+05,1000,0.2,19,random,hdf5,0.764461154,163478021.4,21,NA
3,1.00E+05,1000,0.2,19,random,hdf5,0.777581168,164282385.6,27,NA
4,1.00E+05,1000,0.2,19,random,hdf5,0.794045633,165179030.3,56,NA
5,1.00E+05,1000,0.2,19,random,hdf5,0.780639319,162197632.4,20,NA
6,1.00E+05,1000,0.2,19,random,hdf5,0.787236406,169629596.3,25,NA
7,1.00E+05,1000,0.2,19,random,hdf5,0.746510319,171151497.4,47,NA
8,1.00E+05,1000,0.2,19,random,hdf5,0.77222822,164105220.3,33,NA
9,1.00E+05,1000,0.2,19,random,hdf5,0.756945604,166441169.1,36,NA
10,1.00E+05,1000,0.2,19,random,hdf5,0.767052675,163382130.6,26,NA
1,1.00E+05,1000,0.2,20,random,hdf5,0.757914588,165479640.4,25,NA
2,1.00E+05,1000,0.2,20,random,hdf5,0.756174248,159791885.1,23,NA
3,1.00E+05,1000,0.2,20,random,hdf5,0.747774429,159741270.7,33,NA
4,1.00E+05,1000,0.2,20,random,hdf5,0.761268548,165657574.4,17,NA
5,1.00E+05,1000,0.2,20,random,hdf5,0.760692175,162060477.7,26,NA
6,1.00E+05,1000,0.2,20,random,hdf5,0.79195409,166127077.9,21,NA
7,1.00E+05,1000,0.2,20,random,hdf5,0.773775975,162277455.5,28,NA
8,1.00E+05,1000,0.2,20,random,hdf5,0.771398061,165783117.4,20,NA
9,1.00E+05,1000,0.2,20,random,hdf5,0.755565292,165282792.5,26,NA
10,1.00E+05,1000,0.2,20,random,hdf5,0.77479553,165991731.4,31,NA
