"B","observations","genes","batch_size","k","initializer","method","memory"
1,1e+05,1000,75,2,kmeans++,kmeans,6473.26925809696,10,100
1,1e+05,1000,75,3,kmeans++,kmeans,7245.62658370032,10,100
1,1e+05,1000,75,4,kmeans++,kmeans,7239.88744030712,10,100
1,1e+05,1000,75,5,kmeans++,kmeans,7245.7958952244,10,100
1,1e+05,1000,75,6,kmeans++,kmeans,7239.99495373525,10,100
1,1e+05,1000,75,7,kmeans++,kmeans,5716.45632036956,10,100
1,1e+05,1000,75,8,kmeans++,kmeans,7246.04800093824,10,100
1,1e+05,1000,75,9,kmeans++,kmeans,7246.13451827255,10,100
1,1e+05,1000,75,10,kmeans++,kmeans,7246.21844161271,10,100
1,1e+05,1000,75,11,kmeans++,kmeans,7246.30230391771,10,100
1,1e+05,1000,75,12,kmeans++,kmeans,7246.38622725787,10,100
1,1e+05,1000,75,13,kmeans++,kmeans,7240.37038098276,10,100
1,1e+05,1000,75,14,kmeans++,kmeans,6473.54518278062,10,100
1,1e+05,1000,75,15,kmeans++,kmeans,5716.9467073343,10,100
1,1e+05,1000,75,16,kmeans++,kmeans,5717.02303179748,10,100
1,1e+05,1000,75,17,kmeans++,kmeans,7246.80849898798,10,100
1,1e+05,1000,75,18,kmeans++,kmeans,7246.89269698635,10,100
1,1e+05,1000,75,19,kmeans++,kmeans,6473.66029508574,10,100
1,1e+05,1000,75,20,kmeans++,kmeans,6473.69798429487,10,100
1,1e+05,1000,500,2,kmeans++,kmeans,7245.54195082647,10,100
1,1e+05,1000,500,3,kmeans++,kmeans,7245.62652266517,10,100
1,1e+05,1000,500,4,kmeans++,kmeans,7245.71067488716,10,100
1,1e+05,1000,500,5,kmeans++,kmeans,7245.79583418924,10,100
1,1e+05,1000,500,6,kmeans++,kmeans,7245.87981856456,10,100
1,1e+05,1000,500,7,kmeans++,kmeans,7240.04835949717,10,100
1,1e+05,1000,500,8,kmeans++,kmeans,7246.04800093824,10,100
1,1e+05,1000,500,9,kmeans++,kmeans,7246.13445723739,10,100
1,1e+05,1000,500,10,kmeans++,kmeans,7242.29475843142,10,100
1,1e+05,1000,500,11,kmeans++,kmeans,6473.47645719442,10,100
1,1e+05,1000,500,12,kmeans++,kmeans,7246.38628829303,10,100
1,1e+05,1000,500,13,kmeans++,kmeans,7246.47021163319,10,100
1,1e+05,1000,500,14,kmeans++,kmeans,7246.55407393819,10,100
1,1e+05,1000,500,15,kmeans++,kmeans,7246.63805831351,10,100
1,1e+05,1000,500,16,kmeans++,kmeans,7240.53096447946,10,100
1,1e+05,1000,500,17,kmeans++,kmeans,7246.80856002314,10,100
1,1e+05,1000,500,18,kmeans++,kmeans,7246.89269698635,10,100
1,1e+05,1000,500,19,kmeans++,kmeans,7246.9767729144,10,100
1,1e+05,1000,500,20,kmeans++,kmeans,7247.06097091276,10,100
1,1e+05,1000,1000,2,kmeans++,kmeans,7245.54195082647,10,100
1,1e+05,1000,1000,3,kmeans++,kmeans,7245.62658370032,10,100
1,1e+05,1000,1000,4,kmeans++,kmeans,7245.71067488716,10,100
1,1e+05,1000,1000,5,kmeans++,kmeans,7243.94430219984,10,100
1,1e+05,1000,1000,6,kmeans++,kmeans,7245.87981856456,10,100
1,1e+05,1000,1000,7,kmeans++,kmeans,7245.96368086956,10,100
1,1e+05,1000,1000,8,kmeans++,kmeans,7246.04800093824,10,100
1,1e+05,1000,1000,9,kmeans++,kmeans,7246.13451827255,10,100
1,1e+05,1000,1000,10,kmeans++,kmeans,5716.64147051674,10,100
1,1e+05,1000,1000,11,kmeans++,kmeans,7246.30230391771,10,100
1,1e+05,1000,1000,12,kmeans++,kmeans,7240.31697522084,10,100
1,1e+05,1000,1000,13,kmeans++,kmeans,7246.47021163319,10,100
1,1e+05,1000,1000,14,kmeans++,kmeans,7240.42372570953,10,100
1,1e+05,1000,1000,15,kmeans++,kmeans,6473.56800992914,10,100
1,1e+05,1000,1000,16,kmeans++,kmeans,7244.87057173458,10,100
1,1e+05,1000,1000,17,kmeans++,kmeans,7246.80849898798,10,100
1,1e+05,1000,1000,18,kmeans++,kmeans,7240.70277844495,10,100
1,1e+05,1000,1000,19,kmeans++,kmeans,6473.66023405059,10,100
1,1e+05,1000,1000,20,kmeans++,kmeans,7240.74593030059,10,100
