"B","observations","genes","batch_size","k","initializer","method","memory"
1,1e+05,1000,0.01,2,random,mbkmeans,1136.83968781669
1,1e+05,1000,0.01,2,random,mbkmeans,1205.90146328446
1,1e+05,1000,0.01,3,random,mbkmeans,1136.85489320005
1,1e+05,1000,0.01,3,random,mbkmeans,1205.98540188341
1,1e+05,1000,0.01,4,random,mbkmeans,1136.87021302433
1,1e+05,1000,0.01,4,random,mbkmeans,1206.06938625872
1,1e+05,1000,0.01,5,random,mbkmeans,1136.88548707223
1,1e+05,1000,0.01,5,random,mbkmeans,1206.15346218677
1,1e+05,1000,0.01,6,random,mbkmeans,1136.90074586135
1,1e+05,1000,0.01,6,random,mbkmeans,1206.23738552693
1,1e+05,1000,0.01,7,random,mbkmeans,1136.91600465047
1,1e+05,1000,0.01,7,random,mbkmeans,1206.32130886709
1,1e+05,1000,0.01,8,random,mbkmeans,1136.93126343959
1,1e+05,1000,0.01,8,random,mbkmeans,1206.40523220725
1,1e+05,1000,0.01,9,random,mbkmeans,1136.94649171114
1,1e+05,1000,0.01,9,random,mbkmeans,1206.48939968804
1,1e+05,1000,0.01,10,random,mbkmeans,1136.96175050026
1,1e+05,1000,0.01,10,random,mbkmeans,1206.57338406336
1,1e+05,1000,0.01,11,random,mbkmeans,1136.97707032453
1,1e+05,1000,0.01,11,random,mbkmeans,1206.65730740352
1,1e+05,1000,0.01,12,random,mbkmeans,1136.99232911365
1,1e+05,1000,0.01,12,random,mbkmeans,1206.74123074368
1,1e+05,1000,0.01,13,random,mbkmeans,1137.00758790277
1,1e+05,1000,0.01,13,random,mbkmeans,1206.82515408384
1,1e+05,1000,0.01,14,random,mbkmeans,1137.02284669189
1,1e+05,1000,0.01,14,random,mbkmeans,1206.909077424
1,1e+05,1000,0.01,15,random,mbkmeans,1137.03810548101
1,1e+05,1000,0.01,15,random,mbkmeans,1206.992939729
1,1e+05,1000,0.01,16,random,mbkmeans,1137.05336427013
1,1e+05,1000,0.01,16,random,mbkmeans,1207.07686306916
1,1e+05,1000,0.01,17,random,mbkmeans,1137.06862305925
1,1e+05,1000,0.01,18,random,mbkmeans,1137.08394288353
1,1e+05,1000,0.01,17,random,mbkmeans,1207.16145779604
1,1e+05,1000,0.01,19,random,mbkmeans,1137.09920167265
1,1e+05,1000,0.01,18,random,mbkmeans,1207.24532010104
1,1e+05,1000,0.01,20,random,mbkmeans,1137.11446046177
1,1e+05,1000,0.01,19,random,mbkmeans,1207.3292434412
1,1e+05,1000,0.1,2,random,mbkmeans,1205.53857113221
1,1e+05,1000,0.01,20,random,mbkmeans,1207.41322781652
1,1e+05,1000,0.1,3,random,mbkmeans,1205.55383755073
1,1e+05,1000,0.1,2,random,mbkmeans,1510.97919270557
1,1e+05,1000,0.1,4,random,mbkmeans,1205.56903530469
1,1e+05,1000,0.1,5,random,mbkmeans,1205.58437038775
1,1e+05,1000,0.1,3,random,mbkmeans,1511.01737782534
1,1e+05,1000,0.1,6,random,mbkmeans,1205.59962917687
1,1e+05,1000,0.1,4,random,mbkmeans,1511.05546376299
1,1e+05,1000,0.1,7,random,mbkmeans,1205.61488796599
1,1e+05,1000,0.1,5,random,mbkmeans,1511.09374806489
1,1e+05,1000,0.1,8,random,mbkmeans,1205.63014675511
1,1e+05,1000,0.1,9,random,mbkmeans,1205.64543606181
1,1e+05,1000,0.1,6,random,mbkmeans,1511.13183400253
1,1e+05,1000,0.1,10,random,mbkmeans,1205.66063381578
1,1e+05,1000,0.1,7,random,mbkmeans,1511.17004201049
1,1e+05,1000,0.1,11,random,mbkmeans,1205.67595364005
1,1e+05,1000,0.1,12,random,mbkmeans,1205.69121242917
1,1e+05,1000,0.1,8,random,mbkmeans,1511.20818898329
1,1e+05,1000,0.1,13,random,mbkmeans,1205.70647121829
1,1e+05,1000,0.1,9,random,mbkmeans,1511.24642750883
1,1e+05,1000,0.1,14,random,mbkmeans,1205.72173000741
1,1e+05,1000,0.1,15,random,mbkmeans,1205.73698879653
1,1e+05,1000,0.1,10,random,mbkmeans,1511.28457448163
1,1e+05,1000,0.1,16,random,mbkmeans,1205.75224758565
1,1e+05,1000,0.1,11,random,mbkmeans,1511.32278248958
1,1e+05,1000,0.1,17,random,mbkmeans,1205.76750637477
1,1e+05,1000,0.1,18,random,mbkmeans,1205.78276516389
1,1e+05,1000,0.1,12,random,mbkmeans,1511.36092946238
1,1e+05,1000,0.1,19,random,mbkmeans,1205.79808498817
1,1e+05,1000,0.1,13,random,mbkmeans,1511.39907643518
1,1e+05,1000,0.1,20,random,mbkmeans,1205.81334377729
1,1e+05,1000,0.1,14,random,mbkmeans,1511.43716237283
1,1e+05,1000,0.1,15,random,mbkmeans,1511.47530934563
1,1e+05,1000,0.1,16,random,mbkmeans,1511.51351735358
1,1e+05,1000,0.1,17,random,mbkmeans,1511.55196950216
1,1e+05,1000,0.1,18,random,mbkmeans,1511.59011647496
1,1e+05,1000,0.1,19,random,mbkmeans,1511.62826344776
1,1e+05,1000,0.1,20,random,mbkmeans,1511.66634938541
