"B","observations","genes","batch_size","k","initializer","method","memory"
1,1e+05,1000,0.001,2,random,hdf5,935.079700178953,10,100
1,1e+05,1000,0.001,3,random,hdf5,839.957652396186,10,100
1,1e+05,1000,0.001,4,random,hdf5,934.995509809983,10,100
1,1e+05,1000,0.001,5,random,hdf5,935.102588362633,10,100
1,1e+05,1000,0.001,6,random,hdf5,935.11009568688,10,100
1,1e+05,1000,0.001,7,random,hdf5,935.117847151753,10,100
1,1e+05,1000,0.001,8,random,hdf5,935.026202864298,10,100
1,1e+05,1000,0.001,9,random,hdf5,935.133044905717,10,100
1,1e+05,1000,0.001,10,random,hdf5,935.14061326512,10,100
1,1e+05,1000,0.001,11,random,hdf5,935.051707930312,10,100
1,1e+05,1000,0.001,12,random,hdf5,935.155933089397,10,100
1,1e+05,1000,0.001,13,random,hdf5,935.064174361023,10,100
1,1e+05,1000,0.001,14,random,hdf5,935.171252913673,10,100
1,1e+05,1000,0.001,15,random,hdf5,935.178882308233,10,100
1,1e+05,1000,0.001,16,random,hdf5,935.186450667637,10,100
1,1e+05,1000,0.001,17,random,hdf5,935.19401902704,10,100
1,1e+05,1000,0.001,18,random,hdf5,935.201770491913,10,100
1,1e+05,1000,0.001,19,random,hdf5,935.209399886473,10,100
1,1e+05,1000,0.001,20,random,hdf5,935.117580122943,10,100
1,1e+05,1000,0.2,2,random,hdf5,935.301608749125,10,100
1,1e+05,1000,0.2,3,random,hdf5,935.407336898938,10,100
1,1e+05,1000,0.2,4,random,hdf5,935.334315963604,10,100
1,1e+05,1000,0.2,5,random,hdf5,935.327998824908,10,100
1,1e+05,1000,0.2,6,random,hdf5,935.353076644827,10,100
1,1e+05,1000,0.2,7,random,hdf5,935.346698470975,10,100
1,1e+05,1000,0.2,8,random,hdf5,935.344691940206,10,100
1,1e+05,1000,0.2,9,random,hdf5,935.461345383028,10,100
1,1e+05,1000,0.2,10,random,hdf5,935.364978500341,10,100
1,1e+05,1000,0.2,11,random,hdf5,935.385448165945,10,100
1,1e+05,1000,0.2,12,random,hdf5,935.487735458811,10,100
1,1e+05,1000,0.2,13,random,hdf5,935.389033981388,10,100
1,1e+05,1000,0.2,14,random,hdf5,935.504100510142,10,100
1,1e+05,1000,0.2,15,random,hdf5,935.418239303764,10,100
1,1e+05,1000,0.2,16,random,hdf5,935.40946550002,10,100
1,1e+05,1000,0.2,17,random,hdf5,935.417216964893,10,100
1,1e+05,1000,0.2,18,random,hdf5,935.444690414703,10,100
