"B","observations","genes","batch_size","k","initializer","method","user_time","system_time","elapsed_time"
1,1e+05,1000,0.1,19,random,kmeans,292.6,3.798,296.461
2,1e+05,1000,0.1,19,random,kmeans,277.529,3.624,281.211
3,1e+05,1000,0.1,19,random,kmeans,283.49,4.198,287.741
4,1e+05,1000,0.1,19,random,kmeans,248.113,4.342,252.527
5,1e+05,1000,0.1,19,random,kmeans,266.496,4.087,270.646
6,1e+05,1000,0.1,19,random,kmeans,267.303,4.119,271.479
7,1e+05,1000,0.1,19,random,kmeans,253.27,4.351,257.683
8,1e+05,1000,0.1,19,random,kmeans,323.15,3.586,326.809
9,1e+05,1000,0.1,19,random,kmeans,249.007,4.132,253.188
10,1e+05,1000,0.1,19,random,kmeans,230.017,4.3,234.362
1,1e+05,1000,0.1,20,random,kmeans,283.145,3.714,286.917
2,1e+05,1000,0.1,20,random,kmeans,283.799,4.018,287.87
3,1e+05,1000,0.1,20,random,kmeans,281.064,4.176,285.295
4,1e+05,1000,0.1,20,random,kmeans,297.508,3.634,301.206
5,1e+05,1000,0.1,20,random,kmeans,305.846,3.759,309.666
6,1e+05,1000,0.1,20,random,kmeans,273.754,4.172,277.981
7,1e+05,1000,0.1,20,random,kmeans,257.191,4.214,261.461
8,1e+05,1000,0.1,20,random,kmeans,263.835,3.99,267.876
9,1e+05,1000,0.1,20,random,kmeans,259.491,4.397,263.939
10,1e+05,1000,0.1,20,random,kmeans,266.645,4.122,270.818
