"B","observations","genes","batch_size","k","initializer","method","memory"
5,1000,1000,0.005,3,random,mbkmeans,371.656320065071
5,1000,1000,0.01,3,random,mbkmeans,380.330277922464
5,1000,1000,0.05,3,random,mbkmeans,406.748300177777
5,1000,1000,0.1,3,random,mbkmeans,406.585473639078
5,1000,1000,0.2,3,random,mbkmeans,406.527749639837
5,1000,1000,0.5,3,random,mbkmeans,430.100999545563
5,1000,1000,0.8,3,random,mbkmeans,426.301149067377
5,1000,1000,1,3,random,mbkmeans,403.447076410454
5,5000,1000,0.005,3,random,mbkmeans,429.757196138506
5,5000,1000,0.01,3,random,mbkmeans,463.298982458749
5,5000,1000,0.05,3,random,mbkmeans,462.955850438414
5,5000,1000,0.1,3,random,mbkmeans,461.001016446672
5,5000,1000,0.2,3,random,mbkmeans,495.292695958218
5,5000,1000,0.5,3,random,mbkmeans,491.485223714867
5,5000,1000,0.8,3,random,mbkmeans,487.665147711702
5,5000,1000,1,3,random,mbkmeans,472.385263315743
5,25000,1000,0.005,3,random,mbkmeans,645.871958305434
5,25000,1000,0.01,3,random,mbkmeans,645.712809134913
5,25000,1000,0.05,3,random,mbkmeans,712.385088744065
5,25000,1000,0.1,3,random,mbkmeans,702.834353234442
5,25000,1000,0.2,3,random,mbkmeans,702.833315636782
5,25000,1000,0.5,3,random,mbkmeans,740.997202804522
5,25000,1000,0.8,3,random,mbkmeans,855.510486011923
5,25000,1000,1,3,random,mbkmeans,931.839297945063
5,75000,1000,0.005,3,random,mbkmeans,1233.4414185274
5,75000,1000,0.01,3,random,mbkmeans,1233.30391394924
5,75000,1000,0.05,3,random,mbkmeans,1422.05676042468
5,75000,1000,0.1,3,random,mbkmeans,1393.44813299754
5,75000,1000,0.2,3,random,mbkmeans,1393.44676733591
5,75000,1000,0.5,3,random,mbkmeans,1507.95461078499
5,75000,1000,0.8,3,random,mbkmeans,1851.43585139819
5,75000,1000,1,3,random,mbkmeans,1507.95467944955
5,1e+05,1000,0.005,3,random,mbkmeans,1529.58450893779
5,1e+05,1000,0.01,3,random,mbkmeans,1525.65369990198
5,1e+05,1000,0.05,3,random,mbkmeans,1701.11102173016
5,1e+05,1000,0.1,3,random,mbkmeans,1739.25518691296
5,1e+05,1000,0.2,3,random,mbkmeans,1739.25250899547
5,1e+05,1000,0.5,3,random,mbkmeans,1891.91256663861
5,1e+05,1000,0.8,3,random,mbkmeans,2349.90512207541
5,1e+05,1000,1,3,random,mbkmeans,1891.93040416309
