TENxBrainData,stephanie_cluster,1232055,11720,01_full_cluster,hdf5,0.001,1,28472490144.5301
TENxBrainData,stephanie_cluster,1232055,11720,01_full_cluster,hdf5,0.01,1,27110724486.7492
