TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,5e-04,1,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,5e-04,2,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,5e-04,3,9018.81836284322
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,5e-04,4,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,5e-04,5,9018.81836284322
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,5e-04,6,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,5e-04,7,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,5e-04,8,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,5e-04,9,9018.79046214731
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.001,1,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.001,2,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.001,3,9018.81836284322
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.001,4,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.001,5,9018.81442607562
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.001,6,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.001,7,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.001,8,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.001,9,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.002,1,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.002,2,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.002,3,9018.81836284322
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.002,4,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.002,5,9018.81836284322
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.002,6,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.002,7,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.002,8,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.002,9,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.003333333,1,9018.81830943745
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.003333333,2,9018.81830943745
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.003333333,3,9018.81837047261
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.003333333,4,9018.81830943745
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.003333333,5,9018.81837047261
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.003333333,6,9018.81830943745
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.003333333,7,9018.81830943745
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.003333333,8,9018.81830943745
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.003333333,9,9018.81830943745
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.006666667,1,9018.81830943745
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.006666667,2,9018.81830943745
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.006666667,3,9018.81837047261
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.006666667,4,9018.81830943745
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.006666667,5,9018.81837047261
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.006666667,6,9018.81830943745
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.006666667,7,9018.81830943745
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.006666667,8,9018.81830943745
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.006666667,9,9018.81830943745
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.01,1,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.01,2,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.01,3,9018.81836284322
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.01,4,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.01,5,9018.81836284322
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.01,6,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.01,7,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.01,8,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.01,9,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.02,1,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.02,2,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.02,3,9018.81836284322
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.02,4,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.02,5,9018.81836284322
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.02,6,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.02,7,9018.81830180806
TENxBrainData_150k,stephanie_cluster,150000,5000,01_full_cluster,ClusterR,0.02,8,9018.81830180806
