TENxBrainData_1000k,ruoxi_cluster,1000000,5000,01_full_cluster,hdf5,7.50E-05,1,1568.017821
TENxBrainData_1000k,ruoxi_cluster,1000000,5000,01_full_cluster,hdf5,7.50E-05,1,1568.017821
TENxBrainData_1000k,ruoxi_cluster,1000000,5000,01_full_cluster,hdf5,7.50E-05,1,1568.017821
TENxBrainData_1000k,ruoxi_cluster,1000000,5000,01_full_cluster,hdf5,7.50E-05,1,1568.017821
TENxBrainData_1000k,ruoxi_cluster,1000000,5000,01_full_cluster,hdf5,7.50E-05,1,1568.017821
TENxBrainData_1000k,ruoxi_cluster,1000000,5000,01_full_cluster,hdf5,7.50E-05,1,1568.017821
TENxBrainData_1000k,ruoxi_cluster,1000000,5000,01_full_cluster,hdf5,7.50E-05,1,1568.017821
TENxBrainData_1000k,ruoxi_cluster,1000000,5000,01_full_cluster,hdf5,7.50E-05,1,1568.017821
TENxBrainData_1000k,ruoxi_cluster,1000000,5000,01_full_cluster,hdf5,7.50E-05,1,1568.017821
TENxBrainData_1000k,ruoxi_cluster,1000000,5000,01_full_cluster,hdf5,7.50E-05,1,1568.017821
TENxBrainData_1000k,ruoxi_cluster,1000000,5000,01_full_cluster,hdf5,0.00015,1,1568.017821
TENxBrainData_1000k,ruoxi_cluster,1000000,5000,01_full_cluster,hdf5,0.00015,1,1568.017821
TENxBrainData_1000k,ruoxi_cluster,1000000,5000,01_full_cluster,hdf5,0.00015,1,1568.017821
TENxBrainData_1000k,ruoxi_cluster,1000000,5000,01_full_cluster,hdf5,0.00015,1,1568.017821
TENxBrainData_1000k,ruoxi_cluster,1000000,5000,01_full_cluster,hdf5,0.00015,1,1568.017821
TENxBrainData_1000k,ruoxi_cluster,1000000,5000,01_full_cluster,hdf5,0.00015,1,1568.017821
TENxBrainData_1000k,ruoxi_cluster,1000000,5000,01_full_cluster,hdf5,0.00015,1,1568.017821
TENxBrainData_1000k,ruoxi_cluster,1000000,5000,01_full_cluster,hdf5,0.00015,1,1568.017821
TENxBrainData_1000k,ruoxi_cluster,1000000,5000,01_full_cluster,hdf5,0.00015,1,1568.017821
TENxBrainData_1000k,ruoxi_cluster,1000000,5000,01_full_cluster,hdf5,0.00015,1,1568.017821
TENxBrainData_1000k,ruoxi_cluster,1000000,5000,01_full_cluster,hdf5,3.00E-04,1,1557.352797
TENxBrainData_1000k,ruoxi_cluster,1000000,5000,01_full_cluster,hdf5,3.00E-04,1,1557.352797
TENxBrainData_1000k,ruoxi_cluster,1000000,5000,01_full_cluster,hdf5,3.00E-04,1,1557.410177
