TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,hdf5,0.00025,1,10691645812.1254
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,hdf5,5e-04,1,11024012261.7699
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,hdf5,0.001,1,9846671868.32439
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,hdf5,0.001666667,1,9147236610.76886
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,hdf5,0.003333333,1,7467908685.76026
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,hdf5,0.005,1,9337591146.73301
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,hdf5,0.01,1,8683198212.93633
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,hdf5,0.016666667,1,8709663353.36451
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,hdf5,0.025,1,8513537655.67515
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,hdf5,0.033333333,1,8518403035.19531
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,kmeans,0.01,1,8483304997.7812
