TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.00015,1,29117.800616317
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,3e-04,1,29117.800616317
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,6e-04,1,29127.8567000341
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.001,1,29117.800616317
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.002,1,29117.800616317
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.003,1,29117.800616317
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.006,1,29127.8567000341
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.01,1,29120.2238875053
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.015,1,29117.800616317
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.02,1,29117.800616317
