TENxBrainData_150k,ruoxi_cluster,150000,5000,01_full_cluster,mbkmeans,5e-04,1,6155.58004791543
TENxBrainData_150k,ruoxi_cluster,150000,5000,01_full_cluster,hdf5,5e-04,1,916.535777684757
TENxBrainData_150k,ruoxi_cluster,150000,5000,01_full_cluster,mbkmeans,0.002,1,6193.23085066962
TENxBrainData_150k,ruoxi_cluster,150000,5000,01_full_cluster,mbkmeans,0.003333333,1,6202.01862383506
TENxBrainData_150k,ruoxi_cluster,150000,5000,01_full_cluster,hdf5,0.002,1,916.508357640709
TENxBrainData_150k,ruoxi_cluster,150000,5000,01_full_cluster,mbkmeans,0.006666667,1,6190.55373426549
TENxBrainData_150k,ruoxi_cluster,150000,5000,01_full_cluster,hdf5,0.003333333,1,917.230311989132
TENxBrainData_150k,ruoxi_cluster,150000,5000,01_full_cluster,mbkmeans,0.02,1,6155.57998688028
TENxBrainData_150k,ruoxi_cluster,150000,5000,01_full_cluster,mbkmeans,0.033333333,1,6155.58005554483
TENxBrainData_150k,ruoxi_cluster,150000,5000,01_full_cluster,hdf5,0.006666667,1,916.535785314152
TENxBrainData_150k,ruoxi_cluster,150000,5000,01_full_cluster,mbkmeans,0.05,1,6155.57998688028
TENxBrainData_150k,ruoxi_cluster,150000,5000,01_full_cluster,hdf5,0.02,1,916.535716649601
TENxBrainData_150k,ruoxi_cluster,150000,5000,01_full_cluster,mbkmeans,0.066666667,1,6155.58005554483
TENxBrainData_150k,ruoxi_cluster,150000,5000,01_full_cluster,hdf5,0.033333333,1,1205.5514876972
TENxBrainData_150k,ruoxi_cluster,150000,5000,01_full_cluster,hdf5,0.05,1,1592.6934721883
TENxBrainData_150k,ruoxi_cluster,150000,5000,01_full_cluster,hdf5,0.066666667,1,2056.94403088355
