TENxBrainData,davide_mac,1232055,11720,01_full_cluster,hdf5,0.001,1,8878.184,121.21,9270.252
TENxBrainData,davide_mac,1232055,11720,01_full_cluster,hdf5,0.01,1,10600.551,132.377,11055.544
