TENxBrainData_300k,stephanie_cluster,300000,5000,01_full_cluster,ClusterR,0.00025,1,17639.1521889675
TENxBrainData_300k,stephanie_cluster,300000,5000,01_full_cluster,ClusterR,5e-04,1,17632.9108025304
TENxBrainData_300k,stephanie_cluster,300000,5000,01_full_cluster,ClusterR,0.001,1,17632.9108025304
TENxBrainData_300k,stephanie_cluster,300000,5000,01_full_cluster,ClusterR,0.001666667,1,17636.8631646059
TENxBrainData_300k,stephanie_cluster,300000,5000,01_full_cluster,ClusterR,0.003333333,1,17632.9108101598
TENxBrainData_300k,stephanie_cluster,300000,5000,01_full_cluster,ClusterR,0.005,1,17632.9108025304
TENxBrainData_300k,stephanie_cluster,300000,5000,01_full_cluster,ClusterR,0.01,1,17636.8631569765
TENxBrainData_300k,stephanie_cluster,300000,5000,01_full_cluster,ClusterR,0.016666667,1,17632.9108101598
TENxBrainData_300k,stephanie_cluster,300000,5000,01_full_cluster,ClusterR,0.025,1,17639.1524636257
TENxBrainData_300k,stephanie_cluster,300000,5000,01_full_cluster,ClusterR,0.033333333,1,17639.1521965969
