TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.00015,1,776.765,237.563,1017.115
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.00015,2,737.667,199.676,937.819
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.00015,3,935.773,426.035,1362.949
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.00015,4,785.211,237.088,1023.055
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.00015,5,794.193,332.804,1128.305
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.00015,6,845.234,308.539,1154.567
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.00015,7,876.063,282.466,1158.64
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.00015,8,760.668,268.765,1029.474
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.00015,9,802.797,275.546,1078.392
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,3e-04,1,791.499,257.587,1049.156
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,3e-04,2,783.259,262.674,1046.06
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,3e-04,3,789.043,248.038,1037.16
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,3e-04,4,751.392,255.383,1006.83
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,3e-04,5,775.94,276.978,1053.045
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,3e-04,6,755.853,227.628,983.541
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,3e-04,7,780.25,231.681,1012.01
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,3e-04,8,909.178,343.716,1253.219
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,3e-04,9,721.333,224.76,946.241
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,6e-04,1,846.099,363.358,1215.359
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,6e-04,2,886.94,353.596,1245.906
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,6e-04,3,865.591,374.018,1240.431
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,6e-04,4,655.619,158.595,814.318
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,6e-04,5,698.668,193.031,891.767
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,6e-04,6,705.659,200.166,905.857
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,6e-04,7,705.748,185.489,891.292
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,6e-04,8,732.599,208.521,941.175
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,6e-04,9,824.36,318.741,1143.211
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.001,1,859.595,311.648,1171.428
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.001,2,756.006,313.156,1069.254
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.001,3,811.857,294.907,1106.912
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.001,4,752.196,208.175,960.419
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.001,5,741.992,240.082,982.197
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.001,6,706.277,193.716,900.038
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.001,7,849.711,305.176,1155.005
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.001,8,823.153,315.036,1139.562
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.001,9,908.433,348.47,1257.036
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.002,1,874.078,384.881,1259.096
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.002,2,939.543,387.321,1327.013
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.002,3,800.904,342.496,1143.513
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.002,4,881.229,380.092,1261.453
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.002,5,928.452,350.994,1279.545
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.002,6,786.343,249.178,1035.554
TENxBrainData_500k,stephanie_cluster,500000,5000,01_full_cluster,ClusterR,0.002,7,913.552,405.438,1319.135
