TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,hdf5,0.00025,1,983.381374250129
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,hdf5,5e-04,1,983.381374250129
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,hdf5,0.001,1,983.351413617692
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,hdf5,0.001666667,1,983.38144291468
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,hdf5,0.003333333,1,983.324062238195
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,hdf5,0.005,1,983.381374250129
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,hdf5,0.01,1,983.408794294178
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,hdf5,0.016666667,1,1273.124356299
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,hdf5,0.025,1,1659.73615127395
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,hdf5,0.033333333,1,2138.92045636336
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,kmeans,0.01,1,51995.625173048
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,mbkmeans,0.00025,1,11940.9034416036
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,mbkmeans,5e-04,1,11998.9820779919
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,mbkmeans,0.001,1,11940.9034416036
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,mbkmeans,0.001666667,1,11950.4529411513
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,mbkmeans,0.003333333,1,11940.9035102681
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,mbkmeans,0.005,1,11995.5723031988
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,mbkmeans,0.01,1,11940.9034416036
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,mbkmeans,0.016666667,1,11940.9035102681
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,mbkmeans,0.025,1,11983.2340310575
TENxBrainData_300k,davide_mac,300000,5000,01_full_cluster,mbkmeans,0.033333333,1,11940.9035102681
