hca_bonemarrow,stephanie_cluster,333253,7160,01_full_cluster,hdf5,0.001,1,16422.3757103833
hca_bonemarrow,stephanie_cluster,333253,7160,01_full_cluster,mbkmeans,0.001,1,22226.3803632971
hca_bonemarrow,stephanie_cluster,333253,7160,01_full_cluster,hdf5,0.01,1,16422.3756493481
hca_bonemarrow,stephanie_cluster,333253,7160,01_full_cluster,mbkmeans,0.01,1,26762.4564530834
