TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,5e-04,1,917.022250770087
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.001,1,917.079631446572
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.002,1,917.079631446572
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.003333333,1,917.137080787609
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.006666667,1,917.164500831658
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.01,1,917.022250770087
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.02,1,917.137012123058
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.033333333,1,1207.75928952437
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.05,1,1591.16083363272
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,hdf5,0.066666667,1,2057.88201916833
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,kmeans,0.01,1,26180.4625925528
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,mbkmeans,5e-04,1,6156.33480866047
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,mbkmeans,0.001,1,6156.33480866047
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,mbkmeans,0.002,1,6181.75794260637
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,mbkmeans,0.003333333,1,6156.33487732502
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,mbkmeans,0.006666667,1,6193.16551253461
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,mbkmeans,0.01,1,6164.36130557792
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,mbkmeans,0.02,1,6161.72006258701
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,mbkmeans,0.033333333,1,6156.33487732502
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,mbkmeans,0.05,1,6156.33480866047
TENxBrainData_150k,davide_mac,150000,5000,01_full_cluster,mbkmeans,0.066666667,1,6156.33487732502
